Unnamed: 0,Advanced Economies,United Arab Emirates,Argentina,Armenia,Antigua and Barbuda,Australia,Austria,Burundi,Belgium,Bulgaria,Bahrain,"Bahamas, The",Belize,Bolivia,Brazil,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.",Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Finland,Fiji,France,Gabon,United Kingdom,Georgia,Ghana,"Gambia, The",Equatorial Guinea,Greece,Grenada,Guyana,High Income Countries,"Hong Kong SAR, China",Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Japan,St. Kitts and Nevis,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Lebanon,St. Lucia,Low-Income Countries (LIC),Lesotho,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,EMDE Middle East & N. Africa,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,Qatar,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,Solomon Islands,Sierra Leone,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Togo,Thailand,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China",Uganda,Ukraine,Uruguay,United States,St. Vincent and the Grenadines,"Venezuela, RB",World (WBG members),Samoa,South Africa,Zambia
2008M05,98.29262,94.05903,116.8245,107.2307,90.14306,99.64089,103.0395,92.14894,104.2184,101.0149,95.99166,97.38118,92.71362,90.27551,98.11767,106.7882,100.4355,89.47684,101.9433,92.87238,106.2708,107.2276,149.2082,99.97018,99.2177,102.4015,102.8744,105.2862,94.34175,103.3112,102.4861,105.3225,93.81986,113.13,99.3236,94.97635,100.684,103.5343,104.0587,122.8671,104.486,106.2181,115.7306,107.0909,133.1796,123.7627,106.6625,102.5788,93.57327,94.30983,98.52957,99.76111,102.1044,113.4731,96.64001,102.3024,106.4953,103.4054,90.68157,148.1416,104.0177,104.046,80.68924,94.88703,110.4313,101.5675,105.6462,92.60378,93.56972,126.1421,93.7084,102.6655,100.411,101.5711,98.42941,118.5244,100.3062,101.2083,107.9571,97.62231,100.964,98.03408,118.6193,105.8157,104.4087,106.2361,103.3533,97.0506,119.1528,93.71948,95.27871,104.9342,96.76028,119.4886,102.565,110.3917,94.49192,116.0242,112.6382,104.4328,95.13604,98.00468,100.3018,119.8244,108.7206,96.59038,100.0391,106.7211,105.6047,98.46857,96.92937,106.6776,106.2836,102.6245,119.5948,137.8954,92.09762,94.25551,91.1667,113.5376,99.09811,93.44154,89.04007,132.7138
2008M06,98.05585,94.28964,120.0107,107.8113,90.10138,100.1873,102.7619,92.28576,104.1882,100.6433,96.2293,97.45441,92.75552,91.43249,100.3952,106.8912,98.67976,89.97819,96.87651,94.3194,106.3317,107.2522,149.687,103.6893,97.42867,102.2617,105.8386,105.0748,94.3965,103.3602,102.1637,107.0732,94.84404,113.6781,99.06985,95.0817,101.364,103.3937,103.997,122.9412,104.3647,106.3115,115.6483,108.6359,131.0293,122.3586,106.4792,102.4604,93.635,94.11237,98.29847,99.48965,101.8395,115.2972,97.02893,100.5775,106.4943,102.7107,90.7492,141.195,104.5726,103.86,78.47171,94.93635,111.0238,102.0944,107.1844,92.57974,93.67486,127.9133,91.26192,102.5395,100.1576,101.5568,100.5825,119.982,101.0717,101.0555,107.9419,97.73206,101.9229,97.02368,118.6258,105.3953,104.3331,104.4337,101.3775,97.5146,119.9563,93.45772,92.11627,101.9181,98.38375,120.2061,102.4827,112.2638,94.71441,115.6987,112.753,103.0275,95.29239,98.1948,100.6118,119.8585,107.8087,99.83305,99.93018,106.0017,105.5833,95.50521,97.91871,106.3526,107.1371,103.5614,124.0183,141.305,92.96931,94.42511,91.21564,112.7609,99.17016,93.14372,85.80299,140.5077
2008M07,97.78382,93.68033,119.6376,107.652,89.08594,100.7825,102.6661,91.75669,104.3436,100.4774,95.63849,97.38138,92.10202,92.14766,101.4385,107.3318,98.7168,89.97793,94.42425,94.57104,106.7428,107.6306,148.3688,99.11633,93.86444,102.3904,109.2661,105.0997,94.00649,103.4917,101.4794,107.4229,95.00645,114.8235,98.50277,94.69442,101.4422,103.4785,104.2365,122.6842,104.5073,106.646,115.8001,108.7738,126.2913,120.5669,106.9818,102.5059,93.1313,93.52451,98.07297,98.97962,102.1651,120.4332,97.86907,99.79536,106.9105,102.4955,90.36663,141.1252,103.5637,103.9384,78.02394,94.59421,111.9937,101.3907,107.334,91.86592,93.27984,126.2198,93.32151,102.5815,100.1902,101.6638,101.6178,120.7052,101.0885,100.8713,108.3327,97.31995,100.4447,96.73525,117.6125,104.6432,104.4736,104.0692,99.82049,97.0626,113.2105,93.2445,93.2085,99.84298,100.1465,124.3729,102.5858,111.3452,94.08874,117.9251,112.8656,101.4914,94.63241,98.28425,99.68446,118.298,107.8316,99.5365,99.88757,105.2023,106.2651,94.15059,97.53531,106.2006,108.0123,102.8114,121.1239,139.6304,93.31306,93.68124,90.42709,112.6515,99.01607,92.79224,88.3465,132.6663
2008M08,97.9406,95.58302,121.3996,110.5844,91.38067,97.54798,101.6233,94.10458,102.8064,98.96484,97.50818,97.8403,93.88653,94.74534,102.1791,104.9691,95.68209,88.22501,93.63836,96.6458,104.5555,105.3935,151.8183,96.95236,92.51934,100.7916,105.3664,103.3203,95.34576,102.0079,101.735,111.574,96.99328,115.7921,99.97803,97.05131,103.0189,102.134,102.4509,120.9641,102.9492,104.672,117.4945,110.4395,124.3063,121.1497,104.2535,101.1083,94.74483,95.55013,98.2436,100.199,101.7605,117.1288,100.2087,101.8974,104.569,101.4766,91.72418,140.0261,100.0819,102.349,77.51687,95.54151,110.9049,102.9915,108.5538,93.90507,94.57927,128.7579,94.11018,101.4957,96.85121,100.9419,106.6216,123.8657,102.7887,99.93527,105.8564,98.7472,102.3574,96.17305,120.3036,105.4129,102.8527,103.2342,96.66703,98.97188,109.6814,94.57394,93.28035,101.8266,104.4846,122.1436,101.5306,112.6559,96.19423,118.22,112.2374,102.8815,96.65262,96.73874,101.9001,122.7493,109.5472,98.97705,99.27631,104.2606,103.4012,95.20116,98.80932,106.2195,114.9214,101.8935,124.1311,143.6909,95.185,95.85541,92.87967,114.5289,99.65116,92.24677,90.24018,132.8711
2008M09,98.41583,98.21714,125.541,113.487,94.37968,89.79564,101.3088,96.87961,102.4721,98.79637,99.69149,98.21138,96.23295,98.58098,93.84372,103.8112,96.51224,89.2317,94.12909,99.58049,103.7769,104.2931,156.6502,88.47929,93.91342,100.9403,104.3102,102.8122,97.02924,101.8928,103.1093,115.4171,99.33036,113.8182,101.3764,98.03755,102.9239,101.8597,102.0955,122.2035,102.4721,103.9174,111.6882,114.3614,124.7993,117.8653,102.6642,100.8449,96.83553,98.05633,98.70856,101.5708,102.2814,114.4974,99.7507,98.47581,103.7359,102.4117,94.37826,129.4768,102.5936,101.9133,81.26261,96.71813,103.6228,105.3003,104.4005,96.22007,96.33317,131.7225,92.07713,101.2407,99.01873,101.0507,108.2189,119.553,102.6416,99.51344,104.6447,100.7104,106.1482,94.71658,124.0172,106.9192,102.4391,100.797,95.37938,101.0201,108.2186,96.63437,93.64402,99.26009,109.7859,118.5221,101.2467,116.6749,98.87278,115.0368,110.2402,99.70758,99.08071,97.03677,105.159,127.2166,110.7132,98.99056,98.89037,102.2061,101.802,95.47283,100.1585,106.9499,112.9126,100.6673,126.1988,148.8074,93.05946,98.40536,95.53084,118.6924,99.9343,93.77842,88.50887,134.1409
2008M10,100.5901,102.5428,131.3732,118.2239,99.4889,78.85998,100.5733,101.2874,101.3937,98.8536,103.4845,99.11853,100.6023,106.8931,81.61549,101.87,88.10536,92.22355,85.49906,104.1899,102.2466,102.2879,169.1134,83.71633,96.89084,100.4915,102.3657,101.564,99.95845,101.2176,106.3076,120.2244,103.0242,110.3315,103.7067,101.5834,102.594,101.0341,101.0074,122.3952,101.1948,102.6358,111.4746,121.7239,129.0524,117.551,99.83599,100.2236,100.0101,102.4028,100.7388,103.688,101.473,106.2164,96.40214,96.43442,101.2484,105.5891,99.89538,109.758,103.5061,100.8223,90.28456,99.29644,90.9045,109.4314,96.03475,100.493,99.09179,135.0283,82.82896,100.367,98.69378,100.6588,112.0362,103.6514,102.3495,99.83409,102.144,104.5037,115.966,95.40121,130.7774,110.4551,101.1933,94.80573,92.2658,104.0451,108.5204,99.91529,95.50242,98.63373,117.7212,110.5687,100.4434,113.3528,103.492,111.6255,111.7576,97.96243,103.2846,97.04355,110.6183,135.4683,109.8917,98.49613,98.19699,98.32184,98.77605,97.29102,104.6019,108.0885,101.1629,100.7598,118.8892,152.169,91.53862,104.999,100.2666,125.5945,101.2651,94.64232,77.35009,128.5302
2008M11,101.366,104.8147,131.5833,123.1675,102.9301,76.37415,100.2157,102.3171,100.86,99.03947,105.6618,99.70589,103.2746,109.9526,80.285,100.5452,86.66689,91.62029,83.18913,106.5472,101.2691,101.0309,170.686,83.83801,98.6293,100.3861,101.008,100.8257,101.5993,101.1982,107.5148,113.7907,104.0418,108.0515,104.8785,104.9468,102.8707,100.5947,100.4338,122.795,100.5325,101.5892,104.6012,112.9332,130.2038,114.4378,98.17541,99.86942,102.3872,105.0948,101.4709,104.7633,101.1045,102.9354,84.01812,98.0865,100.2977,109.0477,102.865,95.79055,100.4014,100.2617,95.87436,100.867,86.98309,110.5545,94.59021,103.3048,101.3091,135.49,81.87656,100.0981,98.09972,101.2631,117.227,99.93065,102.6708,99.31468,100.6866,106.4811,119.8576,94.75897,134.6244,111.7305,100.6845,92.25939,87.42137,105.6618,111.6375,101.1328,96.52751,97.47633,121.4213,106.3168,100.0378,105.808,106.1104,111.0711,112.113,99.79973,105.6611,97.53282,113.2328,140.0616,111.3104,98.46068,98.06516,95.36378,97.00981,96.96967,105.5749,107.4596,97.04692,100.5738,117.2517,134.0443,88.9186,107.8955,103.1754,127.9704,101.8729,95.73212,76.95501,125.7433
2008M12,101.5737,103.2695,128.8123,121.2026,101.677,76.71866,102.4563,99.57342,103.4763,101.3399,103.7834,99.58661,102.0417,109.9425,75.03237,103.9618,84.94738,92.19491,82.66279,104.1359,104.5194,104.0237,161.4944,85.41491,98.37485,103.2877,97.70534,104.0129,100.7531,103.729,106.3274,106.1902,102.0382,104.5692,103.6744,103.7379,100.3565,102.775,104.1348,122.4821,103.0442,104.481,98.33922,108.2098,125.1781,106.1686,101.7426,101.9123,101.4594,103.7613,101.5693,103.6819,101.575,105.831,85.08142,97.21384,103.7875,106.9041,101.6534,102.2069,99.34678,103.0235,100.5241,100.4891,87.937,106.8127,91.32534,101.726,100.8849,130.4757,81.92489,102.1264,101.5861,102.4511,116.5688,96.91611,100.1134,101.041,103.9509,104.3803,118.3215,94.96698,123.3866,110.669,103.4686,89.09796,84.41775,103.7136,111.3051,100.3775,95.23516,97.94643,116.9535,101.7759,101.7703,105.3907,103.8607,109.5752,107.8459,98.99538,103.6304,97.72199,110.9417,135.0801,105.7967,100.8125,99.75946,92.03981,101.3182,95.00964,104.8865,107.0713,98.25592,98.79541,113.1181,103.8744,86.84864,106.6038,100.84,127.1572,101.1637,94.75486,76.60361,108.3388
2009M01,101.9529,103.8651,126.5224,124.3721,103.1104,77.91978,102.6239,101.05,103.3592,102.3011,104.2047,99.88313,102.8558,109.2604,78.39665,103.6175,85.79717,94.76503,86.43087,104.6312,104.1625,103.5226,144.1959,85.70812,97.62514,103.1944,95.66656,103.9871,101.5612,104.1098,106.2766,106.1058,102.5975,98.50693,103.7259,105.1152,99.68286,102.6979,104.2589,122.997,102.906,104.1614,96.31711,109.5136,116.2285,109.8254,101.1168,102.0115,102.2564,104.1596,101.8669,103.6715,100.7305,100.4395,86.21055,97.66858,103.3652,108.3396,102.7371,103.3614,98.81225,103.0654,101.7842,101.0406,88.58001,103.0626,91.76391,102.4734,101.7149,124.5946,82.63177,102.221,104.0017,102.4279,120.6579,93.59479,99.53038,102.4716,103.4621,104.9366,118.9301,94.81822,107.7509,110.8474,103.3432,90.8856,83.9204,103.9524,111.7884,100.7022,94.22245,99.90017,115.0505,96.92704,101.6393,102.3787,104.3347,101.4292,98.17676,99.45373,104.1379,97.05646,111.3421,136.3141,98.66054,102.7354,99.93297,92.31484,101.9423,95.55593,105.0835,106.1326,96.64308,98.19368,113.31,106.2594,90.87124,107.2661,101.9297,127.4017,101.1883,95.30467,77.78014,106.144
2009M02,102.8504,105.5098,126.4878,128.0769,105.9222,76.14234,102.7286,103.2116,102.8652,102.6148,106.0556,100.3883,104.7934,110.5999,79.91556,102.7272,85.34565,94.60558,90.81143,107.459,103.3446,102.4299,138.1345,78.60661,97.98584,102.8176,91.20979,103.7722,103.1874,103.8099,107.3789,108.5211,104.7278,92.94855,105.2282,107.003,100.2059,102.3365,104.2708,123.1134,102.4712,103.3482,99.14118,112.409,112.4882,112.6605,99.57475,101.7986,103.5283,105.9607,102.686,104.9272,99.46798,94.61272,82.55895,98.7429,102.0775,115.3502,104.6647,115.2233,96.17913,102.8426,101.4249,102.0935,84.75276,102.1528,91.424,104.3696,102.7753,123.8115,82.89483,102.0549,103.8206,102.2891,125.1565,90.07284,100.1977,101.739,102.5145,107.548,121.2613,94.67565,109.1099,112.1319,102.8892,95.18711,80.2017,105.7123,113.4161,102.621,93.55207,99.81516,115.6361,87.90689,101.2788,101.3978,106.4293,100.7374,89.20601,100.598,106.2364,97.07285,114.6286,140.3618,99.16606,103.6992,100.07,90.31443,100.563,96.54354,106.9071,104.5701,96.23734,97.33431,116.0389,112.279,92.64241,109.89,104.2097,130.6062,101.9596,95.33529,78.74227,100.5737
2009M03,102.841,106.4451,121.3566,106.6652,105.7179,78.33583,103.6333,103.4603,104.2337,103.8914,106.6069,100.3732,104.9275,110.746,80.19966,104.5386,84.18722,93.31244,93.06368,108.3201,105.1178,104.0405,123.7932,79.91132,97.81836,104.4108,96.22483,105.2881,103.2835,105.1239,107.0764,106.9864,105.4738,93.51319,105.7275,105.6117,100.0638,103.4638,105.7841,123.4016,103.7931,104.8492,96.47814,112.9994,109.8929,111.8604,101.0974,103.0203,103.68,106.5998,102.7131,105.6184,99.75627,93.35004,83.23993,95.00177,103.9447,111.3598,105.2219,114.1095,95.18689,104.1456,95.65911,102.2366,84.70687,102.7165,90.81815,104.4067,102.9351,117.6581,80.41201,103.0053,104.3675,103.3288,120.7413,88.9322,99.97965,102.3721,104.4482,106.957,122.8417,94.42542,108.9994,112.0988,104.3091,96.08099,82.58981,106.962,112.8802,102.8093,95.39983,100.044,108.1504,89.08223,102.1685,101.3808,106.9801,101.5169,91.97915,97.26211,106.7893,97.03221,114.3832,137.2939,97.50244,104.2619,100.6806,89.09059,102.5236,96.31247,106.7328,104.4883,92.71934,97.91,112.5885,111.4634,90.32359,110.7866,103.7838,130.4786,101.9055,95.67096,75.41257,98.98292
2009M04,101.7845,104.8553,117.0031,103.1868,103.8389,82.45225,103.0225,103.401,103.5587,102.9361,105.0654,100.2226,103.3383,108.6187,82.88705,103.8514,86.17934,93.91472,92.72912,106.2481,104.3072,103.5516,117.4649,81.83167,95.80111,103.4465,96.58599,104.3668,102.4261,104.3503,105.5003,104.9739,104.0583,95.8105,104.7547,103.8645,100.1525,102.8638,104.789,107.4578,103.194,104.1192,98.93064,111.2087,105.6698,108.4829,100.992,102.3496,102.7111,104.9724,101.7072,104.6659,99.84023,95.80387,88.13826,95.78697,103.4031,108.4124,103.3311,101.5706,92.72847,103.4413,93.0679,101.4309,91.23313,101.6736,93.14011,103.1493,102.0372,111.5606,88.44513,102.48,103.6501,102.6736,114.7161,96.47492,100.1039,102.4326,103.8103,105.1339,116.8735,94.62309,107.1538,110.0816,103.5658,95.65844,86.63927,105.6777,110.6757,101.369,96.47651,99.30566,106.0752,92.61525,101.7981,101.4624,105.1787,103.0035,93.54604,97.66933,105.1313,96.85819,111.0794,132.6011,99.59203,103.3682,100.262,90.9825,102.3159,95.88607,105.134,104.2892,97.22595,98.74085,104.1875,108.9107,88.57753,107.8992,102.6792,128.1433,101.2348,96.48125,86.11297,92.93085
2009M05,101.0987,102.3457,112.009,100.5505,101.3806,86.07688,103.1454,101.1902,103.795,103.4199,102.6997,99.81951,101.1477,105.5242,86.92417,104.4274,90.63177,94.41352,93.09763,103.2411,104.805,104.1952,120.2242,85.48543,93.48034,103.4589,97.21996,104.6576,100.9748,104.188,103.7314,102.7202,101.7734,96.76278,103.1285,101.3442,99.33847,103.077,104.8815,98.23286,103.5045,104.5142,100.7384,109.5162,100.4123,105.3312,102.1939,102.5527,100.9187,102.5933,101.0076,103.0901,100.5881,100.4724,91.56722,96.48401,104.0537,107.7396,101.3964,98.69512,92.98488,103.7419,93.61965,100.2206,95.07128,100.5554,94.36278,100.9056,100.4774,109.6763,91.67064,102.6555,103.1244,102.5489,109.8804,97.17811,99.3113,101.9464,104.5094,103.1931,112.417,94.79398,103.986,107.9964,103.8049,95.66171,87.83828,103.2471,108.0618,99.56763,97.26877,98.61704,104.9186,92.8481,102.0127,99.08299,102.504,103.4728,95.29356,97.94777,102.6252,97.27182,107.387,126.7623,99.26625,103.2944,100.3102,93.7685,103.7289,95.8118,103.0944,103.381,97.3536,99.19078,98.07933,106.0517,87.60904,104.5236,100.4614,124.979,100.5058,97.42789,89.69777,97.21891
2009M06,101.0375,101.1457,108.0348,100.5821,99.72999,89.38073,103.5788,99.24647,104.2488,103.4153,101.5147,99.54832,99.81696,103.3895,90.09938,105.3412,92.09764,94.77992,93.78639,101.9539,105.6783,105.0854,120.6071,90.82917,92.35434,103.7702,98.82768,105.3745,100.0501,105.1266,102.603,100.1768,100.7481,97.06849,102.6585,100.3528,98.94178,103.489,105.7226,98.72672,104.0689,105.2864,105.1555,107.6451,96.88904,102.6076,103.2759,103.0164,99.52776,100.861,100.9087,102.6282,102.1224,101.4335,92.56408,96.90686,104.7008,106.2756,100.4718,96.75679,95.22805,104.3581,92.60332,99.5086,93.88453,100.4039,94.9424,99.53743,99.18202,110.5702,93.64556,103.0438,104.4076,102.5299,108.2787,95.60805,98.95927,102.7434,105.6223,102.0034,109.8987,94.10231,102.5512,106.861,104.344,94.75633,91.70865,102.2476,106.1821,98.7564,96.15948,97.21353,106.6039,91.37779,102.3596,97.29235,101.1626,102.9004,97.11566,98.07951,101.4343,97.12021,105.1735,122.0906,99.38846,103.6594,100.5769,91.77144,105.1608,96.53611,102.3214,102.7599,96.23215,98.94807,101.7276,104.6569,86.66698,103.2055,98.96128,122.6922,100.3316,97.72225,91.76247,97.25461
2009M07,101.036,101.1002,106.1251,100.7745,99.04714,89.17492,103.4301,98.74916,104.2434,103.2723,101.1774,99.46969,99.54642,102.752,91.1223,105.4397,92.33843,94.50345,95.68461,101.5179,105.771,105.2279,118.9613,92.17123,91.32764,103.7689,101.2225,105.2368,99.76088,105.1605,102.4018,99.58579,100.3525,97.14525,102.3955,100.3888,98.63504,103.3976,105.7796,98.78694,104.0052,105.3376,104.5592,106.2686,98.39435,102.4207,103.3745,102.9213,99.24182,100.4465,100.9548,102.4698,101.5446,104.4366,92.92936,95.19911,104.8048,104.4305,100.0075,95.6894,96.21714,104.3037,94.52705,99.31313,93.47099,100.3439,95.12488,99.16956,98.96256,110.1004,94.29247,102.9829,104.2457,107.1957,107.6265,95.30629,98.50899,102.7002,105.7498,101.6935,109.3636,93.0335,101.7003,106.3579,104.3035,94.78695,92.27399,101.8969,104.389,98.43028,95.10773,96.37204,107.9382,95.54206,102.3426,97.25005,100.8593,102.4109,95.12849,96.36097,101.1078,97.03624,104.7777,119.0729,99.27361,103.2385,100.4656,92.10341,105.4036,96.23561,101.8572,103.4766,97.59287,98.13843,102.6779,103.8809,86.40135,102.8457,98.62366,122.1874,100.2273,97.77853,92.47533,95.62519
2009M08,100.6779,100.4458,103.1842,98.07536,97.84009,91.76512,103.395,97.94651,104.2377,103.2623,100.4732,99.1653,98.78994,101.8736,95.15518,105.7656,94.81485,94.35898,93.59563,100.6537,106.0772,105.6375,112.8806,92.80685,90.03127,103.7764,101.5979,105.1993,99.0371,104.5552,101.6677,98.96735,99.65683,97.29514,102.0498,100.2803,98.4972,103.4435,105.4672,99.14782,104.0754,105.5495,104.5824,104.6676,96.82064,101.6894,103.9699,103.0145,98.4876,99.51343,100.6276,102.1379,101.4864,105.3901,93.66671,94.79007,105.0375,103.5316,99.19558,94.56166,96.94444,104.3334,93.52067,98.69322,94.73244,99.89867,96.84161,98.47315,98.30061,107.9553,93.99789,102.9162,103.8387,102.4027,106.6275,97.54546,98.33218,102.746,106.0864,100.8788,108.4471,93.24953,98.70342,105.3339,104.2911,97.24174,95.56095,101.3083,102.8733,97.89309,96.23341,95.90642,104.3433,99.61141,102.3445,97.33604,100.071,102.2275,93.88487,95.81202,100.3556,96.99598,103.2697,111.3776,97.63715,103.0855,100.4463,97.48057,106.2284,95.85439,100.9307,103.2826,98.57444,97.8261,104.0991,100.7341,87.84123,101.4745,97.77379,121.0126,99.94334,98.36982,91.71535,100.9371
2009M09,100.7848,99.56281,102.0393,95.23411,97.15342,93.60794,103.8275,96.41116,104.8851,103.7592,99.45692,99.22206,98.15409,101.054,95.61417,106.5627,95.03113,95.50702,92.30815,99.34136,106.8169,106.2986,105.2471,94.1624,89.54051,104.4811,103.2256,105.8866,98.68368,105.1169,101.1061,98.14083,98.48729,97.40795,101.2108,99.67281,97.70991,104.0268,106.0454,99.42914,104.7174,106.1747,101.6792,103.62,96.37593,100.3052,105.0445,103.5639,98.09323,98.73164,100.6966,101.4204,101.9941,105.0057,93.6127,93.62302,106.1185,102.9864,98.62867,95.08661,97.78407,104.9849,96.27437,98.49269,95.69645,99.37747,96.09105,97.56063,98.2131,106.3469,97.06024,103.4219,104.3145,102.9063,104.7542,94.17416,97.53546,103.098,106.9792,100.1314,106.1414,92.9284,97.39523,104.5555,104.946,98.59338,97.81454,100.1879,101.9074,97.209,96.85294,94.88212,101.3605,99.28424,102.81,97.00723,98.98657,102.2686,95.3295,94.6704,99.25115,97.26273,101.8193,106.6648,98.36544,103.4658,100.7132,98.20496,107.3162,95.08082,100.3248,103.2417,97.11503,97.65916,108.7457,96.87847,90.75647,100.6934,96.79643,120.1624,99.74906,98.69143,95.56088,102.7834
2009M10,100.4349,98.31008,100.1415,92.5871,96.51378,97.37544,104.122,95.31787,105.2747,104.0957,98.36037,99.06472,97.28285,99.4614,98.99778,106.9608,96.93124,95.95058,91.54269,97.86375,107.1139,106.6445,100.8058,97.30764,89.47954,104.7711,101.6215,106.3485,97.993,105.4805,100.2418,97.22305,97.49821,98.57004,100.4154,99.11044,97.73864,104.3924,106.3026,99.77251,105.1337,106.621,99.26515,102.8183,95.52765,99.17877,106.0184,103.9063,97.54056,97.79561,100.3244,100.6419,103.439,106.7093,96.04668,95.87417,106.9175,101.339,97.82896,94.28716,97.78869,105.3586,96.45089,98.01975,97.9008,98.57882,97.40491,96.57884,97.8515,105.2676,96.84778,103.8356,104.5003,102.6678,103.6542,94.52241,97.66258,103.2999,107.5521,99.04158,104.9497,94.28418,98.28681,103.2537,105.3722,101.8743,100.8489,98.99943,100.3872,96.25069,96.91969,96.39874,100.6036,98.25516,103.2226,96.42698,97.76017,101.4252,98.44922,96.44474,98.06652,97.69003,99.58548,102.1122,98.49479,103.8514,100.9257,97.31243,107.8677,94.9893,99.16158,102.6567,96.87106,97.46816,111.296,95.02293,94.08219,99.1973,95.72513,118.4195,99.52673,99.06888,95.13048,101.5379
2009M11,100.454,97.90842,99.94666,91.87163,95.90576,98.3008,104.1311,94.931,105.2686,104.2157,97.85807,99.02945,96.90248,98.19638,99.2307,107.176,96.22981,96.22862,97.99174,97.2514,107.2277,106.8159,97.11171,93.09273,91.54703,104.7032,101.6051,106.3524,97.72568,105.5332,99.97258,96.77477,96.94806,98.78388,100.1075,98.96054,97.4839,104.3733,106.2961,99.78325,105.1283,106.7425,101.2727,102.3005,95.95108,98.674,106.3089,103.9519,97.06887,97.42632,100.3702,100.3284,102.9362,105.8555,95.86126,95.74362,106.8521,100.7354,97.74853,93.74426,96.00977,105.3668,97.31634,97.82259,98.38283,98.56633,97.71331,96.18123,97.43872,103.9421,96.33881,103.7926,104.5323,102.6447,104.061,95.27749,97.31939,103.378,107.658,98.65921,103.1318,94.26769,96.8561,102.3869,105.3567,101.1858,99.12993,98.48746,99.52805,96.15698,96.1188,95.58141,101.3062,99.29031,103.2414,96.76074,97.27395,101.4219,99.60937,96.22208,97.5933,97.92035,98.93355,98.25105,97.39811,103.8157,100.9088,97.10563,108.2338,94.8543,98.95537,102.354,95.03767,96.92689,112.3765,94.41808,95.14003,98.71032,95.25145,118.5115,99.45357,98.92443,93.93115,101.4716
2009M12,100.3853,98.63882,100.896,94.58309,96.87096,96.92834,103.7144,95.84171,104.7027,103.8059,98.5648,99.17641,97.60873,98.58689,98.50669,106.2303,96.98741,96.15267,99.92223,97.95045,106.3456,105.9122,97.48354,91.44997,91.8287,104.1867,100.2804,105.6585,98.32818,105.1947,100.4752,97.10053,97.64651,98.10392,100.4937,99.64139,97.97574,103.8992,105.7552,99.75482,104.5463,105.9771,100.4504,103.4754,97.243,99.92837,105.298,103.4959,97.84429,98.44711,100.3423,100.5726,102.787,104.6014,96.45917,96.57082,106.0095,101.0831,98.35208,93.93894,96.49772,104.763,97.4016,98.20814,98.86997,99.08473,98.24457,97.03487,98.03041,103.7164,97.01158,103.4247,104.2485,102.3559,98.14796,97.65029,97.78274,103.4256,106.691,99.22916,101.9713,94.1257,98.41856,102.267,104.755,100.7895,98.17638,99.12962,99.69327,96.54922,96.87221,97.28855,101.2316,99.7492,102.9022,100.9503,98.09839,102.473,97.59798,96.96559,98.34473,97.85421,99.9413,97.97158,98.49484,103.5423,100.6127,95.83935,106.9098,95.6748,98.75417,102.5162,95.50213,97.67788,111.864,96.15678,99.45772,99.11477,96.2361,119.1234,99.57367,98.76906,95.34041,101.3896
2010M01,100.2622,98.92409,102.043,96.04545,97.5883,98.68382,102.8182,96.75609,103.5679,102.6581,99.00462,99.57182,98.1269,99.26754,97.74063,104.7178,98.29748,96.81946,100.6573,98.3312,104.8906,104.6266,97.3221,95.13475,92.75601,102.9091,99.18653,104.2823,98.74085,103.7708,100.8517,98.18431,98.19144,99.39982,100.4056,100.8443,98.62849,102.9732,104.2837,99.84454,103.4404,104.6751,101.1858,101.9525,98.16609,100.8033,103.8594,102.4688,98.39476,98.94992,100.2562,100.553,102.1061,105.1179,98.4212,98.20125,104.5705,101.2026,98.4174,94.23559,99.0201,103.5816,95.68606,98.44551,101.4575,98.56017,98.58488,97.66884,98.45881,102.8987,97.46832,102.6107,103.2856,101.7461,95.56946,98.25888,98.44282,102.7525,105.1018,99.62987,100.9701,95.36472,98.86627,102.0395,103.5474,102.1549,99.9628,99.57272,99.50503,99.29578,98.32613,98.40003,100.7724,100.6565,102.2104,101.0332,98.58526,103.8288,98.4457,98.36608,98.80613,97.82499,99.98864,98.4453,98.91384,102.6273,100.0,96.75537,105.1656,96.3216,99.04948,102.5527,98.57195,99.02309,110.1756,96.50697,100.9716,99.3934,97.22636,102.5455,99.71194,99.79037,96.2449,105.5141
