date,CPI,country,PriceBasket,HHI_titles,ExclusivityShare,GoogleTrends_torrent,GoogleTrends_watch_free,Lumen_DMCA_count,PiracyIndex,Income,PriceIncome,PlatformCount,event_price_hike,event_dns_block,event_major_release,PiracyIndex_lag1,PiracyIndex_lag2,PiracyIndex_lag3,PriceBasket_lag1,PriceBasket_lag2,PriceBasket_lag3,rolling_mean_3,month_sin,month_cos,FragmentationIndex,month
2011-07-01,104.1016,Albania,7.99,0.3630449826989618,0.8823529411764706,,,,0.5803077092398131,,,,,,,,,,,,,0.5803077092398131,-0.4999999999999997,-0.8660254037844388,0.8623391005323926,7
2011-08-01,104.1016,Albania,7.99,0.3630449826989618,0.8823529411764706,,,,0.5803077092398131,,,,,,,0.5803077092398131,,,7.99,,,0.5803077092398131,-0.8660254037844385,-0.5000000000000004,0.8623391005323926,8
2011-09-01,104.1016,Albania,7.99,0.3630449826989618,0.8823529411764706,,,,0.5803077092398131,,,,,,,0.5803077092398131,0.5803077092398131,,7.99,7.99,,0.5803077092398131,-1.0,-1.8369701987210297e-16,0.8623391005323926,9
2011-10-01,104.1016,Albania,7.99,0.3630449826989618,0.8823529411764706,,,,0.5803077092398131,,,,,,,0.5803077092398131,0.5803077092398131,0.5803077092398131,7.99,7.99,7.99,0.5803077092398131,-0.8660254037844386,0.5000000000000001,0.8623391005323926,10
2011-11-01,104.1016,Albania,7.99,0.3630449826989618,0.8823529411764706,,,,0.5803077092398131,,,,,,,0.5803077092398131,0.5803077092398131,0.5803077092398131,7.99,7.99,7.99,0.5803077092398131,-0.5000000000000004,0.8660254037844384,0.8623391005323926,11
2011-12-01,104.1016,Albania,7.99,0.3630449826989618,0.8823529411764706,,,,0.5803077092398131,,,,,,,0.5803077092398131,0.5803077092398131,0.5803077092398131,7.99,7.99,7.99,0.5803077092398131,-2.4492935982947064e-16,1.0,0.8623391005323926,12
2012-01-01,105.885,Albania,7.99,0.3756340019031605,0.9027355623100304,,,,0.4652411242065033,,,,,,,0.5803077092398131,0.5803077092398131,0.5803077092398131,7.99,7.99,7.99,0.5419521808953766,0.49999999999999994,0.8660254037844387,0.8452955053251672,1
2012-02-01,105.885,Albania,7.99,0.3756340019031605,0.9027355623100304,,,,0.4652411242065033,,,,,,,0.4652411242065033,0.5803077092398131,0.5803077092398131,7.99,7.99,7.99,0.50359665255094,0.8660254037844386,0.5000000000000001,0.8452955053251672,2
2012-03-01,105.885,Albania,7.99,0.3756340019031605,0.9027355623100304,,,,0.4652411242065033,,,,,,,0.4652411242065033,0.4652411242065033,0.5803077092398131,7.99,7.99,7.99,0.4652411242065033,1.0,6.123233995736766e-17,0.8452955053251672,3
2012-04-01,105.885,Albania,7.99,0.3756340019031605,0.9027355623100304,,,,0.4652411242065033,,,,,,,0.4652411242065033,0.4652411242065033,0.4652411242065033,7.99,7.99,7.99,0.4652411242065033,0.8660254037844387,-0.4999999999999998,0.8452955053251672,4
2012-05-01,105.885,Albania,7.99,0.3756340019031605,0.9027355623100304,,,,0.4652411242065033,,,,,,,0.4652411242065033,0.4652411242065033,0.4652411242065033,7.99,7.99,7.99,0.4652411242065033,0.49999999999999994,-0.8660254037844387,0.8452955053251672,5
2012-06-01,105.885,Albania,7.99,0.3756340019031605,0.9027355623100304,,,,0.4652411242065033,,,,,,,0.4652411242065033,0.4652411242065033,0.4652411242065033,7.99,7.99,7.99,0.4652411242065033,1.2246467991473532e-16,-1.0,0.8452955053251672,6
2012-07-01,105.885,Albania,7.99,0.3756340019031605,0.9027355623100304,,,,0.4652411242065033,,,,,,,0.4652411242065033,0.4652411242065033,0.4652411242065033,7.99,7.99,7.99,0.4652411242065033,-0.4999999999999997,-0.8660254037844388,0.8452955053251672,7
2012-08-01,105.885,Albania,7.99,0.3756340019031605,0.9027355623100304,,,,0.4652411242065033,,,,,,,0.4652411242065033,0.4652411242065033,0.4652411242065033,7.99,7.99,7.99,0.4652411242065033,-0.8660254037844385,-0.5000000000000004,0.8452955053251672,8
2012-09-01,105.885,Albania,7.99,0.3756340019031605,0.9027355623100304,,,,0.4652411242065033,,,,,,,0.4652411242065033,0.4652411242065033,0.4652411242065033,7.99,7.99,7.99,0.4652411242065033,-1.0,-1.8369701987210297e-16,0.8452955053251672,9
2012-10-01,105.885,Albania,7.99,0.3756340019031605,0.9027355623100304,,,,0.4652411242065033,,,,,,,0.4652411242065033,0.4652411242065033,0.4652411242065033,7.99,7.99,7.99,0.4652411242065033,-0.8660254037844386,0.5000000000000001,0.8452955053251672,10
2012-11-01,105.885,Albania,7.99,0.3756340019031605,0.9027355623100304,,,,0.4652411242065033,,,,,,,0.4652411242065033,0.4652411242065033,0.4652411242065033,7.99,7.99,7.99,0.4652411242065033,-0.5000000000000004,0.8660254037844384,0.8452955053251672,11
2012-12-01,105.885,Albania,7.99,0.3756340019031605,0.9027355623100304,,,,0.4652411242065033,,,,,,,0.4652411242065033,0.4652411242065033,0.4652411242065033,7.99,7.99,7.99,0.4652411242065033,-2.4492935982947064e-16,1.0,0.8452955053251672,12
2013-01-01,106.0854,Albania,7.99,0.4190345377951366,0.9390581717451524,,,,0.0,,,,,,,0.4652411242065033,0.4652411242065033,0.4652411242065033,7.99,7.99,7.99,0.3101607494710022,0.49999999999999994,0.8660254037844387,0.7865378568125022,1
2013-02-01,106.0854,Albania,7.99,0.4190345377951366,0.9390581717451524,,,,0.0,,,,,,,0.0,0.4652411242065033,0.4652411242065033,7.99,7.99,7.99,0.1550803747355011,0.8660254037844386,0.5000000000000001,0.7865378568125022,2
2013-03-01,106.0854,Albania,7.99,0.4190345377951366,0.9390581717451524,,,,0.0,,,,,,,0.0,0.0,0.4652411242065033,7.99,7.99,7.99,0.0,1.0,6.123233995736766e-17,0.7865378568125022,3
2013-04-01,106.0854,Albania,7.99,0.4190345377951366,0.9390581717451524,,,,0.0,,,,,,,0.0,0.0,0.0,7.99,7.99,7.99,0.0,0.8660254037844387,-0.4999999999999998,0.7865378568125022,4
2013-05-01,106.0854,Albania,7.99,0.4190345377951366,0.9390581717451524,,,,0.0,,,,,,,0.0,0.0,0.0,7.99,7.99,7.99,0.0,0.49999999999999994,-0.8660254037844387,0.7865378568125022,5
2013-06-01,106.0854,Albania,7.99,0.4190345377951366,0.9390581717451524,,,,0.0,,,,,,,0.0,0.0,0.0,7.99,7.99,7.99,0.0,1.2246467991473532e-16,-1.0,0.7865378568125022,6
2013-07-01,106.0854,Albania,7.99,0.4190345377951366,0.9390581717451524,,,,0.0,,,,,,,0.0,0.0,0.0,7.99,7.99,7.99,0.0,-0.4999999999999997,-0.8660254037844388,0.7865378568125022,7
2013-08-01,106.0854,Albania,7.99,0.4190345377951366,0.9390581717451524,,,,0.0,,,,,,,0.0,0.0,0.0,7.99,7.99,7.99,0.0,-0.8660254037844385,-0.5000000000000004,0.7865378568125022,8
2013-09-01,106.0854,Albania,7.99,0.4190345377951366,0.9390581717451524,,,,0.0,,,,,,,0.0,0.0,0.0,7.99,7.99,7.99,0.0,-1.0,-1.8369701987210297e-16,0.7865378568125022,9
2013-10-01,106.0854,Albania,7.99,0.4190345377951366,0.9390581717451524,,,,0.0,,,,,,,0.0,0.0,0.0,7.99,7.99,7.99,0.0,-0.8660254037844386,0.5000000000000001,0.7865378568125022,10
2013-11-01,106.0854,Albania,7.99,0.4190345377951366,0.9390581717451524,,,,0.0,,,,,,,0.0,0.0,0.0,7.99,7.99,7.99,0.0,-0.5000000000000004,0.8660254037844384,0.7865378568125022,11
2013-12-01,106.0854,Albania,7.99,0.4190345377951366,0.9390581717451524,,,,0.0,,,,,,,0.0,0.0,0.0,7.99,7.99,7.99,0.0,-2.4492935982947064e-16,1.0,0.7865378568125022,12
2014-01-01,106.1934,Albania,7.99,0.3750733052692698,0.8987951807228916,,,,0.47483583025561055,,,,,,,0.0,0.0,0.0,7.99,7.99,7.99,0.15827861008520352,0.49999999999999994,0.8660254037844387,0.846054602305407,1
2014-02-01,106.1934,Albania,7.99,0.3750733052692698,0.8987951807228916,,,,0.47483583025561055,,,,,,,0.47483583025561055,0.0,0.0,7.99,7.99,7.99,0.31655722017040705,0.8660254037844386,0.5000000000000001,0.846054602305407,2
2014-03-01,106.1934,Albania,7.99,0.3750733052692698,0.8987951807228916,,,,0.47483583025561055,,,,,,,0.47483583025561055,0.47483583025561055,0.0,7.99,7.99,7.99,0.47483583025561055,1.0,6.123233995736766e-17,0.846054602305407,3
2014-04-01,106.1934,Albania,7.99,0.3750733052692698,0.8987951807228916,,,,0.47483583025561055,,,,,,,0.47483583025561055,0.47483583025561055,0.47483583025561055,7.99,7.99,7.99,0.47483583025561055,0.8660254037844387,-0.4999999999999998,0.846054602305407,4
2014-05-01,106.1934,Albania,7.99,0.3750733052692698,0.8987951807228916,,,,0.47483583025561055,,,,,,,0.47483583025561055,0.47483583025561055,0.47483583025561055,7.99,7.99,7.99,0.47483583025561055,0.49999999999999994,-0.8660254037844387,0.846054602305407,5
2014-06-01,106.1934,Albania,7.99,0.3750733052692698,0.8987951807228916,,,,0.47483583025561055,,,,,,,0.47483583025561055,0.47483583025561055,0.47483583025561055,7.99,7.99,7.99,0.47483583025561055,1.2246467991473532e-16,-1.0,0.846054602305407,6
