Unnamed: 0,Albania,United Arab Emirates,Armenia,Austria,Azerbaijan,Belgium,Bangladesh,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,Dominican Republic,Algeria,Ecuador,"Egypt, Arab Rep.",Spain,Estonia,Ethiopia,Finland,Fiji,France,United Kingdom,Georgia,Ghana,Greece,Guatemala,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,"Korea, Rep.","Lao, PDR",Lebanon,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Mexico,North Macedonia,Malta,Montenegro,Mongolia,Mozambique,Mauritius,Malaysia,Namibia,Nigeria,Nicaragua,Netherlands,Norway,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,West Bank and Gaza,Qatar,Romania,Russian Federation,Saudi Arabia,Singapore,El Salvador,Serbia,Slovakia,Slovenia,Sweden,Thailand,Tajikistan,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China",Uganda,Uruguay,United States,Viet Nam,Kosovo,South Africa,Zambia
2010M02,4.309252,-0.25863,9.261437,1.100244,3.704719,0.646717,8.640843,1.0204,1.76399,1.707577,6.145374,0.290728,4.794398,5.987055,1.488616,0.920591,0.103365,2.303902,2.054115,5.632619,2.787127,0.545852,0.689655,1.984564,6.534564,3.759398,4.275888,13.20132,0.795984,-0.128437,6.815304,0.0,5.860806,1.277784,2.049434,5.631025,14.0253,2.945628,2.458408,2.642559,3.501199,0.762112,5.741865,3.900765,12.60274,-3.144016,7.178757,3.538065,1.09529,13.54962,5.039016,-0.729167,7.289294,5.264196,2.840542,7.049772,2.88105,4.652104,2.850062,4.421378,-0.370655,1.514642,-4.079498,0.10989,6.399983,4.787103,0.305377,0.570917,0.896861,4.30839,6.391166,2.213542,1.220753,7.57764,15.07911,,0.819491,2.914798,1.99115,10.33596,3.01614,0.893081,3.728362,3.087109,0.200431,2.906977,4.832451,-4.551059,4.460003,7.230197,2.987304,0.812493,1.032168,3.761755,0.47138,1.274849,1.170647,3.551203,6.694515,4.712813,5.416116,10.03277,1.664402,8.117881,6.842878,2.151336,8.293752,1.042874,5.428678,9.898716
2010M03,3.787879,0.62182,8.492729,1.960784,5.913566,1.599559,8.472254,1.423983,1.725395,1.925134,6.793152,0.620071,5.114258,5.929487,1.403509,1.373982,0.150392,2.23434,1.878001,5.747768,2.312441,0.653595,1.267281,2.425579,7.199032,3.283582,3.343808,12.05212,1.433901,1.570681,7.077156,0.771775,4.802956,1.494624,2.361286,5.711478,13.15982,3.895414,3.894031,1.941748,3.932854,0.794082,5.806452,3.502247,11.82065,-3.160041,8.220446,3.13895,1.314348,13.06818,5.346955,-0.936524,7.239819,3.927315,4.271845,6.551346,2.450775,4.747134,4.494382,3.468344,-0.188087,2.228475,-3.870293,0.987925,7.9872,4.922897,0.503648,0.334747,0.671892,5.605381,7.797629,2.077922,1.322482,6.91358,14.35391,,0.984622,3.479237,2.666667,11.18893,2.636602,0.772495,3.989362,2.717442,0.491775,3.930131,3.74288,-3.047186,4.131153,6.536175,3.004345,1.477432,0.860516,4.638365,0.809171,1.360544,1.147887,3.317647,6.461471,5.116959,5.0,9.492114,1.146583,7.451404,6.992393,2.286171,9.293409,0.809249,4.715055,10.52577
2010M04,3.396226,0.735294,6.657686,2.083333,6.173844,1.80776,8.528542,1.805661,2.80112,2.465166,6.961888,1.089451,5.173977,7.211538,1.759015,1.369288,0.833532,2.618984,2.029884,5.433574,2.407117,1.200873,1.614764,2.535832,7.53632,3.115727,3.203474,10.25641,1.499254,2.829685,6.458822,0.993377,5.412054,1.656448,2.676374,5.435608,11.62289,4.728293,3.73444,2.5,4.120747,0.53105,5.548985,3.927633,11.60594,-2.055498,8.229657,3.056526,1.533406,14.12429,5.520819,-0.938478,7.191011,3.479782,2.763496,5.257009,2.632869,4.652104,4.607721,3.456979,0.269957,2.269408,-2.742616,0.108342,8.050414,4.252596,1.077922,1.164483,0.111732,5.555556,9.667168,2.597403,1.630989,6.396064,14.81921,,1.11738,3.243848,3.111111,12.04082,2.635994,0.729736,3.84106,2.369546,0.677486,5.547445,4.096834,-3.000793,4.219211,6.148427,3.120743,2.681159,0.590236,4.215457,1.147099,2.200303,1.060875,2.969832,5.715523,6.9869,4.718218,10.16086,1.305131,5.88655,7.276447,2.206771,9.160444,1.629802,4.320532,9.746589
2010M05,4.76788,0.781515,6.522911,1.587302,6.197456,2.30608,8.844153,1.916872,2.390487,2.685285,7.266249,1.350448,5.138377,7.692308,1.402279,1.111784,1.400996,2.814657,2.141147,6.155989,1.593086,1.310044,1.495972,2.197802,7.829235,7.159177,3.249441,9.84127,1.830584,3.025996,7.154176,1.103753,6.529625,1.677059,2.452154,4.096515,10.75231,5.379713,3.492569,2.5,4.31241,0.748698,5.074306,4.196883,11.34846,-1.034126,7.492699,3.018678,1.420765,14.04494,4.996035,-0.835946,7.142857,3.792299,2.886466,4.433078,2.751449,4.742657,4.856787,3.587321,0.603136,2.436286,-2.328042,1.762115,7.954513,3.919648,-0.321107,1.322277,0.0,7.555556,12.9386,2.331606,1.734694,6.119951,12.83143,,0.993707,2.564103,3.107658,12.38758,3.221261,1.046616,3.835979,2.283805,1.107454,4.512373,3.733241,-3.531536,4.397569,6.00203,3.655675,3.321343,0.04989,3.858025,1.145553,2.022934,1.147656,3.556658,5.216831,9.183673,4.699739,9.180461,0.775542,4.448367,7.088902,2.003549,9.043036,2.331002,4.191176,9.106581
2010M06,3.125,0.838717,6.197729,1.831502,6.16848,2.474318,9.088864,1.264075,2.403496,2.459893,6.967521,1.418415,4.853566,7.790143,1.046207,0.492422,1.16671,2.747544,2.294159,6.228277,1.875,1.308615,1.030928,1.971522,5.62732,6.85241,3.370677,10.06289,1.584407,3.511993,7.43066,0.880088,3.221957,1.535158,2.460649,3.802563,9.454293,5.214971,4.072735,2.916667,4.192473,0.780065,5.269309,5.035527,11.53846,-0.829876,5.723462,2.366643,1.310044,13.51852,5.40398,-0.732984,6.873614,3.499613,3.660886,2.787563,2.725472,4.977802,3.461063,3.564476,1.021062,1.955307,-1.381509,1.773836,7.70773,3.694807,1.696797,1.312984,0.0,12.55605,14.94369,2.316602,1.734694,3.952096,14.3521,,0.892169,1.769912,3.436807,11.77064,2.80666,1.678059,3.562005,2.375372,1.225244,4.322767,3.653336,-2.754069,4.36322,5.829116,3.720128,2.768219,0.560056,4.22427,0.94086,1.875202,0.958136,3.460859,5.044163,13.59649,4.681404,8.418841,1.207948,4.328098,6.169297,1.121561,8.849558,2.083333,3.866593,8.267361
2010M07,3.370787,0.883853,7.92901,1.953602,5.039142,2.640884,7.525932,2.24325,1.973844,1.587302,6.84435,2.22396,4.654845,7.244094,1.926445,0.43811,2.349838,3.159432,2.304989,5.675228,2.549368,1.969365,1.149425,2.190581,5.919976,3.815114,3.478335,10.55901,1.960033,2.912964,6.073451,0.881057,3.575685,1.707108,2.325317,7.204487,9.448276,5.575843,4.121959,0.554785,4.178538,0.941864,4.028391,6.146718,9.94832,-0.104275,4.883835,1.876899,1.639344,12.84404,4.925785,-0.943396,6.873614,3.613995,6.0,1.864201,2.581282,6.880428,3.20197,3.358021,1.852953,2.500558,-0.532481,1.109878,7.536433,3.631018,1.700134,1.604938,0.669643,12.30425,14.94137,2.182285,1.938776,4.301075,13.45954,,1.523746,1.884701,3.444444,12.38127,3.51285,1.787891,3.820817,2.112118,1.931614,4.604317,3.439578,-2.967258,7.187464,5.518885,4.270769,3.222955,1.115466,5.053599,1.006036,2.137075,1.108884,3.620973,5.655172,14.09692,4.269082,7.63216,1.353027,3.489376,6.358711,1.340778,8.467887,2.662037,3.627415,8.062911
2010M08,3.482587,0.973181,9.617525,1.701094,5.573304,2.376238,7.67033,2.585408,2.362109,1.694915,7.317853,2.639249,4.601884,6.729264,1.746725,0.29322,2.776798,3.213861,2.340575,5.260266,3.251438,1.967213,0.91638,2.404372,5.119906,3.263234,3.853881,10.97561,1.821844,2.840209,5.83807,1.10011,1.626016,1.380565,2.422271,9.499511,9.527073,5.58708,4.105665,2.64993,4.599336,0.919714,3.751196,6.282723,9.21895,0.313152,4.465736,1.890688,1.526718,12.77372,3.127413,-1.049318,6.401766,3.300267,8.990944,1.962849,2.699944,8.209256,3.316953,3.26007,1.768974,2.247941,-0.426894,0.550055,7.812378,3.693694,2.067644,1.491366,-0.442968,10.13514,15.18797,2.827763,2.145046,3.440095,14.31225,,1.429838,1.882614,3.318584,12.93943,3.699388,2.253252,4.210526,2.051195,2.01507,4.285714,2.575156,-2.053459,7.592685,5.979253,4.529275,3.328871,1.064043,6.595092,1.072386,2.361695,0.869218,3.401122,5.640164,16.27566,4.258065,8.068581,-0.3996,1.616196,6.39502,1.150178,8.431373,5.793743,3.285533,7.7826
2010M09,3.345725,1.232613,8.571052,1.824818,6.033512,2.906849,7.613438,3.482634,1.939159,1.90678,8.459569,3.306284,4.769361,6.998445,2.008734,0.292408,2.020343,3.459203,2.267003,5.070384,3.588617,1.962923,1.262916,2.510917,5.829662,2.966715,3.451496,10.87613,2.09435,3.916834,7.842851,1.431718,0.924855,1.594948,2.362731,9.673983,9.570845,5.490138,3.7002,2.203857,5.054322,1.366891,3.841009,5.751335,9.414758,0.41841,3.75121,2.415275,1.633987,11.31059,4.149968,-0.839454,6.60793,3.246014,12.24887,2.142001,3.418732,8.313253,4.044118,3.327739,1.699573,2.358176,0.321888,-0.216216,8.085444,3.746775,2.262967,1.783311,0.111111,10.76233,15.20225,2.685422,1.932859,3.546099,14.2053,,1.60416,1.882614,4.19426,14.84285,4.329817,2.349268,3.795812,2.673968,1.954489,3.846154,3.562891,-0.962319,7.833173,6.841744,4.135155,3.651576,1.393484,7.656968,1.072386,1.941329,1.438681,3.057073,7.46647,13.52518,3.851091,9.490971,0.29047,0.083403,6.45434,1.118312,9.00885,5.909618,3.29233,7.988602
2010M10,3.337454,1.91263,9.176025,2.189781,6.591012,2.990654,7.155172,3.873426,2.069967,2.118644,8.984208,4.200071,5.231232,7.298137,2.351916,0.192839,2.049254,4.166667,2.234325,5.324074,3.091928,1.853871,1.260023,2.399128,6.205285,3.109183,3.424782,10.71429,2.313431,4.745623,10.86601,2.320442,0.808314,1.581366,2.516086,9.508368,9.395066,5.149083,4.519595,2.465753,5.840791,1.267606,4.239473,5.705157,8.816121,0.732984,3.413269,2.453767,1.741023,11.05169,5.472701,-0.210748,7.236842,3.114383,14.93506,3.882767,3.705065,7.958018,4.767726,3.147001,2.715579,2.578637,1.076426,1.864035,8.035513,4.0572,2.907839,1.770903,0.333704,10.29083,15.2199,3.457106,1.926978,3.058824,13.47025,,1.567156,2.104097,4.19426,15.28141,4.229631,2.091896,3.120936,3.02862,2.29082,5.374823,4.109745,-0.800743,7.933302,7.390923,4.310765,3.589918,2.783661,8.728943,0.937082,1.799957,1.52166,2.941858,8.501001,12.69841,3.448276,8.542287,0.671517,0.033417,6.96825,1.166695,9.650816,5.889145,3.468835,7.159556
2010M11,3.078818,1.508499,9.533158,1.69697,7.19228,2.837734,7.700558,4.590725,1.305136,2.433862,9.751679,5.548029,5.628948,7.098765,1.993068,0.243398,2.560381,5.041355,2.540126,6.203136,1.598524,1.958651,1.258581,2.50272,5.449041,4.63097,3.328685,9.763314,2.269371,5.394093,10.27407,2.535832,3.587963,1.589503,2.641552,10.59763,9.112228,4.893845,5.286436,2.735978,6.475833,1.112311,4.222138,6.399149,7.320099,0.523013,2.712348,2.286094,1.73913,11.46384,4.965269,-0.315457,7.423581,3.74694,17.60884,3.130796,2.960491,6.71838,4.353083,3.071613,2.689585,2.289317,1.835853,2.654867,7.706737,4.326827,3.119514,2.4708,0.443951,8.552632,15.53844,4.102564,1.818182,3.282532,12.66852,,1.574716,2.099448,3.618421,14.86726,4.330821,2.225708,3.622251,2.805316,2.260228,6.232295,3.624661,0.0,7.800142,7.954557,4.308775,3.878392,1.767627,9.541985,1.069519,1.2186,1.884217,2.752188,9.411394,12.89855,3.694268,7.377192,1.617069,1.353836,6.785814,1.084545,10.89074,6.343714,3.616409,6.954251
2010M12,3.79902,1.761717,9.148552,2.421308,7.791779,3.08399,8.147203,4.530274,1.055916,3.382664,9.679467,7.127453,5.895914,7.373272,2.424242,0.535402,2.941914,4.530026,3.083578,5.86883,1.721311,2.393906,1.485714,2.829162,6.141484,4.151493,3.272966,10.91445,2.918916,5.82741,14.40053,2.863436,3.604651,1.747656,3.062373,11.09829,8.720159,5.140988,5.418771,2.864939,6.557377,1.873511,4.609256,7.002122,8.118081,1.467505,2.545656,2.668449,1.952278,11.67247,5.5101,-0.315789,7.592191,4.48069,19.2233,2.867225,2.990529,5.661114,4.693141,3.017636,3.760404,2.751077,2.491874,2.099448,8.094416,4.408978,2.96335,3.244705,0.442968,9.606987,17.52192,6.145967,2.114804,3.154206,11.6983,9.262202,1.895317,2.753304,4.266958,15.43141,4.880764,2.094737,3.474903,3.128598,2.454074,7.365439,2.790229,0.40864,8.066569,8.654335,3.832249,4.648028,2.119614,10.27397,1.403743,1.883763,2.295224,2.984047,10.20025,13.56421,3.295311,6.461689,1.185682,3.190246,7.012195,1.437793,11.48498,6.659013,3.435934,6.932409
2011M01,3.91198,1.659704,10.71563,2.536232,8.117221,3.173738,8.596231,4.628625,0.898849,3.357817,10.71953,8.433969,5.93681,7.798165,2.331606,0.363807,2.693682,4.829657,3.324524,4.879349,2.814587,1.737242,1.596351,2.708559,5.980963,4.218182,3.117937,10.85044,3.266543,5.329117,17.1275,2.963776,6.169965,1.743383,3.328212,12.39254,8.887426,5.23931,4.957389,3.269755,6.372093,2.053832,3.824416,7.066284,9.101942,1.569038,1.870481,3.554645,2.058505,9.965636,4.690075,-0.52521,8.137045,5.582707,20.90032,2.934488,3.382604,5.998707,5.92503,3.125832,3.055743,3.16917,3.703704,2.09713,6.672666,3.768245,3.155888,2.769403,1.108647,12.86031,16.32555,6.257982,2.414487,3.252033,11.84249,7.994924,1.870804,1.973684,3.478261,13.88409,4.767876,2.218932,3.989704,3.790949,3.651858,8.039492,2.75291,1.548024,7.038181,9.576323,5.109489,5.260886,2.323734,11.29644,3.014066,1.861759,2.103764,2.890438,11.38768,12.39316,3.156566,4.81501,0.756564,5.171548,7.300885,1.700783,11.83764,7.568807,3.676602,6.5207
2011M02,4.495747,1.499436,11.41987,3.022975,9.24714,3.354389,9.367089,5.294827,1.661686,3.987408,13.27039,10.02584,5.975465,8.549618,2.157032,0.424898,2.514179,5.14189,3.164908,4.602732,2.660391,1.84582,1.826484,2.702703,7.085049,4.42029,3.374339,10.49563,3.5669,5.728649,16.30129,3.293085,5.190311,1.643342,3.633061,13.88716,8.874388,4.538257,5.181508,3.387534,6.302132,2.387898,4.037267,6.862892,8.63747,2.094241,1.875733,4.099855,2.383532,7.226891,3.689247,-0.629591,8.704883,6.649185,19.58569,3.446759,3.841878,6.519778,5.662651,3.264787,3.223314,3.547745,4.143948,1.975851,5.638458,3.529451,3.766503,2.281834,2.0,11.52174,15.3326,6.624204,2.713568,2.886836,10.6855,7.21779,1.900264,1.198257,3.687636,12.92528,4.797179,2.2549,4.749679,3.804958,3.60807,9.60452,3.54419,1.832061,7.584758,9.541303,4.919023,5.118679,2.301131,12.38671,3.351206,1.365479,2.07617,2.791387,12.16773,10.40788,2.506266,4.101503,1.525782,6.421405,7.531611,2.124898,12.21323,9.40367,3.497869,6.812352
2011M03,4.379562,1.123596,11.47898,2.884615,9.108457,3.485342,10.08421,5.625863,-2.066412,4.512067,14.28426,11.09626,6.249878,8.472012,3.114187,0.416988,3.229352,5.541824,3.229383,4.511873,2.679485,1.623377,1.934016,2.583423,7.36456,4.624277,3.549199,11.04651,3.52833,5.119889,24.61909,3.172867,7.638073,1.92817,3.507164,13.85331,8.908325,4.468977,4.966718,4.489796,6.506691,2.525362,4.399625,6.677646,8.626974,3.052632,2.138081,4.204313,2.486486,7.872697,3.95466,-0.52521,8.649789,9.174657,20.98076,3.717035,4.135083,7.570491,4.659498,3.547147,3.859947,3.688209,4.243743,0.76087,5.791452,2.996238,5.167361,2.746886,3.670745,9.129512,13.86307,6.997455,2.911647,3.579677,12.33397,6.792784,1.862401,0.976139,4.220779,13.0742,5.545578,2.671797,4.987212,4.363441,3.979479,10.22409,3.551821,1.735663,7.979707,9.59212,4.700494,4.886742,2.688492,14.12472,3.545151,1.906893,2.554262,3.074471,12.90753,9.318498,2.756892,3.97379,1.311403,11.03853,8.066721,2.619242,13.8991,10.77982,3.829108,6.710713
2011M04,4.257908,1.055587,10.27849,3.121248,8.773668,3.453876,10.39396,4.6762,-2.20353,4.393305,18.54439,10.96638,6.450128,7.922272,3.370787,0.630755,3.128442,5.467029,2.901354,4.560432,3.270312,1.618123,2.043133,3.010753,8.077681,5.395683,3.911157,12.2093,3.894925,5.330564,29.21492,3.387978,8.168028,2.063274,3.756062,13.44927,8.929723,3.844905,5.753846,4.471545,7.225035,2.360931,4.584929,6.115161,8.706167,3.043022,2.718447,3.982585,2.696872,6.930693,4.677257,-0.526316,8.385744,11.94815,22.76423,5.223825,3.864301,9.019456,5.119048,4.113008,4.431219,3.702076,4.555315,-0.324675,6.518786,3.364738,4.660259,2.390703,3.794643,7.157895,12.79549,6.708861,3.109328,4.624277,10.98891,7.155843,2.045952,1.300108,4.094828,12.46205,6.218398,3.301205,4.719388,4.457865,4.020392,8.713693,3.566637,1.470932,8.310575,9.738209,4.67155,5.180834,5.937345,14.75655,3.669113,1.643865,3.013445,4.092567,14.1409,6.122449,2.878598,4.253342,1.254998,13.96563,8.308363,3.077234,17.5342,10.65292,4.141593,6.291484
2011M05,2.634731,1.25871,9.538209,3.365385,8.637882,3.38654,10.36991,4.813264,-1.090306,4.60251,32.82335,11.22212,6.522146,8.333333,3.716508,0.577504,3.15256,5.694731,3.075438,4.74941,3.915138,1.939655,2.040816,3.11828,8.030218,4.975124,4.281389,11.84971,3.565581,5.276469,34.49142,3.384279,6.242906,2.040601,3.838447,14.40198,9.067607,3.323086,6.380142,5.284553,7.671107,2.444803,4.084861,5.938102,8.513189,2.61233,3.353256,4.093359,2.586207,7.224959,5.110775,-0.421496,8.333333,12.8724,22.06983,6.538033,3.953843,9.686133,5.581948,4.365603,4.982493,3.627795,4.983749,0.0,7.033136,3.25301,5.111923,3.085601,3.67893,4.958678,11.75504,7.088608,3.30993,4.959631,12.20272,8.292683,2.241172,1.521739,4.413348,12.65288,6.264612,3.067039,4.968153,4.901467,3.887705,9.888579,3.18663,1.80117,8.378783,9.653567,4.086739,4.420472,6.691932,13.74443,3.997335,2.184286,2.990407,4.33592,14.66027,3.738318,2.86783,7.257527,1.68414,16.08923,8.49159,3.458972,19.93339,10.25057,4.534227,6.190166
2011M06,3.878788,1.596044,8.869152,3.357314,8.308497,3.708095,10.37327,4.734195,-1.979611,4.279749,43.93226,11.31646,6.733647,7.964602,3.106126,0.826785,3.474563,6.588296,3.274629,5.090957,4.171779,1.829925,1.927438,3.007519,9.516446,4.721635,4.371668,12.0,3.258893,4.80032,38.37054,3.48964,9.364162,2.156904,3.714524,10.10204,8.796443,3.292591,6.416675,5.802969,7.681756,2.107074,3.552924,5.485294,7.966706,2.719665,4.182895,4.14099,2.693966,7.177814,4.651744,-0.316456,8.091286,14.47786,22.86245,7.368499,4.257371,9.573241,6.332139,4.851595,4.828125,3.583562,4.741379,0.544662,7.733742,3.273988,4.317692,3.245459,3.786192,3.187251,9.900556,6.540881,3.510532,5.299539,10.42667,8.958364,2.216157,1.413043,3.965702,13.29923,6.595904,2.903133,5.350318,4.101608,3.436976,8.701657,3.146542,1.837332,7.920772,9.502186,4.049881,5.180191,6.355047,12.74871,3.928096,1.428118,2.780993,4.221186,14.35518,0.772201,2.857143,6.247847,1.929727,15.84142,8.648649,3.502318,21.1548,9.183673,5.116443,6.136616
2011M07,3.623188,1.291699,6.257264,3.473054,7.674849,3.800194,10.91954,4.339937,-1.353758,4.375,48.53323,11.17188,6.933336,7.929515,2.835052,0.433731,2.988212,6.717282,3.475752,5.174441,3.657667,1.824034,2.272727,3.001072,10.15307,6.14841,4.521496,10.39326,3.132514,5.163541,39.69501,3.930131,8.745685,1.963475,3.865093,8.360161,8.569628,2.51722,7.070707,8.137931,7.793984,2.005577,3.245436,4.524953,7.285546,2.609603,5.030809,3.467746,2.795699,7.804878,4.869805,0.21164,8.713693,15.58442,21.24163,7.394733,4.562804,7.225,5.847255,5.098481,4.579245,2.929645,4.282655,1.756312,8.23181,3.556281,3.981744,2.794654,3.215078,5.776892,10.15739,6.78392,3.403403,4.925544,9.800147,8.418257,2.848379,1.632209,4.511278,12.2331,5.385233,3.327075,4.949239,3.990582,3.196235,8.528198,2.959432,1.909783,4.883477,8.980959,3.399433,5.382727,6.658716,12.09913,3.718459,1.04618,3.012685,4.231904,13.98875,1.544402,2.977667,6.429908,1.32384,18.96178,8.310992,3.579881,22.49421,8.342728,5.259455,6.715181
2011M08,3.125,0.627592,4.088837,3.464755,7.569239,3.632065,11.36967,4.026752,-0.166528,4.375,60.58561,10.43787,7.293939,8.944282,3.090129,0.086505,3.295354,6.368529,3.286771,5.284447,2.855407,1.822079,2.270148,2.561366,10.3429,7.514045,4.848165,8.516484,2.946459,5.392297,41.31491,3.808487,8.114286,2.216827,3.919876,7.128693,8.635795,1.758829,7.642923,5.978261,7.751587,2.101426,3.661686,4.665314,7.854631,2.081165,5.005441,3.52294,2.792696,7.928803,4.729814,0.318134,9.128631,16.71283,17.50742,6.56439,4.709023,6.594769,5.588585,5.553578,4.374765,3.29778,4.608789,2.188184,9.261581,3.431806,3.667964,3.137775,4.226919,9.611452,10.8065,6.625,3.5,5.389908,9.803214,9.660236,2.884931,1.304348,5.139186,11.77846,5.178457,3.298129,4.671717,4.306888,2.925811,9.041096,2.775935,2.09651,4.228222,8.116739,3.076562,5.655746,6.883194,10.57554,3.912467,0.948167,3.007792,4.329151,13.53152,0.75662,3.217822,6.317278,1.393068,21.29583,7.739362,3.754996,23.17935,5.147864,5.307557,6.387847
2011M09,2.877698,0.178731,5.100653,3.584229,7.708048,3.541622,11.61565,3.368175,-0.392343,4.261954,79.4728,9.96718,7.339806,8.575581,3.167808,0.060363,3.398973,6.189382,3.694581,5.241935,2.454298,1.818182,2.494331,2.555911,9.657278,6.746311,5.390197,8.446866,3.085031,5.140849,40.53428,3.908795,7.674685,2.244231,4.438325,4.546338,8.579422,2.963982,7.227572,5.795148,6.879496,2.065497,3.570114,4.630698,7.906977,2.708333,5.753829,2.971273,3.001072,8.064516,4.208044,0.0,8.884298,17.30097,12.93303,6.877841,3.749771,6.599926,4.711425,5.615922,4.405188,3.325364,4.59893,0.866739,8.780209,3.172675,3.379647,2.754821,3.99556,9.109312,9.958267,6.600249,3.493014,5.251142,10.68196,9.475417,2.68946,1.521739,3.707627,10.44562,5.990963,3.70362,4.791929,3.836485,3.497927,9.465021,2.209277,2.165769,3.474673,7.190432,3.104135,5.380336,6.209215,9.174964,4.244032,2.010157,2.912238,4.015339,12.28381,2.78834,3.584672,6.230404,1.381308,28.13333,7.863384,3.812622,22.43871,4.595186,5.831874,6.56051
2011M10,3.110048,0.06663,4.34814,3.452381,6.746355,3.544358,10.84071,3.422611,0.913188,4.045643,91.88369,9.133548,7.003246,8.972504,2.808511,-0.123188,3.732805,5.582278,3.961207,5.029089,3.059581,2.141328,2.375566,2.662407,8.963431,6.87237,5.431355,7.258065,2.968784,4.429311,39.99612,3.455724,7.789233,2.335121,4.273297,2.292483,8.402842,2.882424,6.672714,5.614973,5.919003,2.503477,3.810571,4.504893,8.449074,2.910603,5.287161,2.725517,3.315508,7.704655,3.319808,-0.105597,8.179959,18.8358,9.60452,5.426077,3.558971,6.817622,3.61727,6.25303,4.096272,3.358977,4.366347,-0.215285,8.859487,3.200698,3.240619,2.984581,4.101996,10.75051,9.463903,6.064356,3.383085,6.278539,10.55807,7.650311,2.629577,1.301518,3.919492,10.95657,6.106347,4.196775,5.17024,3.975489,4.139136,6.442953,1.848004,2.40992,3.556669,7.065389,2.778426,5.358253,5.396919,8.591549,4.442971,2.604553,2.607412,4.151665,11.09709,3.96927,4.320988,7.603785,1.356309,30.33239,7.801418,3.522268,21.41143,4.689204,6.320936,6.5994
2011M11,2.986858,0.03327,3.855851,3.694875,6.116462,3.803537,10.15734,3.098212,1.467255,3.92562,105.807,8.242493,6.677639,9.221902,2.8887,-0.371832,3.992912,4.249469,3.906356,4.595635,3.842663,2.347919,2.372881,2.547771,8.585099,5.878285,5.431912,9.16442,2.82707,4.279002,39.19937,3.44086,6.145251,2.520214,4.096613,1.994302,8.289837,2.891631,6.061212,5.592543,5.509035,2.552601,4.178832,4.185714,9.017341,3.121748,5.281445,2.561419,3.418803,6.962025,3.468137,-0.527426,7.926829,19.65517,7.292818,5.575138,4.151017,7.823087,3.707995,6.76191,4.293564,3.546329,4.029692,0.431034,8.921539,3.46981,3.523808,2.389303,3.867403,11.11111,8.568591,7.019704,3.27381,6.242906,10.37304,7.366674,2.482654,1.082251,4.021164,10.14148,6.799863,4.667346,4.619226,4.537587,3.891174,5.6,2.32102,2.10882,3.477155,6.629232,2.687922,5.596439,5.064403,7.944251,4.62963,2.608512,2.512661,4.112966,10.24166,5.648267,3.808354,9.620895,1.160349,29.04024,8.34205,3.451432,19.54816,4.338395,6.094808,6.384518
2011M12,1.770956,0.233048,4.365268,2.955083,5.534779,3.44791,8.969315,2.701678,0.273094,3.067485,108.5166,6.874968,6.461859,9.155937,2.282333,-0.586218,4.388815,4.096416,3.66811,4.764338,4.029009,2.337938,1.914414,2.433862,7.570637,7.202797,5.355758,9.308511,2.34065,3.830142,35.74846,2.997859,6.397306,2.440302,3.65414,1.982816,8.508692,2.383563,6.208204,5.702918,5.626374,2.072924,4.007253,3.78187,7.849829,2.376033,5.281011,2.17807,3.191489,5.772231,2.774749,-0.211193,7.459677,18.93056,5.646037,4.609777,4.126781,7.513241,2.873563,7.716821,3.347413,3.150538,4.016913,0.757576,7.792141,3.832203,2.751332,2.095155,3.638368,9.960159,6.218046,4.82509,2.859961,7.248018,10.24658,8.01302,2.368336,0.107181,3.357817,9.693524,6.230533,4.784714,4.228856,4.486197,3.544064,4.881266,2.692685,2.139535,3.208427,5.954548,2.64624,5.476644,5.00877,7.039337,4.416612,1.974997,1.935253,3.365653,9.322355,5.082592,3.435583,10.55366,1.967721,27.01522,8.754209,3.062067,17.89344,3.659849,6.297578,6.050783
2012M01,1.529412,0.766326,4.322069,2.709069,4.660719,3.636364,9.553519,2.375301,-0.166291,2.639594,109.6722,5.883614,6.165385,8.652482,2.447257,-0.798572,4.236689,4.121529,3.513732,4.258294,3.07723,3.521878,2.020202,2.637131,6.729223,9.420796,5.254779,8.465608,2.024011,4.570221,33.4297,3.091684,3.72807,2.3613,3.149384,0.578358,8.464329,2.342926,5.446084,5.540897,5.378225,1.196907,5.316639,3.66662,6.229143,2.162719,6.57306,1.941216,3.184713,6.5625,3.075433,0.105597,5.742574,18.4084,3.723404,5.402323,3.305916,6.488596,2.853881,7.335117,3.50263,2.932677,3.571429,0.756757,6.938444,4.045194,3.223349,1.91242,4.166667,8.447937,5.195876,4.6875,2.554028,6.861642,12.51294,8.232529,2.484606,0.537634,3.781513,10.10895,6.15236,4.282688,3.960396,4.109906,3.573023,4.438642,3.060335,1.22416,2.727649,4.194776,2.534722,4.927009,4.70691,5.585831,3.90117,2.331933,1.855998,3.242283,7.783985,6.844106,3.916769,10.53181,1.943463,25.73202,8.015464,3.008766,16.82612,2.985075,6.300568,6.543398
