Unnamed: 0,Albania,Advanced Economies,Argentina,Armenia,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Cameroon,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Georgia,Ghana,Greece,Guatemala,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,Mongolia,EMDE Middle East & N. Africa,Mauritius,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Portugal,Paraguay,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,El Salvador,Serbia,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Ukraine,Uruguay,United States,Uzbekistan,World (WBG members),South Africa
2012Q1,3068.667,11634230.0,141498.9,2773.595,394735.8,104134.2,126243.7,13601.08,7760.208,4267.805,14819.23,6370.491,659613.6,3622.041,453230.3,173781.7,64882.85,2052385.0,7527.428,91529.27,11371.78,6490.924,53486.9,893289.1,82682.24,2523244.0,1120632.0,21622.937,74543.01,6149117.0,343011.5,5713.666,66089.88,681257.1,667599.2,3986.045,12894.51,63317.99,12326.78,12156636.0,63881.4,4669.836,14601.35,31915.13,231259.6,456622.4,57246.85,3750.067,65593.97,535511.7,3705.728,7688.018,1598731.0,48486.23,13355.92,316338.2,45530.0,1406940.0,,18839.82,10736.65,14868.78,7013.556,26373.23,2162.96,312669.5,5626711.0,2435.293,2359.821,2881.545,361217.3,2964.632,79315.02,109066.7,2602.8,213395.0,130109.7,43857.09,46320.42,62015.96,125268.5,56081.29,7964.69,45167.3,547577.3,475462.2,187459.4,72624.76,5367.558,11028.84,261620.8,23968.19,11984.86,138070.6,95387.86,11863.43,208884.8,121241.2,42838.93,14422.72,4017200.0,12350.3,17783347.0,112189.6
2012Q2,3059.16,11536127.0,141813.6,2768.492,383109.2,101923.9,123587.8,13634.63,7473.338,4271.486,16918.89,6608.336,604377.4,3535.64,450084.9,171397.0,64920.84,2102533.0,7646.047,93066.49,11632.54,6290.601,51880.51,877190.1,81683.31,2577163.0,1122690.0,21908.844,77212.39,6122445.0,332021.3,5718.764,64245.18,668881.0,672399.3,4205.707,12218.99,60917.79,12317.24,12045907.0,64899.53,4750.334,14266.6,31388.33,231294.4,440651.6,56861.82,3548.39,65797.82,521677.0,3724.855,7819.376,1561393.0,47499.24,14000.76,310875.4,42407.23,1346346.0,,17638.41,10566.43,14657.55,6950.562,26075.12,2196.691,304191.7,5612665.0,2390.394,2344.366,3178.495,354489.7,2973.25,79140.59,113913.0,2572.457,209360.9,126737.9,42975.49,47080.42,63807.9,122988.8,53828.7,8246.797,44896.88,543200.2,458290.0,181893.4,73451.78,5323.179,10711.72,263466.0,23573.3,11668.8,135570.5,97207.94,11608.81,216054.6,121990.2,43938.72,13811.21,4051800.0,12566.08,17658571.0,109178.3
2012Q3,3066.57,11553744.0,146374.6,2704.831,395013.0,99866.94,120916.1,13297.87,7622.068,4263.826,16099.12,6805.719,602797.7,3422.956,459846.5,167676.7,67871.23,2138939.0,7499.571,92188.87,11929.12,6078.161,50999.52,864546.3,80102.55,2614890.0,1121965.0,22106.937,76441.93,6185624.0,322313.5,5676.23,62830.69,655982.7,681201.5,4155.549,12507.72,58269.38,12294.15,12069609.0,66204.74,4714.112,14010.44,32178.84,227427.7,443058.5,54714.46,3698.663,64706.46,507513.5,3659.034,7996.337,1582398.0,49348.65,14346.66,317788.4,42083.29,1366155.0,,17673.92,10524.69,14537.99,6896.919,25994.15,2161.62,315993.3,5669760.0,2431.375,2327.593,3001.847,357059.8,2907.746,79246.14,115430.9,2625.073,203857.1,124887.4,43614.4,49158.3,66771.2,124059.6,52424.42,8605.167,43120.37,536740.6,460732.4,185222.1,72765.64,5324.82,10334.92,264822.4,23145.46,11328.18,139284.6,99503.75,11699.94,222051.1,125894.7,43528.93,13707.12,4079900.0,12421.01,17739368.0,108706.8
2012Q4,3131.757,11697888.0,149526.7,2701.996,396462.6,103989.1,125865.5,13741.15,7817.91,4414.243,17452.53,7216.697,602875.6,3395.642,465033.1,173804.5,69674.2,2227231.0,7484.673,94164.97,12323.36,6212.561,52746.64,897080.1,82877.76,2714188.0,1170523.0,22285.826,78766.18,6381886.0,328695.8,5922.397,65373.73,679619.7,695513.8,4124.61,14108.74,59998.69,12626.24,12229571.0,67303.45,4572.46,14517.33,33497.13,227787.1,463788.6,55686.47,3749.362,66913.62,524371.8,3749.612,8174.851,1528301.0,52735.28,14727.35,334221.4,43688.69,1383804.0,,19060.51,11069.94,15452.76,7272.644,27010.1,2160.902,322867.3,5850202.0,2484.975,2440.49,3164.34,365034.0,2964.646,81219.55,117908.3,2724.599,212540.8,131250.2,44490.69,49992.73,69307.59,128798.3,54112.63,8466.935,45417.74,561620.1,482849.2,187428.7,76368.9,5376.471,11235.59,265486.9,23992.57,11614.45,140720.0,105478.5,12147.61,230015.7,127201.2,43242.34,15360.76,4105100.0,13748.8,18079773.0,104897.5
2013Q1,3214.397,11654659.0,150709.2,2799.77,399974.4,105437.4,128371.5,13964.62,8106.308,4515.362,18021.8,7406.484,639022.5,3520.019,465305.0,174342.0,70666.25,2296797.0,8290.422,95648.4,12342.28,5973.551,52621.32,913893.1,84671.17,2794655.0,1215755.0,23019.786,74473.96,6580798.0,337739.4,6189.829,66611.78,693490.9,678958.7,4129.492,14537.32,60366.27,12986.55,12185647.0,67522.69,4669.811,14879.62,32995.85,234729.8,480212.0,57348.42,3936.942,69975.93,528530.4,3658.556,8409.707,1361423.0,53936.79,14659.43,339499.7,42937.78,1438615.0,,19846.81,11279.01,15895.25,7338.248,27989.91,2292.386,333106.3,6049810.0,2525.977,2520.764,3026.745,359547.5,2996.524,81035.18,123264.8,2700.575,216574.1,134719.2,46045.92,51037.77,71632.48,129147.2,55445.6,10141.82,45743.42,586034.0,500058.9,185284.7,76264.17,5392.074,11994.27,272166.4,24423.42,11938.92,147452.5,107434.2,12345.11,242177.9,125598.2,44037.88,16106.74,4162100.0,18224.05,18235457.0,104897.9
2013Q2,3164.27,11565156.0,153796.1,2693.187,385237.6,105304.2,128210.3,13576.71,7916.903,4483.99,19019.78,7584.076,640361.9,3707.46,460704.4,173525.1,70143.83,2366686.0,8065.555,95892.01,12643.53,5985.385,51919.76,917460.3,84044.84,2867926.0,1200685.0,23441.324,74805.13,6642880.0,333521.3,6152.379,66652.52,692781.6,679455.7,4226.644,15803.57,59197.9,13319.89,12095733.0,67407.45,4766.069,14711.95,33485.25,238065.9,473522.5,58362.93,3997.772,74498.68,526526.0,3569.625,8607.899,1285944.0,55950.05,15462.07,332291.8,42028.45,1445310.0,,20254.25,11433.86,15958.63,7343.289,28254.27,2376.941,334853.3,6112304.0,2679.399,2587.849,3256.428,359839.3,3007.693,82055.93,128299.3,2789.801,215497.9,130722.1,45668.77,50443.46,70978.08,128095.2,55372.85,9760.699,46320.69,569022.4,493776.8,186116.5,76846.48,5475.403,11889.8,275342.2,24302.82,11905.7,144788.6,106884.1,12110.17,245691.4,126633.5,44697.86,16469.43,4182200.0,13311.25,18208036.0,100996.5
2013Q3,3109.216,11708347.0,153429.1,2779.069,360828.9,107912.4,130342.4,13738.73,8124.627,4554.517,19078.47,7745.678,588743.7,3448.322,460248.0,176519.3,68486.94,2443446.0,8787.767,95081.66,12896.96,5970.886,53166.02,940102.0,86079.12,2927215.0,1188800.0,24238.576,77202.61,6602119.0,337917.6,6335.176,68055.19,702422.5,696260.6,4334.673,14833.81,59145.45,13229.81,12245921.0,69639.58,4644.134,14772.59,34027.72,227219.6,444041.1,60485.69,4037.204,75673.7,535950.7,3586.11,8708.371,1296744.0,58171.09,15433.59,340726.6,43864.21,1383943.0,,19666.38,11731.39,16324.12,7589.246,28874.33,2415.123,329506.4,6064544.0,2740.146,2678.401,3086.342,369120.0,3075.138,80521.65,126152.7,2773.904,219394.7,130652.1,45937.85,49318.84,69845.29,129848.7,56871.42,9315.502,47448.2,561636.2,463707.5,190350.5,76258.48,5521.751,12104.72,269333.5,24751.57,12124.71,146469.1,103096.4,11995.39,235543.2,129727.3,44625.33,15423.99,4238500.0,12645.0,18310466.0,97602.16
2013Q4,3309.157,11933455.0,152903.8,2859.694,370466.2,111505.1,134976.0,14587.2,8303.375,4630.178,19034.17,7865.174,606403.6,3606.133,460391.9,182397.9,68034.88,2519581.0,8584.411,95412.47,13078.67,6028.762,54081.48,969559.7,88903.01,2996276.0,1207546.0,24429.973,79680.7,6742856.0,346551.7,6440.408,70098.25,726812.4,732420.1,4448.516,14971.37,60320.29,13417.69,12485103.0,70761.16,4650.54,15160.9,35250.71,215771.7,465125.3,61339.88,4163.047,77703.29,550881.4,3537.887,8788.53,1274405.0,58511.26,16183.15,359341.5,44940.12,1404814.0,,19664.12,12147.91,16794.86,7931.128,29545.58,2409.098,331001.9,6191209.0,2843.195,2768.232,3126.929,375365.7,3191.654,84001.22,129618.7,2722.906,225839.0,129920.9,49304.85,50115.41,71028.24,137391.9,58802.49,9426.2,49628.24,570697.2,484789.5,191880.9,78124.3,5595.768,12399.73,274064.5,25449.63,12611.15,148875.7,102767.4,12226.5,232581.9,132175.2,45852.93,16217.17,4298000.0,11111.43,18676312.0,97909.13
2014Q1,3368.437,11980159.0,134485.6,2855.997,361409.5,112282.4,136759.4,14132.39,8235.546,4823.045,19259.89,8029.966,600900.5,3704.265,444919.5,185237.2,65028.27,2551161.0,8692.771,93575.11,12832.61,5993.355,53008.74,994525.0,89923.45,3024510.0,1170543.0,24829.431,81782.22,6726544.0,351420.4,6736.751,70404.69,733675.8,758028.3,4349.331,12917.14,60761.38,13846.07,12536626.0,71134.8,5057.153,15202.01,35635.62,215956.2,476567.3,64740.13,4389.318,79090.45,557366.0,3502.271,9038.24,1256843.0,57837.31,16608.73,362113.7,44334.22,1379805.0,,19995.29,12485.46,17434.72,8021.11,29965.45,2287.072,333546.1,6170077.0,2910.663,2888.769,3031.957,384579.1,3233.426,83373.62,132143.7,2895.886,229461.8,128984.7,50028.5,49840.06,71386.92,139310.2,58966.89,9816.733,49642.62,539357.1,496562.6,198286.5,77004.95,5624.485,12318.09,270543.9,25892.81,12809.74,151858.0,99600.69,12936.88,227362.9,128955.7,40865.29,15994.41,4299400.0,14227.45,18706703.0,93243.86
2014Q2,3402.815,12160413.0,139045.1,2845.975,376004.1,114247.8,136979.9,14397.49,8395.911,4693.21,19351.32,8228.694,640052.7,4023.861,455937.7,187019.8,66223.12,2548495.0,9025.899,98710.11,12574.76,5996.352,53856.01,1000475.0,90263.86,3038611.0,1196751.0,25540.887,83890.74,6869937.0,352623.4,6829.384,70759.75,735128.4,777121.1,4326.117,13045.88,60484.68,14322.89,12718804.0,72002.11,5134.816,15321.87,36539.92,224588.4,501978.4,67221.35,4412.58,80018.63,557107.2,3442.458,9166.635,1267607.0,52995.1,16902.39,377545.5,42954.28,1447036.0,,21082.98,12509.24,17370.66,8062.064,30599.08,2396.245,348374.1,6311546.0,2967.744,2950.828,2991.149,383633.8,3323.367,86629.04,137555.9,2921.822,228628.6,132511.9,51650.03,50745.47,74029.67,141111.8,59084.68,10105.76,51520.37,562245.9,523061.4,195663.5,79063.09,5631.284,12266.3,280843.6,26063.39,12951.23,150752.5,101877.9,12963.67,237323.3,134251.1,33563.77,15982.01,4379600.0,14803.91,19030350.0,96966.3
2014Q3,3338.105,12110015.0,140631.3,2961.248,372317.7,111008.5,134212.7,14579.58,8460.717,4576.245,20036.96,8383.705,640199.5,3890.799,462355.1,182416.9,64398.33,2640045.0,9148.25,100499.6,13154.22,5802.505,52488.88,973034.6,88212.07,3138263.0,1180488.0,25940.4,87322.21,6971458.0,342192.3,6634.688,68790.19,714397.0,785052.1,4495.708,12396.35,59096.4,14608.0,12659355.0,73464.61,4951.122,14775.68,35142.9,227535.9,513452.2,65059.67,4677.387,79789.64,539487.5,3438.641,9279.357,1245416.0,55699.75,17313.3,380298.0,41381.69,1449628.0,,21553.77,12176.85,17319.85,7845.22,29880.25,2459.077,347730.0,6422119.0,2816.786,2918.07,3232.294,384863.5,3279.019,88235.25,140422.0,3011.082,222060.8,126939.4,50755.87,50778.96,75942.78,137574.1,57512.94,10443.16,50510.59,547753.2,535005.9,196088.4,80078.18,5676.991,11665.41,283211.0,25409.0,12551.48,144748.9,103271.7,12450.91,238912.5,137618.5,31871.44,15782.59,4451100.0,16094.0,19081474.0,96761.26
2014Q4,3120.588,11713334.0,148670.3,2908.394,346149.5,105413.4,127351.4,13815.79,8219.615,4486.592,19771.61,8329.909,578895.2,3853.576,443053.5,173430.2,63683.01,2689594.0,9435.16,89128.93,13449.51,5439.044,50185.02,926651.5,84539.8,3177485.0,1030937.0,25415.613,89244.83,6741931.0,325502.3,6406.962,64913.68,676112.9,747629.0,4442.713,13491.64,55338.13,15051.15,12220829.0,74632.25,5085.752,14041.05,33721.79,222368.7,509429.9,62124.3,4400.524,75423.91,509871.2,3520.821,9425.947,1138594.0,51939.41,17504.05,364990.3,34092.24,1369094.0,,22177.44,11439.57,16615.3,7486.006,28626.4,2300.247,333824.1,6234436.0,2695.348,2859.981,2969.651,357154.8,3227.704,84584.29,133948.9,3045.87,211926.8,114584.6,47588.98,49276.79,75665.41,128326.8,54338.62,10007.3,47855.45,424791.8,531607.4,175542.7,78485.47,5656.148,10938.55,275652.0,24020.47,11742.12,136803.1,102303.6,12003.04,234673.2,135249.5,28192.27,16053.33,4478000.0,16956.95,18455265.0,94190.94
2015Q1,2813.056,11324895.0,152986.2,2613.735,320503.0,95296.51,115810.8,12545.51,7747.414,4017.458,14856.4,8315.357,519352.0,3628.834,399852.8,174761.7,62534.16,2679931.0,7409.493,79133.28,13804.7,4965.555,46239.23,839248.3,76574.84,3159430.0,881484.6,25052.739,87519.43,6455167.0,299402.5,5659.835,58598.89,615238.2,719320.7,3919.307,12369.01,49889.72,15214.25,11807675.0,76051.08,5245.836,12778.15,30957.68,217486.1,515051.2,72190.64,4325.105,74073.55,461315.8,3505.441,9482.018,1122051.0,49953.61,17938.45,371435.9,29903.52,1279260.0,,20840.03,10365.56,15170.23,6802.632,27535.72,1941.638,312076.4,5972387.0,2533.692,2704.653,2800.132,346483.6,3076.729,79400.34,116130.2,3090.61,191304.5,100548.3,46268.73,47724.08,76455.09,118672.2,50018.4,9587.825,44355.09,321906.8,535891.2,172789.6,76648.88,5816.77,9800.228,252617.0,22180.12,10834.11,125079.1,103357.9,11505.87,224604.4,135485.7,20627.63,15820.59,4515900.0,15366.14,17780062.0,92064.25
2015Q2,2833.132,11362740.0,158705.5,2629.468,316638.7,94750.37,114671.9,12788.21,7883.368,4031.687,15025.92,8323.055,483591.6,3473.998,403645.0,176882.8,63878.3,2755581.0,8045.627,79011.85,14117.7,4932.209,46504.29,834439.1,75277.9,3235834.0,944286.8,25086.195,87552.41,6577057.0,296836.3,5699.358,58556.64,606505.7,730414.6,3738.318,11481.27,48754.61,15379.73,11847452.0,77154.14,5187.292,12627.76,31034.63,217797.1,524629.4,71085.45,4346.653,75844.74,455957.5,3565.741,9582.448,1108388.0,51709.25,17870.03,375107.5,31001.19,1249953.0,,21236.75,10303.91,15100.83,6801.575,27422.85,1979.806,312155.5,6092345.0,2487.426,2737.759,2869.193,347389.3,2957.982,80028.0,119155.8,3165.358,190681.0,101951.4,45933.43,47955.83,77319.17,120527.0,49547.65,9245.041,43124.0,387458.8,545866.1,172487.0,78520.88,5808.034,9894.656,253727.7,21996.31,10656.01,125742.6,102239.2,11460.06,217069.5,137744.9,22170.91,14776.32,4570000.0,15784.22,17939797.0,90743.03
2015Q3,2898.851,11374788.0,167438.3,2689.653,298170.4,96685.35,116711.0,12701.56,7759.778,4097.992,13711.22,8164.101,424354.0,3410.73,381716.1,173451.5,58791.22,2754690.0,8488.983,69373.02,14241.36,5012.047,48049.62,846750.8,76261.23,3214974.0,877213.8,24779.738,87482.89,6393106.0,301875.7,5807.677,59127.05,614664.5,744762.8,3666.302,11784.1,48575.14,15768.36,11846355.0,77808.68,5281.565,12843.26,31286.59,210276.3,523507.1,73994.95,4359.675,76003.83,462703.1,3535.545,9718.722,1105844.0,46302.26,16985.45,355834.3,27966.33,1167391.0,,21628.63,10428.22,15100.03,6913.821,27901.38,1893.502,295721.9,5921540.0,2550.74,2802.877,3135.734,338334.1,3004.849,72774.28,121093.6,3259.558,194148.9,96415.18,41329.42,47100.84,75763.69,119727.0,50294.06,8969.977,45338.78,331551.9,545135.7,165997.0,76838.91,5911.734,9992.601,250057.5,22472.85,10832.77,126768.2,98333.82,11508.01,208690.5,133030.3,23562.44,14699.73,4600400.0,16551.91,17767894.0,85289.73
2015Q4,2847.203,11328284.0,163059.8,2626.519,296739.1,95511.7,115436.5,12737.29,7671.954,4072.4,12967.66,8234.538,394709.7,3052.925,372910.0,169111.9,57714.28,2757304.0,8242.116,67554.69,14249.32,5011.076,47510.14,836375.7,74998.52,3219401.0,856452.2,24371.709,89444.19,6324570.0,298799.9,5725.318,58399.99,605743.4,735944.0,3621.196,12873.13,48333.63,15788.35,11785843.0,78361.47,5424.904,12616.94,31791.99,215348.0,525126.9,75260.79,4505.842,77107.15,456568.9,3583.888,9832.168,1110381.0,34375.2,17468.11,363730.0,25699.17,1126402.0,,21298.21,10355.32,14871.05,6764.235,27736.39,1906.504,292894.6,5867011.0,2524.493,2851.677,2816.646,328634.0,2956.622,70114.91,123026.9,3283.037,190107.5,90022.47,42516.49,46822.66,76364.03,118719.4,49663.52,8538.121,44776.31,320315.5,546425.1,156905.9,75893.21,5892.408,9951.032,247255.7,22246.09,10711.01,127626.7,97453.21,11344.18,211641.9,130771.8,23294.06,14279.96,4608800.0,18283.52,17652854.0,79635.95
2016Q1,2908.535,11428509.0,126483.8,2548.898,299329.4,97959.43,116189.2,13225.69,7807.539,4132.575,11199.0,8229.734,391887.1,3436.372,364141.0,169539.9,59529.33,2741930.0,7762.955,64636.54,14396.7,5119.875,48480.75,854393.3,76664.04,3214849.0,805087.8,24913.573,89971.24,6209841.0,303388.6,5941.975,59439.61,615496.7,701378.9,3596.845,13279.77,48105.12,15918.73,11883259.0,78237.0,5257.128,12965.75,31033.84,221220.8,531503.6,71795.38,4714.405,77372.13,464582.7,3577.771,9833.823,1183211.0,30205.17,17936.62,357496.3,24891.57,1067969.0,,21376.75,10533.65,15094.05,6924.327,27453.68,1944.125,275857.3,5755091.0,2600.149,2806.407,2823.728,329442.2,3085.425,71871.83,120568.8,3255.974,192909.1,88659.29,43378.85,46096.41,77454.21,115326.9,50727.15,8375.588,44526.67,277014.5,552880.3,157981.3,76342.73,5900.352,9978.222,239612.0,22227.62,10864.54,128506.8,99548.42,11503.03,212979.1,132092.0,20943.78,13652.98,4631500.0,20923.76,17638350.0,73542.04
2016Q2,2956.182,11726550.0,141724.9,2649.798,312888.7,100703.1,121546.6,13491.01,8006.077,4264.372,11961.36,8360.632,446372.4,3705.747,388444.6,174437.1,61388.34,2813975.0,8774.576,71633.95,14568.13,5306.78,49748.94,881794.7,79639.51,3307600.0,873907.4,24926.186,85966.98,6493681.0,312749.6,6052.035,60968.63,627098.2,708364.5,4021.072,13834.03,49313.3,16278.45,12201546.0,79444.91,5396.521,13286.08,32636.34,230164.8,555370.7,73123.07,5042.596,80087.48,477177.7,3555.944,9935.971,1258264.0,33160.0,18367.49,373955.8,27410.14,1155903.0,,21612.69,10857.87,15617.04,7076.422,27940.3,2018.165,281206.5,6018686.0,2681.893,2940.721,2856.119,335528.8,3153.75,77063.07,116768.3,3349.203,198481.7,93967.46,45810.18,47986.99,80527.37,119565.2,52186.48,8996.75,47087.09,321403.0,576983.4,164876.1,80245.76,6131.201,10314.12,243759.4,22853.71,11265.55,133075.8,103013.5,11393.2,221191.5,134833.4,22578.73,14026.57,4677900.0,21927.52,18220231.0,79155.57
2016Q3,3005.509,11807236.0,142202.2,2759.41,322346.2,99902.2,120720.7,13661.93,8063.849,4310.913,12112.27,8596.094,485110.3,3996.397,390009.4,174411.8,64225.55,2822418.0,8658.955,73644.46,14701.89,5353.247,49652.42,874754.0,79171.03,3328024.0,883838.0,24910.741,90295.5,6564276.0,312884.6,6057.578,61078.07,622730.9,657423.9,3863.751,13866.34,48671.36,16747.68,12288701.0,80690.87,5485.525,13256.56,32643.18,238294.6,567536.2,74378.87,5391.149,82309.05,475005.7,3496.138,10019.19,1327650.0,33757.39,19036.83,387948.9,27669.59,1201533.0,,22086.97,10920.59,15902.24,7046.654,28286.07,2034.779,279897.0,6082811.0,2735.39,2968.97,2795.911,342722.5,3194.382,77857.97,84532.46,3350.272,198454.9,93854.82,48504.89,48900.89,81021.4,119780.8,52350.85,9532.761,46877.21,333305.5,589623.2,167518.7,81725.0,6045.237,10302.94,218535.4,22636.6,11324.99,129317.7,105636.1,10869.62,216542.3,137229.2,24014.58,14686.38,4723200.0,22130.09,18371512.0,85250.05
2016Q4,2985.315,11649078.0,145907.6,2603.813,329008.7,96947.87,117248.2,13466.78,8298.841,4196.23,12465.27,8740.41,485841.1,3963.173,386909.8,169167.1,64296.18,2833733.0,8601.941,73806.84,15236.47,5247.706,48281.28,850337.4,77620.82,3337437.0,897048.5,25187.196,58942.67,6574102.0,303563.8,5988.707,59098.17,604459.7,629643.3,3673.713,14572.31,47131.31,17064.31,12136299.0,82465.65,5575.496,12942.96,32097.26,242175.7,573712.9,77891.72,5701.155,81218.75,460043.6,3441.94,10147.79,1241674.0,35466.02,19536.63,381729.2,29173.39,1199890.0,,22598.33,10688.52,15541.64,6959.057,27862.52,2065.847,272089.2,6086881.0,2651.764,2936.359,2682.91,319573.5,3155.069,74681.15,87215.88,3333.28,193399.6,95249.67,48402.43,48744.14,79055.52,117233.7,50991.29,9161.635,46249.34,350119.6,596311.2,174502.6,80628.22,6094.446,10082.32,223842.0,22150.59,11110.38,124120.4,105108.5,10645.65,215836.3,140179.6,25056.16,15369.36,4772400.0,20799.0,18223180.0,86797.04
2017Q1,3004.064,11714678.0,153634.4,2723.171,339060.9,96694.45,117659.1,13548.28,8834.088,4161.297,13036.53,8991.267,515325.4,3949.195,398297.8,168905.0,66109.7,2912366.0,8210.371,77177.25,15035.37,5341.737,48757.24,854215.5,77757.63,3425614.0,920347.0,26000.261,54689.7,6767631.0,304658.2,6141.601,59337.24,603649.1,636857.8,3833.425,13594.29,46710.1,17508.66,12212814.0,83609.46,5606.695,12874.11,32640.95,247165.3,599402.7,75712.78,5669.923,84580.57,457679.9,3586.329,10244.89,1204806.0,38090.54,19820.97,390968.6,30464.1,1248547.0,,22808.21,10905.11,15260.19,6996.019,28311.85,2139.64,272988.3,6269495.0,2651.115,3092.223,2704.489,319249.7,3255.147,75561.36,89362.83,3443.809,192902.0,97823.75,49662.4,51077.46,79982.15,119795.4,51246.43,9572.614,48067.65,385411.5,622210.9,175885.3,82355.59,6150.885,10044.55,231661.6,22111.27,11167.31,127024.4,107834.9,10819.81,195492.9,144186.8,25645.85,16338.85,4820000.0,20060.18,18482309.0,93468.78
2017Q2,3171.994,11976694.0,161257.1,2787.595,335603.3,101214.2,122301.5,14263.34,8695.139,4345.892,13831.95,9182.844,509761.5,3955.475,396176.2,172327.1,66757.28,2984585.0,8714.556,77996.03,15059.9,5520.005,52813.69,894755.7,81504.38,3512944.0,965680.3,25993.55,57664.07,6970574.0,318596.1,6552.098,62023.48,629637.4,662022.2,4132.069,15145.77,48466.81,17727.81,12483493.0,84780.14,5698.711,13601.19,34471.2,252312.0,631545.0,79689.17,6179.446,89409.8,476310.4,3669.844,10339.25,1239153.0,40066.73,20379.74,401394.1,29132.32,1283050.0,,23155.96,11499.2,16049.8,7357.624,29061.03,2319.623,301999.7,6463775.0,2711.935,3248.658,2990.516,317956.7,3393.474,78645.16,89431.42,3450.735,202450.4,97541.08,49698.43,52283.9,82551.5,128511.5,53605.5,9676.255,50204.42,396775.1,654701.0,172734.3,83522.01,6242.746,10581.63,236241.1,23150.76,11686.83,131276.5,111860.5,10330.64,210874.7,145875.6,26985.12,16292.49,4859700.0,19645.56,18947268.0,95220.65
2017Q3,3415.188,12429757.0,160630.5,2905.806,357228.9,109239.1,130699.5,15510.81,8808.676,4795.095,13659.31,9638.222,520335.1,4113.894,427142.9,178489.1,70997.88,3142558.0,9342.534,78004.86,15080.74,6003.547,58239.35,966133.8,86445.73,3683490.0,994715.8,25960.907,62762.3,7238447.0,342273.4,6978.997,66660.26,679213.0,682258.9,4276.796,15658.82,52439.1,18149.35,12966608.0,85671.63,5892.665,14739.72,37882.63,257094.4,655917.9,88178.19,6406.993,90647.81,512429.1,3730.781,10497.5,1255288.0,39283.26,20730.52,412875.6,29318.27,1314007.0,,23945.84,12553.03,17205.3,7977.943,30407.91,2553.028,316096.7,6701597.0,2990.028,3546.528,2787.564,332151.7,3529.501,81315.52,83591.53,3395.554,218111.7,105207.3,52748.46,53781.02,82614.22,138376.0,57935.25,9884.232,55440.13,390312.0,679863.8,179836.6,86618.3,6237.727,11732.26,234219.1,24986.09,12724.91,142358.7,117121.0,10520.38,226802.5,148901.6,29204.66,16190.2,4923200.0,15576.29,19668205.0,97252.29
2017Q4,3469.201,12575863.0,167479.9,3056.393,349917.9,110544.3,132173.1,15943.31,8975.138,4831.365,14073.62,9629.178,518639.1,4105.451,429034.1,176053.8,72691.48,3259325.0,9849.313,78875.42,15434.86,6091.676,60254.43,982345.9,87341.12,3807494.0,1006481.0,26341.144,64914.39,7391402.0,348238.5,7236.156,67724.96,686354.3,704301.0,4018.794,15389.27,52187.94,18206.97,13126671.0,87167.88,5940.413,14811.45,38275.07,258689.0,667818.2,93136.11,6523.076,92787.17,518662.6,3803.293,10566.57,1234444.0,42639.11,21166.89,418509.5,31630.34,1311075.0,,24463.43,12812.45,17375.28,8102.675,30710.3,2683.329,304607.7,6840594.0,2978.811,3602.075,2977.041,342540.7,3497.193,83897.49,82051.29,3491.23,221656.5,104001.6,51422.41,53515.16,82674.7,141547.2,58675.76,9818.537,56152.69,401180.4,692281.7,185263.8,90861.81,6328.438,11983.39,231529.3,25405.81,13221.31,141417.1,119931.0,10480.13,223052.2,152167.0,29491.51,16272.16,5009300.0,11104.77,19967265.0,95469.9
