Unnamed: 0,Albania,Advanced Economies,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Cameroon,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Georgia,Ghana,Greece,Guatemala,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,Mongolia,EMDE Middle East & N. Africa,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Portugal,Paraguay,West Bank and Gaza,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,El Salvador,Serbia,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Ukraine,Uruguay,United States,World (WBG members),South Africa
2010Q4,3092.476,10996544.0,103101.7,303203.4,103467.4,125116.7,12962.54,7051.314,4525.665,14514.84,4763.773,528798.9,3058.111,404143.1,148738.8,52763.35,1518396.0,7062.223,70901.37,9053.892,6777.505,53935.43,898903.5,84260.99,1900153.0,920379.1,17860.55,65868.49,4885650.0,371397.9,5108.737,65942.85,691323.2,628680.4,3185.342,10205.15,74946.82,10067.34,11445192.0,58214.31,3901.877,15162.01,35073.58,185318.0,395102.1,57912.86,3464.124,60378.18,558440.7,6660.119,1412502.0,34066.85,12068.72,292017.0,29083.98,1136854.0,,14702.27,9825.498,14363.71,6161.39,26769.18,273286.3,4437002.0,2381.779,2368.229,1585.27,293339.4,62445.34,92140.42,2214.905,222035.6,108827.9,34629.98,36810.86,50784.27,126254.8,62092.93,6892.279,2839.298,44043.58,398753.7,409804.3,143100.9,60150.27,5160.35,10957.44,225119.9,23960.58,12630.19,126524.8,81624.09,11966.14,198027.3,113595.5,32539.15,11276.99,3775340.0,15882194.0,100585.3
2011Q1,3189.181,11014464.0,105573.8,302293.3,104432.7,125718.9,12969.8,6627.173,4552.908,14416.62,4806.891,536562.7,3285.855,407195.8,149545.0,53378.25,1556745.0,6926.362,72311.13,9101.074,6773.363,54245.41,916263.9,84444.55,1945115.0,937037.8,18057.44,62211.67,4972587.0,370842.0,5212.244,66311.1,698712.1,630286.0,3094.622,11697.25,71904.85,10167.29,11466072.0,59810.32,3939.469,15142.19,35494.46,187929.4,405618.3,58187.98,3328.486,61455.65,561225.4,6667.88,1397582.0,34728.22,12160.92,294741.9,29567.44,1152521.0,,14393.17,10013.35,14547.73,6078.762,26924.51,275103.5,4520978.0,2461.346,2343.047,1778.332,288763.7,63719.3,93491.59,2239.752,223316.8,108881.6,35208.92,37400.85,51474.75,127896.2,61682.6,7033.26,3005.551,44880.77,406321.4,420011.5,142191.3,61283.04,5272.115,11154.81,229137.8,24076.42,12730.97,127037.2,83468.27,11568.2,202491.5,115171.4,33385.95,11572.88,3766436.0,15987050.0,101575.8
2011Q2,3057.334,11036785.0,106574.5,306131.9,104701.6,125979.4,13094.55,6658.198,4522.254,14619.49,4859.869,541309.2,3160.301,407989.0,150488.0,54145.12,1591873.0,7017.057,73358.61,9308.341,6815.33,54416.95,917131.3,85291.05,1983192.0,948616.9,18529.17,64683.46,5045449.0,369693.0,5311.773,66195.72,698471.6,631012.3,3253.49,11539.59,70676.63,10229.34,11495858.0,59577.34,3923.121,15320.96,35423.47,190694.1,409081.7,59112.25,3414.511,61950.05,561691.7,6726.311,1385273.0,35336.38,12248.03,296188.5,30566.63,1162466.0,,14933.9,10155.57,14396.99,6286.102,27454.56,276304.7,4586376.0,2467.263,2315.785,1563.302,296839.8,64681.51,94210.07,2298.402,223117.3,108430.3,35522.37,37679.59,52098.08,129558.8,61417.99,7025.665,2999.005,45027.61,409668.4,424015.6,146045.4,61132.03,5272.612,11119.94,230319.4,24289.2,12648.97,127485.6,82281.16,11706.3,208054.3,114851.9,33413.52,11647.59,3791901.0,16082234.0,102144.3
2011Q3,3193.114,11092744.0,107478.7,310309.9,105478.1,126340.3,13107.35,6712.355,4516.477,14429.39,4947.14,540439.2,3315.182,413617.8,150026.4,54492.67,1623335.0,7269.551,74858.3,9341.125,6668.86,54318.91,925231.1,84230.15,2019546.0,962284.6,18812.86,65156.45,5110294.0,367282.1,5400.509,66276.73,701653.3,632938.5,3348.287,11445.78,69209.92,10350.12,11559667.0,59702.47,4023.852,15253.25,35458.9,193342.1,408557.0,58226.64,3472.743,63188.21,558826.7,6804.764,1418936.0,35953.86,12369.99,297747.4,32248.08,1170972.0,,15666.88,10243.36,14563.19,6384.378,27477.47,281228.4,4643371.0,2460.058,2339.798,1733.198,302158.7,65477.63,94140.77,2345.33,223117.3,110182.3,35942.44,38487.82,52114.78,131243.1,60938.52,6955.042,3011.454,45836.06,414014.1,424223.9,149002.5,62719.87,5282.136,11116.39,231108.3,24349.77,12624.94,129138.4,83544.07,11745.62,213587.5,114852.9,34020.05,11929.43,3791010.0,16203038.0,102567.0
2011Q4,3226.475,11128475.0,107477.6,313636.5,105419.3,126708.8,13095.03,6843.148,4508.624,14686.01,4995.3,545406.8,3140.819,416875.1,150141.7,55677.45,1650747.0,7274.449,75443.21,9465.677,6720.076,54374.62,922335.6,84918.58,2045873.0,971141.7,18983.48,65954.95,5174306.0,364834.1,5398.805,66295.15,703426.8,633824.4,3389.904,11842.15,66026.55,10410.28,11600993.0,60009.54,4016.454,15156.63,35848.94,196216.0,419741.7,58358.51,3522.304,63632.1,553287.1,6846.845,1417256.0,36561.62,12542.58,299153.7,31994.47,1180550.0,,15867.22,10354.46,14525.54,6394.573,27955.46,283256.1,4701787.0,2480.69,2371.733,1831.768,307258.1,65845.66,95805.57,2319.281,221771.4,110239.2,36233.7,39044.84,52933.32,132293.0,60037.52,7081.356,3135.406,45534.42,417709.4,435608.9,152669.6,63118.14,5314.999,11165.1,233874.2,24661.96,12642.2,127260.8,78298.73,11858.23,216485.7,113892.9,34156.73,11657.36,3833659.0,16302781.0,103268.6
2012Q1,3159.167,11189665.0,106346.6,316681.1,106137.0,126980.7,13180.83,6973.702,4456.315,14738.92,5042.314,537936.0,3319.608,417142.3,150848.7,56821.42,1682281.0,7479.056,76574.56,9660.897,6665.823,54280.66,924363.7,84859.49,2090853.0,975983.5,19288.38,65893.92,5240334.0,361458.6,5430.845,66005.45,702963.2,639348.8,3398.171,12964.31,66027.98,10522.3,11668047.0,60117.3,4112.566,14994.5,35382.9,199491.1,429675.8,57702.54,3414.751,63130.7,547026.1,6876.564,1436886.0,36864.82,12679.16,301743.4,34077.54,1178650.0,,16615.54,10410.0,14593.41,6726.269,27526.29,286008.6,4761952.0,2437.899,2401.671,1871.697,311266.0,67063.09,96994.16,2442.501,221310.4,112807.8,36293.1,39694.04,54500.69,132425.3,59709.88,6832.416,3158.268,45978.91,424192.3,446291.3,154771.1,64272.75,5416.375,11008.34,237290.3,24610.57,12513.4,127518.3,85644.73,11988.65,214558.8,116486.2,34200.78,11951.12,3865801.0,16429999.0,103854.0
2012Q2,3189.111,11192640.0,102738.6,318974.3,105741.9,126979.4,13147.82,6867.2,4504.844,14961.63,5096.495,547110.0,3176.984,418502.8,151322.4,57875.34,1715182.0,7579.728,76909.17,9707.944,6569.051,53991.49,926098.5,84923.38,2129981.0,982034.8,19623.21,66666.99,5298229.0,357973.1,5497.426,65307.0,702352.1,638480.2,3485.562,12895.61,64728.36,10511.27,11671914.0,60482.27,4129.173,14841.57,35064.46,202431.7,429394.8,59365.77,3456.939,63787.71,543352.9,6893.013,1423464.0,37408.5,12789.62,303451.1,32980.75,1188544.0,,16393.61,10476.34,14602.5,6684.778,28133.22,287949.0,4818956.0,2468.184,2423.486,1868.418,312589.2,68003.01,98129.09,2405.231,221422.7,113074.1,36512.8,40170.96,55222.21,132160.5,58904.99,6931.033,3224.358,46656.89,425116.9,445788.4,155708.0,64849.98,5426.0,11179.21,239292.0,24682.97,12344.14,127763.3,87273.65,12115.69,218266.2,116269.3,34425.05,11960.15,3882985.0,16490869.0,104720.9
2012Q3,3239.759,11201313.0,105913.4,320812.1,105650.6,127288.2,13116.84,6940.106,4525.129,14696.73,5173.145,556623.1,3097.246,419072.9,152665.2,58324.2,1746632.0,7372.943,76540.41,9766.126,6468.137,53797.54,928802.7,85003.16,2166404.0,988726.9,19774.75,66941.63,5365480.0,356118.2,5524.922,65055.37,704107.0,644599.2,3528.132,12668.36,63718.65,10595.69,11681278.0,60948.72,4157.221,14890.67,35134.59,204971.9,436171.1,58265.29,3480.996,64494.99,540594.1,6946.547,1418254.0,37572.06,12984.83,304822.1,32581.82,1203642.0,,16519.32,10692.34,14766.69,6769.065,28445.8,288464.9,4885516.0,2458.315,2457.223,1907.92,313473.0,68801.58,99273.92,2438.511,220471.7,111433.2,36720.33,40982.49,56113.53,132689.1,58239.69,7191.474,3264.737,45983.32,429059.7,452690.5,156041.5,64220.81,5426.501,11039.65,240544.0,24723.69,12363.88,127609.2,87976.98,12310.83,222118.3,117815.9,33565.24,12269.52,3888595.0,16566793.0,105146.7
2012Q4,3246.331,11196215.0,107722.1,322340.6,105618.1,127229.7,13075.29,7063.122,4457.094,14758.29,5301.702,556967.8,3283.47,419939.5,152591.8,58670.35,1782565.0,7349.544,77527.37,9887.768,6344.584,53728.51,924465.8,84865.77,2209871.0,991841.9,19893.27,67348.51,5427553.0,353484.4,5574.005,65005.04,703011.0,643880.9,3548.264,12601.41,63258.79,10752.91,11676111.0,61616.84,4160.536,14765.74,35029.18,207574.2,443027.6,58323.27,3531.476,64609.29,536608.7,6992.886,1417447.0,37914.08,13128.85,306353.0,32989.18,1209922.0,,16984.42,10739.08,15018.94,6798.583,29012.07,290715.3,4947658.0,2458.971,2473.218,2039.436,314602.3,70072.29,99292.57,2513.645,218929.0,112344.9,37148.28,41114.59,57345.85,132158.3,57319.29,6953.541,3245.341,46195.75,428999.6,460012.0,155511.3,65897.83,5463.026,11022.24,241304.0,24663.43,12116.77,126647.1,90274.45,12439.91,225679.2,118389.4,33299.29,12278.17,3893136.0,16623769.0,105648.2
2013Q1,3218.448,11256540.0,107685.6,323844.2,105210.5,126880.3,13040.42,7293.103,4551.676,15166.56,5381.68,559681.1,3474.567,423706.3,153164.0,59154.39,1815195.0,7693.64,78490.99,9913.158,6195.905,53502.38,920320.2,85344.23,2246882.0,1003311.0,20094.32,67506.17,5493936.0,352409.7,5600.705,64447.75,703271.4,645703.3,3521.011,13127.7,62657.53,10824.15,11736547.0,62132.76,4196.758,14797.46,35204.33,210635.5,450849.7,57707.09,3561.65,65474.12,531132.6,7040.952,1436753.0,38775.25,13172.71,308985.9,32487.03,1216033.0,,17120.02,10803.68,15022.96,6825.375,28874.85,291043.4,5013930.0,2512.841,2501.609,2140.793,314344.6,70054.89,101458.4,2522.146,219637.0,112440.0,37345.79,41711.06,58647.67,132422.7,57557.72,7475.79,3227.287,45455.74,432062.7,467969.8,155568.6,66499.52,5437.926,11268.61,245394.9,24671.82,12157.91,128438.1,90208.55,12346.56,232290.1,118325.2,33820.95,12420.52,3931510.0,16750476.0,106467.9
2013Q2,3281.554,11315992.0,108391.8,325087.7,105464.3,127621.1,13016.4,7258.297,4593.133,14919.67,5478.82,567832.1,3599.844,426165.3,154273.0,59658.13,1846182.0,7744.067,81079.23,9889.566,6063.655,53698.75,930346.1,85407.57,2282134.0,1015156.0,20513.73,67628.24,5568903.0,352075.3,5586.275,64744.81,708267.7,650387.1,3590.485,13245.29,62666.1,10996.28,11803880.0,62411.07,4267.591,14875.81,35521.17,213726.6,456480.3,59117.93,3612.751,66591.21,531540.6,7109.396,1449671.0,39625.26,13335.18,312589.2,33841.88,1229110.0,,17373.94,10920.11,15293.74,6821.937,29538.16,289799.2,5081014.0,2536.196,2566.884,2237.602,320200.2,71054.61,103281.9,2580.038,219239.4,113253.8,37227.71,42907.9,59250.21,133879.3,57994.22,7551.08,3366.606,46120.05,433559.3,473854.2,158985.0,67860.51,5539.85,11285.4,248448.7,24756.25,12174.47,128311.7,89683.44,12472.64,239110.2,119290.3,34117.58,12624.61,3942017.0,16884895.0,107242.5
2013Q3,3152.694,11394669.0,108894.4,327705.6,105928.2,128016.2,13068.68,7347.046,4600.738,14907.5,5545.731,570150.9,3498.171,429638.5,155422.3,60054.93,1885648.0,7979.692,81288.47,10069.83,6043.085,53927.44,935448.4,85948.64,2326797.0,1020279.0,20915.86,67852.02,5638051.0,351963.8,5572.414,64970.67,707604.8,655803.7,3638.817,13310.91,62757.5,11042.05,11887907.0,62787.33,4269.901,14822.97,36053.98,216376.2,464125.6,60880.07,3613.078,67288.59,532725.7,7122.464,1463797.0,40126.88,13460.62,315265.4,33786.09,1235491.0,,17173.11,10999.97,15335.76,6918.198,29743.87,291613.4,5144813.0,2572.258,2604.077,2225.688,323790.1,72298.13,104393.7,2592.353,220561.5,114366.6,37559.76,43186.22,59934.13,134950.3,57913.48,7561.103,3443.508,46402.2,433620.8,481298.7,161942.7,68326.25,5605.792,11522.43,250394.3,24903.51,12174.75,128890.6,90315.43,12552.4,242615.3,120599.8,33046.38,12700.6,3975584.0,17032720.0,107751.2
2013Q4,3308.003,11457953.0,107916.8,330341.8,106400.9,128295.8,13090.68,7457.604,4618.536,14731.99,5611.335,571173.9,3718.608,434152.1,155745.3,60219.56,1918265.0,7973.706,82482.51,10130.97,6029.142,54580.53,938050.5,86121.48,2363501.0,1026060.0,20942.65,68431.82,5699426.0,352558.3,5569.687,64854.05,712913.4,660411.6,3722.593,13705.08,63095.98,11087.22,11954379.0,63375.87,4287.504,14756.16,36342.41,218943.5,473831.4,60100.18,3728.756,67875.04,531771.2,7159.019,1462110.0,40028.05,13583.91,318023.7,34036.59,1239312.0,,17219.09,11137.72,15198.01,6970.833,30090.87,293048.3,5203000.0,2482.171,2615.397,2248.118,326599.1,73389.99,105591.2,2591.288,221961.6,114163.6,37774.45,43611.12,60388.35,135085.3,58547.66,7615.289,3458.632,47026.11,436770.7,491050.5,163294.0,68961.54,5629.669,11437.54,252903.8,24970.76,12415.79,129763.3,90265.42,12670.61,243086.1,122392.6,34329.43,12964.29,4010219.0,17157380.0,108331.4
2014Q1,3277.879,11486816.0,106308.0,332909.7,106078.3,128847.2,13084.02,7519.769,4666.709,15173.83,5691.698,575478.0,3638.145,434861.7,156533.1,60401.08,1951614.0,8043.722,83702.05,10258.46,5981.239,54281.76,947209.1,86339.57,2402030.0,1034393.0,20872.47,70059.33,5763425.0,353855.9,5661.036,64353.23,712520.2,665846.9,3738.907,13668.96,62980.3,11277.32,11988436.0,63952.23,4349.272,14670.16,36669.5,221540.3,477867.4,62729.74,3632.271,68851.51,532280.2,7278.451,1473665.0,40540.71,13831.93,320747.4,34049.88,1245946.0,,17123.8,11261.11,15517.42,6974.982,29650.79,294911.2,5261805.0,2598.622,2697.151,2416.329,330800.0,74418.78,107899.6,2653.882,221751.6,115330.3,38194.53,43726.48,62111.75,136571.2,58171.84,7833.825,3466.589,47605.34,435363.6,494991.2,165995.4,69457.84,5674.298,11286.69,255264.3,25302.73,12428.63,130882.3,89929.55,12779.81,250138.1,123639.8,33677.84,12807.92,3996418.0,17250241.0,108181.9
2014Q2,3309.517,11539926.0,105686.5,334450.0,106841.0,129189.0,13166.42,7640.419,4578.092,15153.42,5763.845,567885.5,3772.737,438833.4,157844.6,60890.75,1986842.0,8210.238,83870.65,10293.17,5981.239,54788.26,947413.2,86276.97,2443139.0,1035022.0,21358.37,71035.84,5821316.0,355525.1,5684.214,64457.57,713125.9,671682.6,3744.046,13768.5,62967.44,11465.75,12043482.0,63851.84,4404.333,14786.59,37146.2,224303.8,491851.1,64568.05,3626.727,69227.5,532263.3,7320.418,1447223.0,41100.1,14061.18,323543.0,33713.77,1243335.0,,17816.28,11332.14,15311.68,7004.026,30202.18,298822.2,5317760.0,2653.045,2734.982,2609.956,331577.9,75667.47,110152.7,2684.803,223050.0,116179.9,38391.32,43653.65,63226.39,138073.5,58365.35,7850.57,3452.05,47685.16,438340.0,509667.3,165359.1,70190.21,5657.312,11188.26,258574.3,25388.61,12528.17,131974.6,90489.28,12854.19,246080.2,125264.7,32804.38,13047.12,4048060.0,17361241.0,108608.9
2014Q3,3301.55,11626734.0,104681.7,335909.5,106706.0,130081.0,13218.84,7714.622,4624.87,15200.17,5871.627,567354.7,3902.001,443042.1,158772.4,60636.06,2022196.0,8178.313,84716.25,10376.66,5957.909,55437.43,951941.5,87721.23,2483344.0,1039459.0,21653.78,71468.15,5878382.0,358120.3,5760.339,64706.75,717131.2,676740.2,3806.436,14030.54,63618.68,11505.93,12133580.0,64791.41,4388.925,14726.12,37480.52,227128.3,500293.7,65103.51,3760.851,69813.48,533137.6,7364.329,1448568.0,41669.83,14161.69,324576.6,33832.17,1243946.0,,18025.71,11373.93,15607.25,7043.265,30257.0,299284.8,5371535.0,2615.514,2780.762,2683.652,332963.4,76428.26,110945.9,2693.381,223607.3,116666.7,38863.64,43941.7,63581.36,139178.1,58420.7,7970.768,3150.672,48525.34,435518.9,518319.4,166235.4,70827.97,5625.914,11073.81,260349.3,25593.34,12603.13,132881.2,91326.95,12941.05,252127.8,127133.0,31117.41,13244.04,4097208.0,17505116.0,109130.8
2014Q4,3305.573,11684227.0,105335.5,337159.6,106814.8,130760.8,13337.47,7757.438,4709.091,15142.43,5894.814,569826.5,3780.235,446107.8,159808.0,61284.74,2057217.0,8805.559,85599.46,10488.18,5979.169,56078.31,959658.6,88035.9,2523810.0,1043335.0,21706.49,72058.12,5940536.0,361198.6,5846.575,64552.09,716557.4,681519.7,3850.41,14096.6,62978.87,11650.43,12194066.0,65037.05,4399.763,14824.54,37667.92,229735.3,504799.2,65226.29,3741.298,70829.57,531356.7,7427.27,1455311.0,42021.49,14185.97,326183.5,33244.97,1251979.0,,19275.64,11417.6,16009.41,7069.939,30011.47,301798.2,5430697.0,2598.878,2861.906,2670.995,334656.8,77510.06,111864.6,2746.143,225609.7,118088.6,39393.92,44211.86,64364.42,140013.2,58893.27,8140.258,3402.378,48867.96,435716.1,524074.8,167741.5,71898.14,5635.044,11256.76,262680.9,25681.16,12616.94,133915.5,92312.64,13013.64,255526.6,127251.4,29321.16,13261.39,4117954.0,17624764.0,109947.9
2015Q1,3332.52,11776069.0,106876.0,340299.7,107189.9,131440.5,13470.71,7738.312,4751.401,14810.31,5959.223,565199.9,3673.278,443656.3,159405.5,61682.94,2090538.0,7973.343,86136.39,10508.83,6059.237,57137.5,954837.0,88638.65,2562816.0,1045701.0,21751.48,72587.07,5995821.0,365352.9,5764.997,64050.04,720360.7,683536.3,3862.934,14448.05,63335.91,11809.37,12293152.0,65449.82,4491.141,14940.95,38308.27,232393.4,513718.3,79174.45,3687.075,70770.37,532891.5,7440.144,1477587.0,41587.06,14489.9,328667.9,33665.96,1252244.0,,17465.25,11460.62,15899.28,7187.538,30817.27,303173.8,5478737.0,2676.188,2938.515,2769.506,340110.0,78662.8,112439.8,2763.836,226953.0,117830.6,39660.85,44638.32,65695.74,141693.3,59272.99,8174.672,3431.362,49264.78,431840.3,531183.5,171437.9,71598.46,5786.277,11306.28,263766.6,26469.92,12690.11,135788.6,92756.54,12991.99,260357.0,129002.7,28439.73,13291.87,4155082.0,17771889.0,110742.2
2015Q2,3369.137,11829824.0,109367.5,340570.7,107342.4,132323.6,13567.39,7886.721,4786.773,14524.5,6087.066,552341.2,3631.565,442448.8,160331.9,62255.63,2127939.0,8909.132,86754.59,10736.26,6136.406,57912.76,962260.8,89053.22,2605822.0,1048426.0,21411.73,73339.79,6054850.0,369284.3,5878.729,65024.68,721452.7,687561.5,3871.812,14560.79,63284.49,11817.79,12351628.0,65856.3,4520.588,15060.26,38346.58,234976.0,527806.9,76883.67,3904.635,70949.42,534921.1,7497.976,1479936.0,41610.28,14733.05,330265.6,33872.19,1245758.0,,17230.86,11549.45,16013.07,7285.102,31287.58,305966.2,5533046.0,2695.197,3019.53,2857.577,345208.3,79759.55,112956.4,2770.487,227651.7,118453.1,40010.79,45040.83,67136.44,142685.2,59449.44,8091.261,3511.197,49077.25,429925.5,545037.7,174815.6,72485.48,5732.083,11398.85,264598.1,26614.96,12765.9,137172.2,93153.5,12997.21,264324.2,127896.3,28242.84,12864.68,4180814.0,17884674.0,109807.2
2015Q3,3404.16,11879767.0,109234.4,344020.0,107897.6,132576.5,13714.12,7897.196,4792.258,14576.37,6096.78,543747.8,3506.039,444013.8,161207.3,62053.01,2163829.0,9221.485,87626.56,10869.83,6194.939,58614.81,966010.9,89321.91,2647309.0,1055813.0,21356.13,74921.53,6114827.0,372622.6,5922.472,65018.54,723011.0,690273.9,3925.533,14391.68,62141.97,12064.59,12404892.0,66211.27,4573.799,15326.56,38615.01,238053.4,537629.1,78865.22,3893.734,71044.63,536042.7,7573.011,1481221.0,41739.13,14844.11,335091.8,34191.56,1242797.0,,17627.42,11624.66,15928.2,7347.695,31523.52,309612.9,5589703.0,2736.887,3045.419,3136.059,347397.8,80270.55,113989.0,2872.247,228437.6,119836.3,40565.4,45361.54,67507.16,144254.7,59517.03,8212.899,3482.61,49998.11,429883.6,555256.5,174802.9,73377.78,5802.835,11382.19,266254.0,26971.8,12836.03,139030.8,94512.22,13005.54,268029.8,127150.4,28761.01,13312.01,4197552.0,17994594.0,110301.8
2015Q4,3380.778,11911749.0,108059.6,346141.3,108008.9,133129.2,13800.99,7981.677,4816.698,14440.31,6201.949,538474.2,3545.887,444346.3,161986.6,62444.18,2199008.0,9012.524,87358.53,10821.63,6325.947,58964.86,970360.6,89520.98,2688275.0,1060752.0,21156.4,75007.99,6160468.0,376256.8,5911.451,65383.11,724479.0,694271.2,3949.808,14395.64,63230.22,12084.47,12439990.0,66267.01,4630.384,15119.05,39001.16,241304.3,543994.5,79762.2,3930.612,71825.12,538646.1,7612.53,1478917.0,42167.72,14970.31,337404.6,33874.5,1236040.0,,17174.82,11662.15,16029.47,7325.527,31711.84,308604.8,5632228.0,2751.112,3133.839,2835.413,348159.5,81209.65,113367.1,2885.693,228474.5,118787.6,40992.63,46158.3,68820.57,145985.8,59802.34,8249.628,3541.924,50515.59,428764.6,561169.3,175335.8,73361.15,5809.282,11509.61,266071.4,27151.5,12844.04,140081.0,95097.63,13093.18,271156.5,126616.6,28511.66,13101.38,4205299.0,18072218.0,110780.0
2016Q1,3456.002,11981460.0,107093.8,349280.7,109243.1,133205.4,13909.35,8093.731,4867.367,14264.21,6273.242,531040.3,3811.322,446783.5,162603.5,63171.65,2235289.0,8600.77,88208.88,11086.15,6473.935,59054.95,978549.7,90552.14,2730481.0,1061666.0,21005.0,75511.5,6216901.0,378816.2,6007.459,66189.58,728978.5,696789.3,3945.077,14380.22,62573.27,12008.85,12513039.0,66081.33,4641.404,15590.29,38845.16,244046.3,560481.4,77748.82,3826.182,71888.43,540529.3,7610.784,1489738.0,41656.49,15030.31,338324.5,35124.89,1229818.0,,18240.5,11690.45,16520.16,7466.954,31095.79,308443.4,5685321.0,2722.567,3054.074,2868.286,351372.8,81961.47,111973.9,2861.851,230570.7,119376.3,41428.45,46667.2,70469.84,145547.8,60081.41,8228.967,3801.535,50467.21,429490.5,578721.9,177050.4,73982.84,5808.566,11678.98,264841.0,27200.51,12965.25,139990.7,95846.4,13084.15,272136.5,128698.4,28678.53,13278.85,4229606.0,18198361.0,111044.5
2016Q2,3474.903,12017097.0,105346.3,351467.4,109129.3,133937.3,14014.22,8098.031,4905.783,14338.25,6309.887,532702.9,3805.513,444586.6,163695.1,62873.35,2272436.0,9276.809,88661.51,11047.41,6528.327,59245.74,983269.3,91777.02,2774420.0,1069551.0,21155.74,76528.7,6285853.0,380373.9,5996.779,66292.69,726283.0,700696.2,4016.253,14292.14,62487.58,12260.89,12551948.0,67052.8,4721.705,15571.5,39311.3,247263.4,572994.0,78485.51,4080.147,73972.81,541584.9,7647.132,1487572.0,41578.19,15292.27,342494.3,34835.28,1232655.0,,18128.63,11790.24,16737.12,7402.82,31141.13,309518.0,5751002.0,2781.096,3106.074,2895.766,352954.2,83056.59,111330.9,2972.914,231114.8,119338.4,41936.55,46923.08,72013.38,147439.9,60261.5,8607.88,3837.33,50989.39,430019.2,591122.6,177735.3,74824.58,5984.97,11751.04,265149.0,27227.36,13150.66,140038.4,96755.85,13131.35,276030.5,130359.5,28901.17,13568.82,4243228.0,18302950.0,111151.4
2016Q3,3483.139,12081473.0,105702.5,351718.6,109713.2,134172.4,14082.91,8239.074,4955.257,14111.62,6391.14,530133.4,3840.543,449171.3,164870.9,63299.7,2310226.0,9422.646,88889.34,11238.72,6593.072,59783.05,985208.2,92555.75,2817457.0,1064179.0,21134.76,77347.54,6344084.0,383637.9,6061.768,67041.47,728993.1,703306.1,4019.987,14675.74,62673.24,12305.69,12618162.0,67813.27,4721.168,15638.57,39507.85,250103.5,588541.6,78586.69,4185.391,74721.9,544471.9,7714.682,1490349.0,42332.71,15522.31,343892.2,34944.33,1234465.0,,18133.42,11927.8,16857.4,7417.638,31762.57,312485.5,5807396.0,2823.102,3161.699,2946.755,355416.7,83985.09,111291.3,2979.383,233698.4,118972.0,42188.45,47345.06,72611.32,147882.3,60968.99,8629.732,3816.609,51109.9,430500.4,606675.1,178443.2,75590.06,5947.522,11837.82,265890.4,27336.01,13280.98,140453.5,97583.54,13148.73,268115.3,131138.6,29417.23,13261.94,4273323.0,18425557.0,111137.8
2016Q4,3520.343,12155567.0,106376.0,355483.0,110901.1,134861.0,14215.27,8169.52,5015.719,14159.86,6411.832,529445.9,3936.068,451693.3,165156.2,63187.13,2350762.0,9377.48,89377.85,11357.92,6746.168,60247.92,988958.3,93222.58,2863639.0,1087961.0,21329.52,77957.86,6424679.0,385751.6,6135.052,67247.69,733460.7,707788.9,4083.111,14881.41,63055.99,12472.58,12697644.0,68575.41,4840.796,15845.24,39863.42,252970.9,592415.9,87151.8,4296.112,75711.41,546508.0,7758.33,1492836.0,43025.96,15683.74,345954.6,34653.09,1239171.0,,18434.3,12081.51,16942.04,7494.339,31993.95,315824.5,5882602.0,2838.855,3221.995,3067.606,356891.5,85134.57,111054.6,2995.501,235655.8,120565.5,42340.16,47392.61,73467.06,151283.6,61537.15,8656.754,3746.227,52075.29,433486.6,610850.2,179306.8,76953.32,5964.667,11844.71,266165.5,27556.54,13383.83,141714.5,98237.18,13305.72,282887.2,131525.9,29661.28,13537.86,4297007.0,18580246.0,111232.2
2017Q1,3599.62,12235565.0,107313.4,356656.8,111680.1,135740.3,14299.82,8490.025,5028.44,14283.59,6481.091,534599.7,3929.951,456602.8,165214.5,62790.33,2393290.0,8807.372,89363.15,11416.87,6872.344,61232.56,1000821.0,93832.52,2913915.0,1097801.0,21363.1,78985.22,6495771.0,388755.5,6262.191,67933.87,738046.6,713753.7,4152.015,15243.87,63037.42,12579.46,12778794.0,68980.23,4894.649,15997.61,40421.51,256350.5,594683.3,84923.55,4131.495,75965.85,549110.1,7812.597,1504574.0,43107.95,15804.6,349337.1,33229.22,1247965.0,,19255.48,12209.25,16723.31,7625.334,32619.36,317652.6,5952542.0,2838.873,3406.45,3047.984,355566.2,86544.44,111041.6,3063.862,236892.1,121931.7,42873.31,47812.16,75171.76,152645.1,62257.66,8862.043,3727.214,54567.51,434728.6,613938.8,177315.9,77421.52,6003.831,11865.13,266584.7,27754.9,13645.3,142296.6,99509.71,13386.73,286760.3,133135.0,29502.41,13769.12,4317930.0,18731336.0,111757.4
