Unnamed: 0,Albania,Advanced Economies,Argentina,Armenia,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Cameroon,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Georgia,Ghana,Greece,Guatemala,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,Mongolia,EMDE Middle East & N. Africa,Mauritius,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Portugal,Paraguay,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,El Salvador,Serbia,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Ukraine,Uruguay,United States,Uzbekistan,World (WBG members),South Africa
2003.0,,31143433.0,143007.0,3043.269,542094.8,262555.6,318263.5,21216.22,,8556.928,,8099.855,562093.8,7506.269,898422.4,362886.9,76996.86,1657756.0,15972.11,94140.13,17278.52,14546.26,100261.5,2506659.0,218802.7,2274437.0,1315245.0,32432.858,86729.04,6870479.0,908269.4,9902.952,171750.5,1848093.0,2057506.0,4105.631,,202321.9,21633.17,31974011.0,161332.9,8241.459,35239.73,85127.87,255554.3,573906.4,164834.0,11437.15,131600.8,1579436.0,9531.534,10568.39,4528006.0,29937.43,,702773.9,,1830820.0,,,18841.93,29691.12,10855.42,53526.22,1993.245,765194.1,6132573.0,5030.784,5417.516,,,6090.411,119995.2,,,580598.4,229522.2,82491.29,,86914.65,217742.6,165321.8,7669.069,57131.89,461820.5,596040.6,,97585.29,13234.52,22429.83,,46897.33,28971.8,336131.8,152342.1,28870.36,314859.3,317611.3,49928.29,13413.43,11456500.0,,38246402.0,198946.6
2004.0,,34517225.0,164972.5,3897.56,658544.7,300773.8,369193.2,26175.92,,10159.58,,8773.617,669192.9,8823.449,1028664.0,404045.6,99227.76,1951247.0,18802.43,116680.2,18582.26,17235.89,120014.1,2804727.0,251788.7,2636200.0,1703877.0,36591.661,95707.05,8134719.0,1069186.0,12169.92,197482.3,2116038.0,2423877.0,5279.566,,243198.3,23581.2,35489724.0,169044.6,8870.348,41809.04,104330.2,279351.3,669116.8,194221.0,13858.13,139956.2,1803189.0,10257.81,11765.39,4895983.0,43120.67,,793937.3,,2079005.0,,,22627.07,35053.79,13794.21,61171.62,2601.248,817962.2,7242989.0,5614.735,6094.114,,,6910.119,135794.9,,,657930.7,265893.5,101650.3,,94870.35,257297.1,189369.9,9631.037,74402.53,632414.9,694923.1,,114987.0,13710.81,26006.06,,57388.66,34060.45,385195.0,172763.9,32779.3,406230.9,347044.9,64474.48,15274.86,12217200.0,,42877350.0,257360.2
2005.0,,36314842.0,199264.4,5338.506,734250.1,315850.9,385649.8,29789.55,,11198.51,,9553.103,895720.7,9864.863,1174424.0,418068.2,122795.6,2282510.0,19511.22,145652.1,20028.54,18438.54,137033.9,2842969.0,264694.2,3042235.0,2122149.0,41507.085,113190.7,9675509.0,1153130.0,14078.66,204902.8,2194785.0,2543995.0,6576.623,,248810.4,26764.52,37419127.0,181414.8,9761.19,44908.69,113011.2,310456.3,782738.3,211865.5,16882.59,147062.1,1858697.0,11284.98,13127.76,4843898.0,57151.56,,934899.6,,2525259.0,,,26066.27,37611.64,16918.93,63926.59,2985.262,918330.4,8610094.0,6232.724,6410.92,2507.501,,6838.653,150233.7,,,684843.9,309730.8,113187.7,,107366.0,306377.3,197231.9,10741.95,97816.13,816160.7,812926.7,328378.4,127644.9,14677.25,27586.34,,62706.53,36100.82,392159.7,189161.4,33917.98,503550.3,374219.5,86223.71,19379.34,13039300.0,,46158163.0,288698.8
2006.0,,38200381.0,232893.9,6987.272,783066.7,336602.5,408554.0,34293.41,,12886.4,37859.28,11463.26,1106835.0,9923.358,1319480.0,442167.2,153851.6,2746412.0,20925.6,161892.1,22702.5,20105.98,156756.6,2998169.0,283333.6,3665974.0,2551949.0,46802.044,137009.9,11416451.0,1261523.0,17041.88,217247.2,2324796.0,2713250.0,7961.914,26048.98,273074.9,29735.33,39457353.0,193324.2,10917.68,49572.55,115660.9,396161.4,882891.2,231947.9,17550.44,158876.3,1953901.0,11916.68,15780.23,4598716.0,80560.25,,1053752.0,,2953274.0,,,30260.72,42944.95,21605.95,70547.51,3392.974,1019651.0,10192174.0,6860.914,6788.143,3412.423,729716.9,7179.849,170372.9,,6840.645,734657.6,347226.0,109698.3,,127704.5,344881.8,208916.1,13480.86,121713.3,1062053.0,916942.3,376163.2,148645.7,15983.99,32610.29,,70765.14,39734.42,424132.0,221911.3,36168.19,551987.9,386497.2,107385.6,21825.48,13815700.0,16727.9,49750985.0,304738.6
2007.0,,41736469.0,287676.0,10022.32,950229.3,389277.8,471156.9,44392.46,,15822.62,46374.84,13128.41,1402981.0,10530.86,1475973.0,491571.9,172853.8,3542975.0,23927.5,206777.2,26901.89,24021.51,191053.6,3432299.0,320054.2,4639437.0,3281361.0,51007.777,166250.4,14124383.0,1475101.0,22476.27,256621.8,2664255.0,3092306.0,10425.6,31485.16,315816.6,33546.56,43231955.0,211257.5,12361.22,59263.15,140246.0,469779.2,1129424.0,269708.9,21706.74,184273.2,2213969.0,12830.07,17948.35,4581501.0,102070.2,,1172895.0,,3492865.0,,,39845.02,51612.72,31145.25,84985.51,4425.557,1102045.0,12653512.0,8330.221,7939.445,4267.218,834295.2,8332.753,202711.8,,7414.396,849253.5,404569.6,134909.4,102283.0,156364.7,431151.6,240650.6,17915.58,173883.1,1393580.0,1172983.0,416577.0,181088.9,16998.01,43262.23,,86605.65,48444.32,492541.7,263338.8,41007.69,682840.0,406872.9,142210.1,26144.9,14474200.0,21876.53,55960901.0,333169.5
2008.0,12940.71,44085255.0,363570.7,12732.23,1049117.0,431664.1,517173.9,54558.97,25661.29,19198.08,62194.92,16677.34,1721487.0,10754.39,1563525.0,568354.7,182617.3,4589014.0,27719.79,244068.6,30799.7,27939.56,238205.3,3738718.0,355177.6,5870092.0,4064173.0,61762.635,206118.0,17077497.0,1630968.0,24452.34,285587.3,2927753.0,2949461.0,13172.59,35648.04,353476.2,38404.91,45875978.0,219421.3,13886.85,68340.47,159590.1,560069.2,1244476.0,275445.9,18740.94,220986.0,2408211.0,13681.39,22625.81,5113046.0,135308.5,,1067390.0,,4060963.0,,,47930.41,58832.96,36123.83,99605.21,6076.065,1168006.0,15296552.0,9880.249,9111.959,5668.816,1026263.0,10169.87,242517.5,,8494.695,951068.2,470702.4,135096.7,120719.3,181171.1,539388.3,263243.6,24852.24,213881.1,1787089.0,1292472.0,518438.4,194127.5,17990.99,52575.6,,100892.5,55752.76,522781.0,291651.4,47207.89,775086.1,416535.6,182955.9,33944.2,14769900.0,27544.82,61219537.0,319257.3
2009.0,12066.05,41578780.0,334427.6,9534.063,1001399.0,401243.7,483036.8,52122.61,22887.72,17682.95,50720.95,17286.62,1693655.0,10218.86,1383304.0,556360.9,172603.4,5085257.0,27949.32,234611.9,30783.65,26027.6,208689.3,3406813.0,322296.9,6342451.0,3180514.0,62519.686,232241.5,16269776.0,1489737.0,19690.96,253222.7,2699901.0,2423995.0,11051.97,32694.47,328486.8,37188.87,43098429.0,213995.3,14589.49,61969.52,131963.6,582683.4,1225182.0,236215.5,13151.24,212931.7,2196273.0,12052.97,24500.8,5292701.0,109145.2,42465.46,950143.5,,3760323.0,,,37429.38,54456.8,26467.47,99532.05,5459.897,945707.2,14762944.0,9385.409,8729.108,4516.708,953551.4,9286.203,212040.5,,8294.394,870559.1,390171.1,121850.0,121149.8,176028.2,443142.6,244527.0,22376.2,173893.8,1315449.0,1272435.0,429585.7,194661.0,17610.86,45267.13,,89345.9,50239.76,439336.7,281925.0,45750.5,648338.9,391421.1,112774.5,35465.57,14478000.0,32515.32,57898686.0,336409.7
2010.0,11937.4,43388078.0,424229.5,10161.73,1255397.0,391666.7,481465.9,50585.94,25670.88,17214.4,56821.68,19606.08,2210004.0,12666.52,1617061.0,599655.5,217583.3,6072581.0,27475.74,286930.0,37768.3,25804.74,209160.0,3392958.0,322410.2,7644363.0,3718238.0,69555.367,266001.8,19718442.0,1422579.0,19535.86,249458.5,2643334.0,2485968.0,12189.69,41063.67,298264.5,40652.48,45101045.0,228486.5,15839.48,58785.23,132170.0,755776.1,1575965.0,221784.4,13798.47,239366.2,2133893.0,13186.79,27119.52,5773542.0,140023.3,45435.73,1144119.0,115222.6,4688188.0,,60781.35,37169.53,56154.78,23942.41,100099.4,6955.92,1106061.0,18005476.0,9427.51,9040.15,7185.574,1109210.0,10132.08,259011.7,366695.4,8748.334,846921.0,431458.2,145439.9,147492.5,208480.9,479344.8,238172.9,27161.26,169193.4,1633458.0,1636747.0,528864.2,240314.2,18452.33,41809.45,921696.5,91150.25,47939.31,496160.6,341327.7,46231.28,773122.6,446621.0,135256.9,44917.07,15049100.0,38564.61,63106520.0,418227.4
2011.0,12902.99,46600344.0,526909.4,11132.73,1515649.0,431605.8,523197.5,57816.98,28718.56,18674.24,61755.48,23878.73,2617314.0,15137.54,1793917.0,717957.2,251292.6,7534167.0,30605.22,335156.7,42784.66,27637.8,229803.8,3743197.0,344928.7,9344636.0,4374248.0,79276.664,278892.0,23422839.0,1480611.0,23198.6,275539.9,2862888.0,2666121.0,15087.79,49506.82,284147.6,46853.75,48629273.0,248368.7,17730.93,62684.32,142373.2,892656.1,1813487.0,239045.9,15208.57,267467.1,2295640.0,14420.35,29542.84,6246985.0,181431.6,46882.55,1253935.0,153818.7,5474091.0,,69870.69,43594.92,61838.03,27406.0,108842.9,8393.553,1229377.0,21393910.0,10498.71,9638.111,10397.25,1325171.0,11683.15,302344.0,407958.9,9767.317,904546.8,501420.5,167003.9,171675.2,234150.4,529715.6,245103.4,33791.8,192258.0,2040282.0,1883358.0,677176.4,279584.6,20285.85,49300.08,1021335.0,99859.62,51599.4,573781.2,370920.8,48179.85,835444.1,485433.0,162089.5,53576.35,15599800.0,45091.62,70023183.0,459560.8
2012.0,12326.15,46421988.0,579213.8,10948.91,1569321.0,409914.1,496613.1,54274.74,30673.52,17217.36,65289.77,27001.24,2469664.0,13976.28,1828195.0,686659.9,267349.1,8521088.0,30157.72,370949.6,47256.8,25072.25,209113.6,3532106.0,327345.8,10429485.0,4535810.0,87924.544,306963.5,24839071.0,1326042.0,23031.06,258539.5,2685740.0,2716714.0,16471.91,51729.97,242503.9,49564.41,48501722.0,262289.1,18706.74,57395.72,128979.4,917768.8,1804121.0,224509.6,14746.48,263011.9,2089074.0,14839.23,31678.58,6270823.0,198069.4,56430.69,1279223.0,173709.2,5503246.0,,73212.66,42897.72,59517.08,28133.68,105452.6,8682.173,1255722.0,22759337.0,9742.037,9472.27,12226.23,1437801.0,11810.27,318921.3,456319.0,10524.93,839153.9,512985.2,174937.7,192551.9,261902.6,501115.2,216447.0,33283.59,178602.3,2189138.0,1877334.0,742003.5,295211.1,21392.03,43311.08,1055396.0,94679.51,46596.29,553645.8,397578.1,47319.79,877006.2,496327.2,173548.9,57301.81,16254000.0,51086.19,71261060.0,434972.2
2013.0,12797.04,46861617.0,610838.2,11131.72,1516507.0,430159.1,521900.3,55867.25,32451.21,18184.05,75154.22,30601.41,2474532.0,14281.93,1846649.0,706784.3,277331.9,9626509.0,33728.15,382034.5,50961.44,23958.58,211788.6,3741015.0,343698.1,11586073.0,4812786.0,95129.659,306162.4,26568654.0,1355730.0,25117.79,271417.7,2815508.0,2787095.0,17139.33,60146.07,239029.9,52953.94,49012403.0,275330.9,18730.55,59525.06,135759.5,915787.0,1862901.0,237536.9,16134.96,297851.6,2141889.0,14352.18,34514.51,5218517.0,226569.2,61738.24,1371860.0,173770.6,5672683.0,,79431.56,46592.16,64972.86,30201.91,114664.1,9493.548,1328468.0,24417867.0,10788.72,10555.25,12496.44,1463872.0,12271.01,327614.0,507335.5,10987.19,877305.7,526014.4,186957.4,200915.5,283484.1,524482.9,226492.4,38644.22,189140.5,2287390.0,1942333.0,753632.6,307493.4,21985.0,48388.52,1090907.0,98927.44,48580.48,587585.9,420182.1,48677.16,955994.4,514134.2,179214.0,64217.32,16880800.0,55291.74,73430270.0,401405.7
