Unnamed: 0,Advanced Economies,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Belarus,Brazil,Canada,Switzerland,Chile,Colombia,Cyprus,Czech Republic,Germany,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Greece,High Income Countries,"Hong Kong SAR, China",Croatia,Hungary,Ireland,Iceland,Israel,Italy,Japan,"Korea, Rep.",EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,EMDE Middle East & N. Africa,Netherlands,Norway,New Zealand,Pakistan,Peru,Philippines,Poland,Portugal,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Uruguay,United States,"Venezuela, RB",Viet Nam,World (WBG members),South Africa
1998M06,6.871939,,7.914812,7.36226,9.47249,11.88,,,,8.4,3.843987,,,,6.4,8.101371,,,28.0,,10.90083,,,,16.8,9.7,11.97429,9.766667,6.3,,6.958818,4.350846,,,7.6,,11.6,,4.119345,,,,9.2,6.0,2.772111,,,,,,,,,3.5,7.873484,5.89,,10.6,9.8,5.377336,9.0,11.58405,6.256669,,1.9,,13.53,14.5,8.706702,,,,2.7,9.6,4.5,,,,
1998M07,6.837524,,7.966439,7.327446,9.302642,11.56,,,,8.3,3.710894,,,,6.6,7.976179,,,28.0,,10.97466,,,,16.6,9.8,11.97959,9.703704,6.3,,6.933179,4.70218,,,7.5,,,,4.01868,,,,9.2,6.0,2.807278,,,,,,,,,3.3,7.639412,5.89,,9.7,9.8,5.478511,9.2,11.6808,6.256669,,3.3,,13.86,14.4,9.538364,,,,2.7,9.9,4.5,,,,
1998M08,6.834739,,7.667749,7.270149,9.40811,11.48,,,,8.1,3.594223,,,,6.6,7.956744,,,28.0,,11.11531,,,,16.4,9.8,11.63242,9.692593,6.2,,6.935309,5.007544,,,7.3,,,,4.316429,,,,9.2,6.0,2.780212,,,,,,,,,3.2,7.642672,5.89,,9.7,9.8,5.467586,9.4,11.86368,6.256669,,3.3,,13.94,14.4,8.895477,,,,2.8,9.9,4.5,,,,
1998M09,6.86156,,7.667171,7.279287,9.533255,11.47,,,,8.2,3.461384,,,,6.9,7.846052,,,28.0,,11.34886,,,,16.3,9.8,11.29701,9.703704,6.2,,6.971955,5.197345,,,7.1,,10.2,,4.308565,,,,9.2,6.2,2.750013,,,,,,,,,3.0,7.685047,5.89,,9.7,10.0,5.456323,9.5,12.1399,6.256669,,3.3,,14.36,14.4,8.513993,,,,2.8,10.1,4.6,,,,
1998M10,6.793885,,7.339192,7.159871,9.278389,11.69,,,,8.0,3.343107,,,,7.3,7.762807,,,28.0,,11.62145,,,,16.0,10.1,11.05418,9.781481,6.2,,6.925163,5.428832,,,7.0,,,,4.336841,,,,9.2,6.3,2.860095,,,,,,,,,2.9,8.078328,5.89,,10.6,10.2,5.467555,9.8,12.43511,6.256669,,3.4,,14.71,14.5,8.295041,,,,2.9,9.9,4.5,,,,
1998M11,6.752305,,7.641975,7.081586,9.023426,12.0,,,,8.0,3.260963,,,,7.3,7.709507,,,28.0,,11.89078,,,,15.7,10.1,11.03388,9.803704,6.1,,6.898274,5.582074,17.2,,6.8,,,,4.477615,,,,9.2,6.6,2.725555,,,,,,,,,3.1,8.083438,5.89,,10.6,10.3,5.436228,10.0,12.76102,6.256669,,3.4,,14.99,14.4,8.06039,,,,2.9,10.4,4.4,,,,
1998M12,6.742023,,7.186179,7.031329,8.936644,12.13,,,,8.1,3.221619,,,,7.4,7.769465,,,28.0,,12.16812,,,,15.4,10.1,11.34253,9.814815,6.2,,6.903235,5.929179,17.3,,6.6,,10.1,,4.469117,,,,9.2,6.7,2.61149,,,,,,,,,2.9,7.977052,5.89,,10.6,10.5,5.38119,10.2,13.08106,6.256669,,3.4,,15.37,14.4,7.832947,,,,2.9,10.6,4.4,,,,
1999M01,6.674386,,7.102872,6.992754,8.919242,12.2,,,,7.9,3.159989,,,,7.9,7.68222,,,29.2,,12.79,,,,14.8,11.6,10.91969,9.8,6.2,,6.862013,6.258833,17.4,6.974074,6.5,,,,4.561769,,,,8.9,7.0,2.749242,,,,,,,,,2.9,7.493295,5.89,,9.9,10.8,5.215354,10.5,13.86865,6.223437,4.256592,3.1,,15.57,14.1,7.801244,,,,3.0,10.9,4.3,14.51031,,,
1999M02,6.689879,,7.095159,7.028834,8.987828,12.36,,,,7.9,3.075227,,,,8.2,7.634965,,,29.2,,12.96723,,,,14.3,11.6,10.8911,9.8,6.2,,6.901786,6.252761,17.4,6.785185,6.3,,,,4.631845,,,,8.9,7.3,2.735811,,,,,,,,,2.9,7.392677,5.89,,9.9,11.2,5.183868,10.9,13.98,6.223437,4.277671,3.1,,15.71,14.0,7.535126,,,,2.7,11.2,4.4,14.2309,,,
1999M03,6.599903,,7.011015,6.908676,9.066964,12.36,,,,7.9,2.992824,,,,8.5,7.600363,,,29.2,,12.81667,,,,13.9,11.6,10.79913,9.8,6.2,,6.83492,6.305547,17.7,6.640741,6.3,,11.1,,4.667698,,,,8.9,7.8,2.745757,,,,,,,,,3.1,7.318719,5.89,,9.9,11.4,5.189794,11.1,13.68399,6.223437,4.289432,3.1,,16.15,14.0,7.432769,,,,2.9,11.4,4.2,14.15586,,,
1999M04,6.647022,,6.976884,6.922114,9.007746,12.61,,,,8.2,2.895036,,,,8.6,7.63495,,,29.2,,12.72964,,,,13.6,11.9,10.8008,9.844444,6.1,,6.881909,6.224128,18.1,6.540741,6.3,,,,4.740091,,,,8.9,7.8,2.723578,,,,,,,,,3.1,7.382441,5.89,,9.5,11.5,5.443393,11.2,13.50802,6.223437,4.303206,2.7,,16.39,14.0,7.415657,,,,3.0,11.3,4.3,13.99126,,,
1999M05,6.570704,,6.953907,6.725649,8.942583,12.87,,,,7.9,2.802538,,,,8.8,7.591188,,,29.2,,12.57633,,,,13.5,11.9,11.20844,9.811111,6.0,,6.825682,6.24229,18.4,6.485185,6.3,,,,4.697643,,,,8.9,8.0,2.676196,,,,,,,,,3.1,7.316195,5.89,,9.5,11.7,5.438105,11.3,13.20277,6.223437,4.319657,2.7,,16.9,13.9,6.929244,,,,3.0,11.4,4.2,14.72832,,,
1999M06,6.579891,,6.687882,6.66296,8.652629,13.23,,,,7.6,2.740009,,,,8.4,7.487445,,,29.2,,12.62353,,,,13.5,11.9,10.314,9.744444,6.0,,6.841773,6.202185,18.8,6.474074,6.0,,11.2,,4.79439,7.3,,,8.9,8.1,2.658163,,,,,,,,,3.0,7.234736,5.89,,9.5,11.8,5.369756,11.5,13.20346,6.223437,4.338432,2.7,,17.64,13.8,7.395795,,,,2.9,11.0,4.3,14.60124,,,
1999M07,6.551824,,6.698218,6.615517,8.463536,13.52,,,,7.6,2.669355,,,,8.7,7.477243,,,29.2,,12.48701,,,,13.5,12.7,10.33272,9.614815,5.9,,6.830149,6.10701,19.0,6.640741,5.7,,,,4.843232,6.9,,,8.9,8.3,2.678551,,,,,,,,,3.1,7.102822,5.89,,9.3,12.0,5.072751,11.7,12.89361,6.223437,4.358725,3.0,,18.03,13.6,7.731353,,,,2.9,10.8,4.3,14.61813,,8.67136,
1999M08,6.451044,,6.850988,6.515462,8.188376,14.25,,,,7.4,2.588366,,,,9.0,7.444486,,,29.2,,12.29171,,,,13.5,12.7,10.45601,9.503704,5.9,,6.751294,6.193233,19.2,6.618519,5.5,,,,4.731873,6.3,,,8.9,8.6,2.654869,,,,,,,,,3.2,6.960961,5.89,,9.3,12.3,4.953362,11.7,12.48731,6.223437,4.379315,3.0,,18.38,13.5,7.728105,,,,2.9,10.3,4.2,14.73292,,8.578171,
1999M09,6.382759,,7.096189,6.446959,7.838021,14.9,,,,7.5,2.512897,,,,9.1,7.423108,,,29.2,,12.40018,,,,13.4,12.7,10.20167,9.381481,5.8,,6.70371,6.331894,19.3,6.540741,5.5,,11.1,,4.604563,5.7,,,8.9,9.0,2.626097,,,,,,,,,3.6,6.783162,5.89,,9.3,12.5,4.857356,11.8,12.55736,6.223437,4.400113,3.0,,18.55,13.3,7.807497,,,,2.9,11.3,4.2,15.94413,,8.579753,
1999M10,6.283088,,6.82021,6.323918,7.726321,15.3,,,,7.2,2.435903,,,,9.1,7.341311,,,29.2,,12.33801,,,,13.2,12.8,10.5604,9.233333,5.8,,6.618559,6.311401,19.4,6.288889,5.6,,,,4.6554,5.4,,,8.9,9.3,2.560213,,,,,,,,,3.7,6.51399,5.89,,10.4,12.7,4.747693,11.7,12.42212,6.223437,4.419888,2.4,,18.7,12.9,7.689343,,,,3.0,11.4,4.1,15.45485,,8.565272,
1999M11,6.216841,,6.41973,6.385972,7.62412,15.82,,,,6.9,2.352772,,,,9.1,7.265315,,,29.2,,12.32468,,,,13.1,12.8,10.37962,9.1,5.8,,6.565522,6.383048,19.4,6.188889,5.5,,,,4.589734,5.2,,,8.9,9.6,2.538681,,,,,,,,,3.6,6.374776,5.89,,10.4,12.9,4.725027,11.6,12.34418,6.223437,4.421815,2.4,,18.91,12.9,7.740386,,,,2.9,11.7,4.1,14.05518,,8.495173,
1999M12,6.166592,,6.699907,6.214176,7.51559,15.97,,,,6.8,2.33766,,,,9.1,7.203772,,,29.2,,12.24781,,,,12.9,12.8,10.31091,8.966667,5.9,,6.529024,6.246304,19.5,6.122222,5.4,,10.9,,4.68109,5.1,,,8.9,9.8,2.51918,,,,,,,,,3.6,6.323924,5.89,,10.4,13.1,4.742658,11.6,12.17321,6.223437,4.448808,2.4,,18.96,12.8,7.595262,,,,3.0,11.7,4.0,13.02089,,8.431644,
2000M01,6.131629,,6.712101,6.434281,7.410318,16.53,,,,6.8,2.126877,,,4.6,9.2,7.090579,,,29.5,,12.13165,,,,12.8,15.6,10.47923,8.833333,5.8,,6.4987,6.095876,19.7,6.103704,4.9,,,,4.677084,5.0,,,7.6,10.1,2.502215,,,,,,,,,3.6,6.426354,7.82,,10.3,13.1,4.918681,11.6,11.97285,7.795629,4.470887,2.8,,18.64,12.9,7.287053,,,,2.9,11.9,4.0,13.77155,,8.61491,
2000M02,6.144483,,6.619701,6.238382,7.184223,17.32,,,,6.9,2.041075,,,4.8,9.3,7.014246,,,29.5,,11.96896,,,,12.4,15.6,11.40091,8.7,5.8,,6.515146,5.8808,19.8,6.092593,4.8,,,,4.822819,4.9,,,7.6,10.4,2.478106,,,,,,,,,3.7,6.452609,7.82,,10.3,13.3,4.927513,11.4,11.66515,7.795629,4.494825,2.8,,18.54,12.7,7.252902,,,,2.9,12.0,4.1,14.96608,,8.620393,
2000M03,6.053429,,6.576022,6.004546,6.937809,17.99,,,,6.9,1.967364,,,5.1,9.3,7.038145,,,29.5,,11.63144,,,,12.2,15.6,10.99881,8.566667,5.7,,6.43058,5.585273,20.0,6.103704,4.7,,10.7,,4.849039,4.6,,,7.6,10.7,2.559441,,,,,,,,,3.5,6.438047,7.82,,10.3,13.3,4.886289,11.2,11.15222,7.795629,4.501625,2.8,,18.61,12.5,6.855199,,,,2.9,12.2,4.0,14.52869,,8.500496,
2000M04,5.916861,,6.384943,5.871404,6.857261,18.38,,,,6.7,1.903838,,,5.4,9.0,6.997399,,,29.5,,11.50807,,,,12.0,13.7,10.23446,8.418519,5.6,,6.32133,5.385067,20.2,6.225926,4.7,,,,4.819272,4.5,,,7.6,10.9,2.425105,,,,,,,,,3.5,6.379265,7.82,,11.3,13.5,4.712216,11.3,10.87368,7.795629,4.518444,3.4,,18.75,12.4,6.555605,,,,2.9,12.6,3.8,14.1009,,8.448069,
2000M05,5.899648,,6.341906,5.856163,6.760015,18.69,,,,6.6,1.827268,,,5.3,9.1,6.921829,,,29.5,,11.44795,,,,11.9,13.7,9.956011,8.296296,5.5,,6.319338,5.038004,20.4,6.214815,4.6,,,,4.614017,4.3,,,7.6,11.3,2.44651,,,,,,,,,3.2,6.317305,7.82,,11.3,13.7,4.662021,11.4,10.70285,7.795629,4.536977,3.4,,18.93,12.2,5.739984,,,,2.9,13.4,4.0,13.88292,,8.425447,
2000M06,5.874246,,6.108601,5.713291,6.760138,18.67,,,,6.7,1.802986,,,4.8,8.6,6.860411,,,29.5,,11.33816,,,,11.9,13.7,10.33923,8.185185,5.3,,6.303399,5.083252,20.4,6.159259,4.5,,10.9,,4.681297,4.2,,,7.6,11.7,2.427101,,,,,,,,,3.2,6.238598,7.82,,11.3,13.8,4.659865,11.4,10.51641,7.795629,4.557328,3.4,,19.07,12.2,6.262172,,,,2.9,14.2,4.0,14.43684,,8.404728,
2000M07,5.852792,,5.994236,5.644089,6.819038,18.79,,,,6.8,1.77769,,,4.6,8.6,6.880813,,,29.5,,11.36888,,,,11.9,14.4,9.455225,8.1,5.3,,6.291692,5.021245,20.6,5.985185,4.4,,,,4.640691,4.1,,,7.6,12.1,2.353852,,,,,,,,,3.4,6.133662,7.82,,12.0,14.1,4.80154,11.3,10.50262,7.795629,4.579173,2.0,,19.22,12.1,6.414856,,,,2.9,13.8,4.0,14.61795,,8.441908,24.4115
2000M08,5.884066,,6.022684,5.621085,7.067395,18.63,,,,7.0,1.737327,,,4.7,8.6,6.833735,,,29.5,,11.24886,,,,11.8,14.4,9.784305,8.0,5.3,,6.325839,4.930469,20.8,5.896296,4.2,,,,4.653875,4.2,,,7.6,12.3,2.329848,,,,,,,,,3.5,6.0438,7.82,,12.0,14.3,4.783671,11.2,10.29698,7.795629,4.601838,2.0,24.50844,17.67,11.9,6.666052,,,,3.0,13.9,4.1,14.10487,,8.436526,24.50844
2000M09,5.802736,,6.002838,5.488478,6.907093,18.44,,,,6.9,1.692794,,,4.8,8.3,6.79885,,,29.5,,11.12309,,,,11.7,14.4,10.29038,7.9,5.4,,6.258948,4.754299,21.0,5.818519,4.1,,11.0,,4.698657,4.4,,,7.6,12.3,2.31359,,,,,,,,,3.5,5.950491,7.82,,12.0,14.5,4.718433,11.1,10.08341,7.795629,4.625407,2.0,24.41242,17.51,11.9,5.866257,,,,3.0,13.8,3.9,12.88009,,8.347517,24.41242
2000M10,5.758662,,6.052636,5.681594,6.766553,18.32,,,,7.0,1.665422,,,4.8,8.4,6.716462,,,29.5,,10.97891,,,,11.7,14.6,9.938289,7.8,5.3,,6.227688,4.680819,21.3,5.781481,3.9,,,,4.66182,4.1,,,7.6,12.1,2.257547,,,,,,6.851417,,,3.4,5.91221,7.82,,11.2,14.7,4.443508,11.0,9.836094,7.795629,4.649244,2.2,24.54774,17.22,11.8,5.967461,,,,3.1,14.4,3.9,13.90303,,8.281019,24.54774
2000M11,5.739901,,6.240806,5.623141,6.630295,17.92,,,,6.9,1.633651,,,4.7,8.6,6.706676,,,29.5,,10.77922,,,,11.5,14.6,9.693191,7.7,5.2,,6.213513,4.538184,21.5,5.703704,3.9,,,,4.68128,4.2,,,7.6,12.2,2.243217,,,,,,6.478993,,,3.5,5.774668,7.82,,11.2,14.9,4.412173,10.8,9.535312,7.795629,4.64929,2.2,24.62668,17.38,11.8,5.850698,,,,3.2,14.2,3.9,14.11205,,8.246787,24.62668
2000M12,5.71123,,6.249763,5.469119,6.406971,17.87,,,,6.8,1.636056,,,4.6,8.2,6.635517,,,29.5,,10.73623,,,,11.2,14.6,9.537412,7.6,5.2,,6.188267,4.443477,21.5,5.614815,3.9,,11.0,,4.778306,4.3,,,7.6,12.3,2.2297,,,,,,6.228502,,,3.6,5.669385,7.82,,11.2,15.1,4.445513,10.4,9.480338,7.795629,4.676018,2.2,24.66585,17.64,11.8,5.294467,,,,3.4,14.4,3.9,12.47766,,8.197581,24.66585
2001M01,5.817859,,6.09786,5.88526,6.180313,17.85,,,,6.9,1.658064,,14.64654,4.2,8.4,6.693053,,,27.3,,10.6004,,,,10.8,13.6,9.743426,7.47037,5.2,,6.263577,4.401041,21.4,5.47037,4.0,,,,4.776377,4.5,,,7.9,12.4,2.16077,,,,,,6.182271,,,3.6,5.512881,7.82,,12.1,15.0,4.674579,9.9,9.380898,7.828862,4.516989,1.9,24.53338,18.72,11.8,6.122773,3.62,,,3.6,14.6,4.2,13.73342,,8.256657,24.53338
2001M02,5.819654,,6.508251,5.875448,6.073676,17.88,,,,7.0,1.603713,,15.8176,3.8,8.3,6.754246,,,27.3,6.891312,10.50575,,,,10.7,13.6,9.922569,7.392593,5.1,,6.261172,4.425143,21.4,5.392593,4.0,,,,4.715928,4.7,,,7.9,12.4,2.216409,,,,,,6.15016,,,3.6,5.460799,7.82,,12.1,15.1,4.739616,9.5,9.270142,7.828862,4.5426,1.9,24.54423,18.54,11.7,6.045551,3.85,,,3.7,14.7,4.2,13.27567,,8.279462,24.54423
2001M03,5.83175,,6.471671,5.841997,6.220822,17.77,,,,7.1,1.587654,,16.371,3.7,8.1,6.761947,,,27.3,6.803942,10.49648,,,,10.5,13.6,9.440902,7.337037,5.0,,6.27877,4.481325,21.4,5.337037,3.9,,10.6,,4.762224,4.6,,,7.9,12.5,2.172319,,,,,,6.230856,,,3.4,5.424886,7.82,8.626315,12.1,15.4,4.773534,9.2,9.226601,7.828862,4.544066,1.9,24.56959,18.36,11.7,6.093576,3.62,,,4.0,15.1,4.3,13.27399,,8.29084,24.56959
2001M04,5.843245,,6.778118,5.804094,6.46412,17.97,,,,7.1,1.588845,,13.89298,4.0,8.3,6.742023,,,27.3,6.245118,10.48984,,,,10.4,13.4,9.50658,7.318519,4.9,,6.297709,4.517801,21.3,5.333333,3.9,,,,4.813301,4.1,,,7.9,12.6,2.222966,,,,,,6.584863,,,3.4,5.45281,7.82,8.997691,11.1,15.6,4.765973,9.2,9.154377,7.828862,4.56418,2.2,24.61643,18.22,11.7,5.959681,3.33,,,4.2,15.1,4.4,13.90521,,8.185595,24.61643
2001M05,5.8229,,6.80517,5.872536,6.689459,17.63,,,,7.0,1.602212,,14.81107,4.3,8.1,6.726538,,,27.3,6.264111,10.49636,,,,10.6,13.4,9.394209,7.296296,5.0,,6.294848,4.518841,21.4,5.3,4.0,,,,4.923188,3.9,,,7.9,12.6,2.113093,,,,,,6.679569,,,3.4,5.434242,7.82,9.167221,11.1,16.0,4.774214,9.1,9.090923,7.828862,4.585021,2.2,24.36598,17.85,11.6,6.100231,3.38,,,4.36,15.3,4.3,13.13878,,8.185814,24.36598
2001M06,5.909565,,6.880168,5.956321,6.466816,17.56,,,,7.2,1.615366,,15.00354,4.2,8.0,6.840845,,,27.3,5.964015,10.4453,,,,10.5,13.4,9.418704,7.285185,5.0,,6.374722,4.548454,21.4,5.266667,4.1,,11.0,,4.985027,3.8,,,7.9,12.7,2.199766,,,,,,6.674428,,,3.6,5.393944,7.82,9.870095,11.1,16.1,4.783082,8.9,9.020517,7.828862,4.606923,2.2,24.72443,17.92,11.5,6.113445,2.59,,,4.53,16.0,4.5,13.01886,,8.21668,24.72443
2001M07,5.962085,,6.920534,6.010304,6.181044,17.27,,,,7.1,1.644749,,15.09444,3.8,8.2,6.86763,,,27.3,6.051176,10.45345,,,,10.5,12.9,9.231974,7.285185,5.1,,6.427084,4.591075,21.5,5.203704,4.3,,,,5.064112,3.8,,,7.9,12.6,2.246763,,,,,,6.360721,,,3.6,5.319927,7.82,10.10745,10.6,16.3,4.769483,8.8,9.011807,7.828862,4.62968,2.9,27.38388,18.02,11.5,5.408434,3.41,,,4.71,15.7,4.6,12.71676,,8.336421,27.38388
2001M08,6.083964,,6.833915,6.182755,6.225704,17.22,,,,7.2,1.668496,,14.68449,3.7,8.2,6.929584,,,27.3,5.857443,10.43023,,,,10.6,12.9,9.270793,7.296296,5.1,,6.547918,4.817442,21.5,5.192593,4.4,,,,5.073323,3.7,,,7.9,12.5,2.222106,,,,,,6.313244,,,3.7,5.327515,7.82,9.771757,10.6,16.6,4.773206,8.8,8.900998,7.828862,4.653446,2.9,27.53888,18.18,11.3,5.533071,2.9,,,4.82,15.4,4.9,13.81871,,8.380463,27.53888
2001M09,6.173582,,6.85321,6.183324,6.630838,17.11,,,,7.2,1.685296,,14.68211,3.8,8.2,7.009727,,,27.3,6.222116,10.45318,,,,10.5,12.9,9.930359,7.318519,5.1,,6.634646,5.208232,21.7,5.203704,4.4,,12.0,,5.295208,3.7,,,7.9,12.5,2.113227,,,,,,6.323077,,,3.8,5.375074,7.82,10.13453,10.6,16.8,4.780945,8.7,8.90078,7.828862,4.678816,2.9,27.45794,18.35,11.4,5.909481,3.86,,,5.05,15.3,5.0,13.38862,,8.46798,27.45794
2001M10,6.312155,,7.221019,6.346303,7.261864,17.18,,,,7.3,1.800134,,15.01567,4.0,7.8,7.139467,,,27.3,5.965451,10.38133,,,,10.5,12.1,9.315886,7.366667,5.1,,6.765445,5.481812,21.6,5.296296,4.4,,,,5.249059,3.6,,,7.9,12.5,2.250122,,,,,,6.303743,,,3.9,5.61217,7.82,10.08334,10.9,17.0,4.763843,8.6,8.744084,7.828862,4.706346,3.7,27.57811,18.41,11.4,6.424241,2.83,,,5.17,14.9,5.3,13.30962,,8.51236,27.57811
2001M11,6.429023,,6.884751,6.520781,7.308721,17.36,,,,7.5,1.924519,,14.78168,3.9,7.9,7.13377,,,27.3,6.124996,10.26916,,,,10.6,12.1,9.84719,7.4,5.2,,6.877024,5.866347,21.6,5.307407,4.4,,,,5.391007,3.7,,,7.9,12.6,2.237613,,,,,,6.488413,,,3.8,5.588648,7.82,9.535238,10.9,17.2,4.805288,8.5,8.526961,7.828862,4.706335,3.7,27.65413,18.34,11.5,6.002817,3.25,,,5.26,15.2,5.5,13.24459,,8.562429,27.65413
2001M12,6.548495,,6.831139,6.650383,7.373481,17.3,,,,8.1,2.024015,,14.875,3.6,8.0,7.216118,,,27.3,5.889478,10.105,,,,10.7,12.1,9.390818,7.433333,5.2,,7.000201,6.216354,22.0,5.296296,4.4,,12.9,,5.423027,3.7,,,7.9,12.5,2.232794,,,,,,6.783534,,,3.8,5.552544,7.82,8.268497,10.9,17.5,4.862932,8.7,8.178194,7.828862,4.728447,3.7,27.69434,18.29,11.6,6.015217,2.63,,,5.34,15.0,5.7,13.40458,,8.560933,27.69434
2002M01,6.546012,23.11115,6.949274,6.737474,7.421221,17.21,,,,8.0,2.152911,,15.74272,3.3,7.4,7.275506,,,25.9,5.885679,10.59273,,,,11.1,11.4,9.678786,7.481481,5.1,,7.154671,6.613723,22.3,5.203704,4.4,,,,5.267653,3.6,,,8.8,12.4,2.349116,12.51829,,,,,7.746671,,,3.8,5.373984,8.27,9.591726,10.9,19.4,4.951289,11.9,7.988141,8.328711,5.149893,3.6,27.52335,18.47,11.6,5.954656,2.62,,,5.35,15.3,5.7,14.17751,,8.709295,27.52335
2002M02,6.561183,23.40376,6.549481,6.722242,7.33986,17.1,,,,7.9,2.180638,,14.70706,3.1,7.4,7.296029,,,25.9,5.851491,10.42626,,,,11.5,11.4,9.528044,7.503704,5.2,,7.176325,6.820638,22.3,5.192593,4.5,,,,5.286782,3.5,,,8.8,12.2,2.23105,12.44304,,,,,7.9001,,,4.0,5.322718,8.27,10.14967,10.9,19.4,5.035621,12.3,7.690512,8.328711,5.175714,3.6,27.52677,18.33,11.5,6.01602,2.53,,,5.17,15.0,5.7,14.02492,,8.67854,27.52677
2002M03,6.555457,23.43972,6.446906,6.782205,7.422231,16.91,,,,7.9,2.239522,,15.63596,3.0,7.6,7.327508,,,25.9,5.821101,10.56467,,,,11.2,11.4,9.342081,7.514815,5.2,,7.171345,7.06,22.3,5.203704,4.7,,13.2,,5.342999,3.4,,,8.8,11.9,2.268434,12.98929,,,,,7.809478,,,4.0,5.284233,8.27,9.679029,10.9,19.4,5.130638,12.3,7.906726,8.328711,5.176381,3.6,27.52209,18.2,11.6,6.076412,2.45,,,5.3,15.0,5.7,14.63346,,8.716025,27.52209
2002M04,6.596368,23.702,6.332373,6.926537,7.301739,17.33,,,,7.7,2.319033,,15.49456,3.5,7.0,7.324088,,,25.9,6.445221,10.55509,,,,11.2,10.3,9.495484,7.5,5.2,,7.182376,7.153682,22.3,5.251852,4.6,,,,5.295022,3.4,,,8.8,11.7,2.328653,13.68589,,,,,6.947932,,,4.0,5.228688,8.27,10.09158,11.8,19.5,5.245513,10.8,8.044481,8.328711,5.205118,3.4,27.51425,18.0,11.6,6.160547,3.03,,,5.22,15.0,5.9,15.30961,,8.82096,27.51425
2002M05,6.598677,23.47714,6.317471,6.892568,7.343377,17.6,,,,7.8,2.385017,,15.72722,3.6,7.1,7.508841,,,25.9,6.198307,10.58719,,,,11.2,10.3,9.849845,7.5,5.2,,7.172491,7.311271,22.2,5.296296,4.7,,,,5.421876,3.3,,,8.8,11.5,2.413484,13.82391,,,,,6.712792,,,3.9,5.243382,8.27,9.754933,11.8,19.3,5.384275,10.5,8.169724,8.328711,5.23178,3.4,27.27833,18.05,11.6,6.053298,2.38,,,5.16,15.4,5.8,15.25819,,8.789252,27.27833
2002M06,6.626191,22.96886,6.444233,6.901446,7.339909,17.69,,,,7.6,2.465805,,15.6311,3.4,7.4,7.739547,,,25.9,6.061555,10.53536,,,,11.4,10.3,9.143914,7.5,5.2,,7.209208,7.610052,22.1,5.351852,4.6,,12.8,,5.51931,3.1,,,8.8,11.3,2.411653,13.31756,,,,,6.542394,,,3.7,5.280081,8.27,9.38981,11.8,19.7,5.543119,10.2,8.018768,8.328711,5.257556,3.4,27.74199,17.9,11.7,6.005044,2.02,,,5.13,15.6,5.8,15.99407,,8.787764,27.74199
2002M07,6.613729,21.47817,6.191688,6.966692,7.43562,18.07,,,,7.6,2.538952,,15.31049,3.3,7.1,7.746204,,,25.9,6.108575,10.46253,,,,11.7,10.9,9.441457,7.485185,5.2,,7.198633,7.509815,22.0,5.448148,4.4,,,,5.373671,3.1,,,8.8,11.2,2.462392,11.81719,,,,,6.415418,,,3.7,5.574927,8.27,9.315601,11.6,19.8,5.672721,9.8,7.912067,8.328711,5.283322,3.6,27.93505,17.82,11.7,5.921699,2.38,,,5.06,16.6,5.8,16.28114,,8.748256,27.93505
2002M08,6.614646,21.20521,6.312694,6.984597,7.417987,18.06,,,,7.4,2.621701,,15.79093,3.4,7.2,7.715939,,,25.9,6.112373,10.31303,,,,11.8,10.9,9.636072,7.496296,5.3,,7.200243,7.4425,22.0,5.503704,4.4,,,,5.50371,3.3,,,8.8,11.0,2.541409,11.28531,,,,,6.398274,,,3.8,5.594029,8.27,8.780591,11.6,19.9,5.88044,9.5,7.698549,8.328711,5.309487,3.6,28.19255,17.68,11.7,5.698702,2.39,,,5.07,17.1,5.7,16.19198,,8.735168,28.19255
2002M09,6.60101,21.05043,6.337254,6.965086,7.617085,18.0,,,,7.6,2.747124,,15.08432,3.8,7.3,7.856568,,,25.9,6.06299,10.52107,,,,11.7,10.9,9.35537,7.518519,5.2,,7.195007,7.301786,21.5,5.548148,4.7,,12.8,,5.382846,3.0,,,8.8,10.9,2.519462,11.27512,,,,,6.460893,,,4.0,5.530144,8.27,8.747545,11.6,20.0,6.126326,9.3,8.011276,8.328711,5.335643,3.6,28.15203,17.49,11.8,6.361039,2.26,,,5.12,18.9,5.7,16.88877,,8.741516,28.15203
2002M10,6.618228,22.12755,6.155126,6.885793,7.779878,17.88,,,,7.6,2.885808,,15.64413,4.0,7.1,7.995118,,,25.9,5.947385,10.65863,,,,11.6,12.3,9.579147,7.522222,5.2,,7.207502,7.272923,21.2,5.551852,5.1,,,,5.40688,3.1,,,8.8,10.7,2.740556,12.04328,,,,,6.803193,,,4.0,5.22347,8.27,8.715662,11.3,20.1,6.58013,8.9,8.250853,8.328711,5.362851,3.7,28.18707,17.39,11.6,6.217163,2.31,,,5.14,18.9,5.7,17.08885,,8.796451,28.18707
