Unnamed: 0,Advanced Economies,United Arab Emirates,Argentina,Armenia,Antigua and Barbuda,Australia,Austria,Burundi,Belgium,Bulgaria,Bahrain,"Bahamas, The",Belize,Bolivia,Brazil,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.",Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Finland,Fiji,France,Gabon,United Kingdom,Georgia,Ghana,"Gambia, The",Equatorial Guinea,Greece,Grenada,Guyana,High Income Countries,"Hong Kong SAR, China",Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Japan,St. Kitts and Nevis,"Korea, Rep.",Kuwait,EMDE Latin America & Caribbean,Lebanon,St. Lucia,Low-Income Countries (LIC),Lesotho,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,EMDE Middle East & N. Africa,Malawi,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,Qatar,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,Solomon Islands,Sierra Leone,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Togo,Thailand,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China",Uganda,Ukraine,Uruguay,United States,St. Vincent and the Grenadines,"Venezuela, RB",World (WBG members),Samoa,South Africa,Zambia
2013.0,99.22839,110.0775,75.64584,95.44,100.9899,104.2287,99.99664,83.3861,100.7763,101.7419,100.3769,101.3996,101.8096,106.939,83.89793,101.9785,99.56591,112.3365,104.4548,111.4882,102.3492,100.6504,104.2273,104.9425,104.21,101.2602,97.46122,100.1322,102.2427,98.98928,88.99651,94.56337,108.9509,94.58648,96.23352,82.51832,98.13537,100.7252,99.51115,100.5474,100.135,101.3968,101.1406,113.6322,72.49938,79.22138,100.4267,100.9965,102.0022,100.676,99.30612,95.72667,97.27165,92.92588,86.64905,77.08427,99.70503,62.58407,106.2997,99.51571,104.2655,100.5283,87.23472,101.1467,104.5525,101.9084,90.72436,102.5584,101.8509,91.45056,80.68162,100.1255,103.8135,101.8024,102.0594,98.67026,97.85925,100.7917,98.82928,92.49023,43.97285,100.851,95.99016,86.57144,100.1011,101.2936,111.7185,102.5417,84.11007,98.14592,105.5634,104.9944,119.9155,95.86236,100.2892,117.7932,101.3483,96.44237,100.2557,77.97253,100.6159,108.0812,107.3338,94.91739,88.55368,100.436,98.58991,110.6895,101.5293,103.6214,99.9805,88.75912,79.17936,104.1942,90.79384,104.7094,105.5147,99.37167,103.6184,43.36451,98.86022,104.9295,76.71519,95.00798
2014.0,100.0659,116.315,53.06143,100.1189,101.3312,98.59746,100.9702,85.74866,101.774,104.1402,101.8428,102.1118,103.8956,113.3826,81.12398,104.2117,93.41605,114.6781,93.12341,115.4933,105.0993,101.721,107.689,100.4881,97.92991,102.129,92.74246,101.4841,103.5622,100.5137,86.82894,94.55951,111.4062,85.90608,97.50283,82.37025,96.34901,101.9857,101.6419,100.1874,101.0867,103.4141,107.8039,112.9999,50.33388,68.99099,101.3297,101.9416,102.6105,101.8346,100.1293,96.1679,97.53344,90.64282,77.76171,74.86831,100.1458,40.15197,109.6867,105.8337,106.7191,101.7733,81.08994,102.1429,111.4641,103.3632,85.02814,104.256,102.562,92.95206,73.27779,100.9941,106.6114,102.9789,95.93226,95.71114,95.79909,101.7744,99.52292,89.88871,39.68476,98.7689,96.36189,83.62453,101.0532,95.51926,115.431,104.4182,85.48507,99.85132,103.5373,102.114,112.7391,97.94143,100.8658,120.4486,102.4753,97.41738,87.49146,76.21057,101.9324,108.7245,109.8133,93.04874,85.44662,101.877,99.49803,106.606,104.2459,100.8883,102.1914,85.99725,70.04199,103.9318,92.729,76.50997,98.76862,101.6581,104.8161,42.16181,98.8139,105.8902,69.33042,86.84967
2015.0,103.0242,126.4817,54.54324,103.3679,109.7214,89.74035,97.35336,94.85071,97.06954,102.5395,109.7461,103.8211,113.2893,130.5231,63.66715,99.03322,84.54017,124.0062,90.3477,126.706,99.48621,94.43015,122.5385,80.6897,105.8685,98.53808,91.03737,96.08122,109.8687,96.84231,90.13469,85.77222,120.6205,72.07918,103.71,85.92311,96.92794,98.0172,98.90262,101.4242,96.43866,98.18552,113.4347,104.6863,42.43945,65.35174,94.34216,98.85142,108.3682,110.9242,103.128,100.8367,95.42834,88.03771,75.08347,78.17169,92.73303,38.65027,120.1341,107.8889,107.2538,97.22115,75.73284,107.86,112.6589,106.769,74.63122,115.2968,108.134,94.21472,68.48203,97.60462,106.9274,102.1206,88.02016,84.13145,96.01529,99.1851,92.42866,94.48721,38.08189,89.51683,86.24389,85.22411,96.66193,85.20607,108.1008,112.0617,91.07879,109.4797,101.9697,107.3199,112.3492,95.89843,97.94587,119.6114,111.4531,95.83642,63.47504,79.80351,110.5983,107.7694,114.7587,94.28008,78.83416,99.42002,97.44786,99.82622,98.20102,104.7359,111.4869,86.67543,64.67055,106.9034,81.87421,49.79029,96.32271,114.1429,113.3939,46.5967,100.9708,108.3725,65.71914,71.71253
2016.0,106.1242,131.2905,35.23216,106.9298,112.8235,90.92372,98.79515,93.85652,99.14751,104.8807,112.1675,104.54,116.589,138.3215,64.68807,102.8527,82.91492,123.1501,91.04917,119.8821,103.5662,97.64639,120.2354,75.70878,106.8543,101.2283,93.58337,98.33295,112.3178,98.98342,90.86804,80.95133,114.7667,69.2634,106.7701,72.36643,92.45622,100.2416,101.1237,102.9389,98.25424,100.6995,102.2572,106.8676,42.39432,75.30411,96.87592,100.8498,111.3239,114.3187,106.15,104.2353,97.51637,89.16443,76.69687,76.57673,94.65829,37.73038,123.6542,120.9433,111.271,99.2912,87.50188,109.9997,112.1165,108.5971,69.53311,119.0749,110.8477,91.56133,61.22327,99.24527,109.9119,103.8401,86.39157,72.39283,90.86798,100.5094,94.64718,94.07081,27.61471,85.81932,70.94804,83.8136,98.63496,83.63458,109.6254,113.3559,92.18304,113.5326,100.29,104.1758,101.1579,93.81675,99.80692,117.392,114.1817,96.616,60.54525,78.54982,113.6181,109.8238,116.4766,78.53968,69.87987,101.321,,100.6712,101.9203,102.7419,109.618,80.55581,59.69709,106.753,80.48538,44.72577,94.73341,119.208,116.1762,34.081,101.5187,109.4107,58.87784,61.29775
2017.0,105.9977,133.4288,30.66167,107.3012,112.8848,93.59337,99.57467,92.11792,100.3033,106.3275,112.8368,104.7269,116.1325,136.6038,70.84744,106.3875,84.60879,122.2048,94.56864,116.8647,105.863,100.266,81.25008,78.10491,102.5152,102.9488,96.9444,99.60763,113.6637,100.1282,87.74799,80.35226,112.1705,71.33786,106.7666,37.73478,91.51437,101.5691,101.7942,103.1506,99.60267,102.5572,96.26851,103.5163,38.32563,72.81604,98.98708,102.5713,111.8461,114.4316,106.1154,104.3305,98.85861,90.51098,76.38604,79.04385,96.42241,35.39136,128.2865,135.6022,118.6867,100.8766,84.42826,110.2234,115.5915,109.0681,71.47811,121.6809,111.4041,76.08681,66.243,100.1439,109.7891,104.9998,92.17318,71.27431,89.67889,101.3838,96.26221,89.98033,26.40528,82.6477,56.44889,79.69493,99.82272,84.4345,111.106,113.838,92.04094,113.3847,103.3015,98.26507,98.63822,96.94121,100.7285,116.9193,114.8996,95.94751,69.30493,80.68705,115.0576,109.8726,116.8211,66.85463,64.6467,101.8621,,99.7797,105.072,107.5057,107.3839,71.21695,49.1749,113.8517,77.66959,42.54509,99.14466,118.9995,116.7381,31.41057,101.1174,108.6308,64.69048,66.94699
2018.0,106.2455,136.7962,19.61079,109.2138,110.9751,89.98736,101.5644,90.2063,102.895,109.8531,112.5447,104.7345,115.9276,141.8747,64.06343,111.5417,84.22888,120.1394,96.42259,118.6459,111.6011,103.2445,72.59257,78.49119,100.0073,105.1582,101.4654,102.4809,113.3813,102.6129,84.11858,75.45409,113.3693,66.68013,104.4051,37.61393,89.86895,104.4199,105.023,101.796,102.0757,105.9317,97.89564,106.1995,35.87466,69.18503,102.2517,105.1183,110.7579,112.9665,106.3859,101.7794,101.2389,89.58223,70.78188,74.22144,98.99736,28.91415,132.9409,131.3845,118.3374,103.7697,84.66588,109.8264,117.301,108.5484,66.93635,120.8518,110.6246,72.18511,66.20289,102.1537,112.8082,106.6973,101.0562,69.68606,87.77774,103.3154,98.66944,88.80775,26.27461,87.04373,55.76379,75.69836,102.199,84.2343,106.7699,113.3469,79.0934,111.6655,103.0312,92.38392,95.03641,99.02228,103.0764,121.5658,113.9502,96.59139,64.15707,74.8374,114.3216,110.9746,115.2829,61.98277,64.22213,103.8603,,95.86549,108.741,111.7102,107.7324,63.67794,37.15733,113.2039,75.38343,42.16197,98.49731,117.8007,117.2803,30.90618,100.7271,107.5719,64.65016,61.27511
2019.0,108.6331,,11.57585,,,86.22747,,,,110.1054,,,,,64.06835,,83.77719,123.2827,92.22747,116.6532,,,,73.3077,,,100.8324,,,102.2351,,,112.2601,65.31002,107.8748,41.73787,89.01776,,,,,,97.76755,,,,,,,,108.6898,,101.0925,87.32289,73.05302,74.44537,,,,,123.9488,,88.54287,,113.968,111.6279,65.85358,,,,,,,109.8236,,71.13538,86.81623,,,,,86.85769,58.11467,,,81.68033,104.9551,,66.1242,114.5945,106.2556,96.0224,,97.6017,,,,94.67129,64.67654,73.39333,118.9884,112.6644,,,64.00981,,,92.35623,,119.671,,,32.10883,113.6741,,,,121.7214,,,101.8665,,61.29754,
2020.0,110.2371,,8.446512,,,85.63607,,,,113.4889,,,,,51.53668,,83.61739,130.3623,84.16009,117.3519,,,,67.27878,,,99.51264,,,104.0897,,,112.765,60.52366,108.831,44.9256,86.35826,,,,,,98.19622,,,,,,,,110.1443,,101.0044,82.14036,71.29919,71.12332,,,,,129.1135,,90.6886,,112.7452,110.9903,57.22671,,,,,,,111.9659,,64.33312,84.09032,,,,,85.59446,50.59928,,,76.35826,103.49,,61.49929,115.6279,105.3038,100.0465,,96.21537,,,,94.9313,58.35204,69.90657,119.6832,111.2075,,,56.13854,,,95.08137,,119.1111,,,26.21213,119.4319,,,,123.8977,,,101.8146,,54.21673,
2021.0,107.746,,6.172788,,,90.22766,,,,115.9264,,,,,48.91091,,87.6347,129.939,85.88261,123.6188,,,,65.04878,,,103.2601,,,104.3256,,,117.6825,57.35339,104.2547,44.60524,87.57137,,,,,,102.4723,,,,,,,,107.6895,,101.742,80.93123,70.61678,69.0346,,,,,134.4732,,85.11519,,112.5108,110.0577,55.60496,,,,,,,115.5633,,66.33731,85.53366,,,,,84.38824,43.38575,,,80.77275,108.708,,59.16192,113.7148,92.69683,98.43124,,94.17685,,,,94.35137,55.37228,67.78641,116.5925,110.9436,,,53.70707,,,98.51378,,113.7207,,,20.35541,122.1691,,,,119.0618,,,100.753,,58.08616,
2022.0,110.7567,,4.704761,,,89.3362,,,,118.3297,,,,,56.40476,,87.95506,137.2317,79.22708,129.7105,,,,60.29958,,,106.8941,,,102.5444,,,122.923,60.09706,110.3149,41.56792,91.37722,,,,,,101.5358,,,,,,,,110.6744,,101.9489,73.62781,72.99075,69.121,,,,,141.928,,74.7263,,106.6866,117.5244,59.40534,,,,,,,115.6476,,69.39034,89.42846,,,,,85.53166,44.17582,,,80.36842,105.6779,,51.18368,123.6299,99.927,96.11535,,90.87125,,,,94.36417,66.98415,66.85321,128.2604,116.3631,,,52.94007,,,92.85481,,113.636,,,11.71834,121.9846,,,,127.607,,,104.1004,,55.51132,
2023.0,110.9859,,2.420469,,,87.95613,,,,123.6616,,,,,62.37668,,85.16439,145.4472,84.75952,124.6842,,,,59.17818,,,112.4914,,,107.008,,,118.8585,54.57995,114.2054,26.60713,89.20068,,,,,,102.0772,,,,,,,,111.1009,,101.8173,77.3177,73.81987,67.86516,,,,,130.5467,,71.31991,,109.9874,120.2371,65.14191,,,,,,,117.1567,,80.25804,86.71818,,,,,84.60411,33.03552,,,73.69773,105.1977,,38.11233,129.0384,104.4377,97.25569,,96.26493,,,,97.25833,54.37029,64.10355,131.9894,122.1989,,,44.31991,,,88.37271,,115.6651,,,8.559312,120.8431,,,,128.8062,,,103.3895,,51.3595,
