Unnamed: 0,Albania,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Cameroon,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,Ecuador,"Egypt, Arab Rep.",Spain,Estonia,Finland,France,United Kingdom,Ghana,Greece,Guatemala,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,North Macedonia,Malta,Mongolia,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Portugal,Paraguay,Romania,Russian Federation,Saudi Arabia,Singapore,Serbia,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Ukraine,Uruguay,United States,South Africa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994Q1,,0.635635,0.501645,,,,,,,1.467776,0.123187,0.153523,0.680429,0.907331,,0.396046,,,0.121154,,,0.794548,0.706166,,,,,0.674778,0.759862,0.611776,,,,0.769951,,,,0.120869,,,,,0.620788,0.397158,1.143042,,,0.580629,,,,,,,0.124037,,,,,,,0.686159,0.428712,0.718567,,0.329061,,,0.144921,,,,0.806523,,,,0.585296,0.767809,,0.006777,0.972158,,,0.650468,0.224378
1994Q2,,0.644039,0.502208,,,,,,,1.489281,0.408431,0.155683,0.68018,0.90925,,0.414661,,,0.122772,,,0.796374,0.706345,,,,,0.683138,0.762358,0.608919,,,,0.780312,,,,0.124134,,,,,0.625641,0.416796,1.146933,,,0.592164,,,,,,,0.126335,,,,,,,0.687771,0.428458,0.718417,,0.337173,,,0.15268,,,,0.812181,,,,0.587775,0.778599,,0.009421,0.971386,,,0.653595,0.225938
1994Q3,,0.629986,0.513144,,,,,,,1.553399,0.736257,0.156721,0.68627,0.908885,,0.430866,,,0.124488,,,0.799585,0.706863,,,,,0.690782,0.763443,0.61065,,,,0.789267,,,,0.130366,,,,,0.62956,0.432406,1.142575,,,0.605161,,,,,,,0.130124,,,,,,,0.691251,0.438973,0.727347,,0.347225,,,0.156252,,,,0.825927,,,,0.591138,0.79161,,0.010014,0.975472,,,0.657365,0.227397
1994Q4,,0.633305,0.50492,,,,,,,1.613844,0.72283,0.166511,0.68981,0.908917,,0.445776,,,0.130513,,,0.8038,0.711723,,,,,0.696266,0.765833,0.619132,,,,0.794126,,,,0.135396,,,,,0.635487,0.443733,1.144242,,,0.608935,,,,,,,0.134382,,,,,,,0.694794,0.433635,0.737032,,0.348027,,,0.15913,,,,0.831123,,,,0.595983,0.809556,,0.012484,0.979225,,,0.660922,0.234643
1995Q1,,0.665618,0.514092,0.727697,0.734561,0.021998,,,,1.640577,0.927748,0.167669,0.694571,0.910137,,0.45884,,,0.146457,0.664405,,0.80789,0.713478,,,0.635239,0.283429,0.70987,0.767628,0.620837,,0.611839,,0.798689,,,0.236081,0.135627,,0.539078,0.37916,0.547338,0.641298,0.429246,1.138992,,,0.621927,,,0.438685,0.529882,0.355912,,0.151108,,,,,,,0.698676,0.449088,0.736229,,0.348943,,0.608642,0.165102,0.086905,0.016733,,0.843283,0.020906,0.518068,0.445624,0.604172,0.826319,,0.015562,0.977918,,,0.664523,0.242769
1995Q2,,0.662645,0.518564,0.730836,0.734426,0.020427,,,,1.676464,0.977718,0.176282,0.698406,0.914158,,0.476008,,,0.143186,0.674368,,0.814081,0.717133,,,0.640496,0.301416,0.713805,0.770064,0.625757,,0.619382,,0.810483,,,0.256462,0.138849,,0.548716,0.373441,0.558924,0.655451,0.427917,1.13673,,,0.63822,,,0.461239,0.555361,0.357508,,0.176309,,,,,,,0.690185,0.447817,0.739438,,0.36018,0.45548,0.611253,0.168225,0.091045,0.021818,,0.844021,0.022905,0.569452,0.457093,0.61217,0.826293,,0.016936,0.985286,,,0.667735,0.248443
1995Q3,,0.647875,0.517788,0.734979,0.737248,0.021609,,,,1.738472,1.01598,0.172129,0.700954,0.917891,,0.489808,,,0.148834,0.67434,,0.817245,0.715861,,,0.644738,0.316732,0.717189,0.772662,0.630219,,0.629715,,0.823483,,,0.268438,0.141435,,0.552919,0.384332,0.576877,0.667117,0.427269,1.137887,,,0.650557,,,0.502342,0.550932,0.367569,,0.187914,,,,,,,0.702754,0.441341,0.743308,,0.375296,0.427025,0.615354,0.173304,0.093359,0.02627,,0.842514,0.026536,0.544854,0.470926,0.616467,0.836211,,0.018718,1.003886,,,0.670998,0.256132
1995Q4,,0.649734,0.52823,0.735363,0.735204,0.023372,,,,1.772566,1.07701,0.164091,0.704549,0.919141,,0.496506,,,0.165245,0.684021,,0.81874,0.721011,,,0.651947,0.335372,0.719871,0.776675,0.637654,,0.639367,,0.831104,,,0.290579,0.146013,,0.554315,0.391205,0.586057,0.677724,0.43931,1.138788,,,0.64422,,,0.518953,0.57242,0.376228,,0.200236,,,,,,,0.703667,0.442174,0.746201,,0.380494,0.416218,0.618437,0.175055,0.100674,0.028266,,0.851217,0.032586,0.53479,0.48629,0.616447,0.839581,,0.022229,1.022978,,,0.674254,0.263982
1996Q1,,0.672845,0.526387,0.735366,0.740587,0.023652,,,,1.853531,1.140816,0.181925,0.707019,0.915967,0.389538,0.50078,,,0.167142,0.681443,0.60147,0.818977,0.726687,,,0.657219,0.355103,0.713507,0.780481,0.643965,,0.65258,,0.842068,,,0.301527,0.147215,,0.552723,0.391817,0.603792,0.681591,0.443693,1.133875,,,0.657947,,,0.54089,0.58098,0.395287,,0.211743,,,,,,,0.707014,0.456715,0.753089,,0.384192,0.463502,0.620767,0.183072,0.117126,0.031041,,0.855593,0.039861,0.552926,0.498652,0.620475,0.853955,,0.025323,1.005272,,,0.677469,0.264797
1996Q2,,0.67563,0.531385,0.737152,0.737265,0.024639,,,,1.888144,1.165378,0.193098,0.709363,0.922912,0.396349,0.511375,,,0.169596,0.695824,0.609989,0.818146,0.727134,,,0.661948,0.374969,0.712512,0.782459,0.655654,,0.666951,,0.856709,,,0.314437,0.149741,0.418583,0.557523,0.376935,0.616945,0.687644,0.438793,1.134253,,,0.66145,,,0.558942,0.558969,0.413338,,0.221362,,,,,,,0.708174,0.457798,0.756236,,0.391601,0.478111,0.623047,0.186834,0.123358,0.032645,,0.856098,0.045979,0.562367,0.513101,0.615384,0.864831,,0.027843,1.019819,,,0.680285,0.272073
1996Q3,,0.637894,0.530019,0.740618,0.738015,0.035528,,,,1.922808,1.183583,0.208932,0.712885,0.916699,0.397544,0.516157,,,0.176844,0.693257,0.618062,0.819584,0.734965,,,0.669179,0.390091,0.713834,0.783287,0.660264,,0.675545,,0.868204,,,0.326497,0.152544,0.431625,0.56611,0.396386,0.63192,0.691105,0.445899,1.133095,,,0.668961,,,0.586976,0.605886,0.415675,,0.23148,,,,,,,0.709681,0.461939,0.76055,,0.405076,0.499755,0.632862,0.192067,0.139644,0.035892,,0.854118,0.050876,0.566993,0.525499,0.624578,0.870947,,0.032629,1.031615,,,0.682525,0.275476
1996Q4,,0.639704,0.53257,0.744421,0.739628,0.056346,,,,1.957396,1.256258,0.225499,0.717935,0.915799,0.403044,0.522028,,,0.18214,0.697945,0.632248,0.820431,0.736337,,,0.673046,0.394953,0.718573,0.783616,0.658605,,0.686656,,0.885871,,,0.339818,0.160953,0.432814,0.578528,0.400901,0.636312,0.69497,0.437873,1.13107,,,0.671967,,,0.602072,0.546,0.41259,,0.241021,,,,,,,0.712614,0.479716,0.758705,,0.398471,0.531735,0.635525,0.197173,0.151223,0.037096,,0.86613,0.053088,0.584175,0.53235,0.61411,0.874447,,0.037698,1.027029,,,0.68616,0.280011
1997Q1,,0.670466,0.534007,0.745357,0.738953,0.176696,,,,1.962747,1.251682,0.2163,0.719945,0.914537,0.408929,0.518651,,,0.194314,0.700354,0.645045,0.821166,0.741378,,,0.672753,0.39853,0.721146,0.785822,0.648973,,0.69891,,0.895996,,,0.367284,0.162779,0.442759,0.568648,0.398248,0.644919,0.702655,0.439851,1.130434,,,0.675768,,,0.62832,0.584396,0.424175,,0.25283,,,,,,,0.718275,0.471892,0.755777,,0.406256,0.537485,0.644702,0.194149,0.243171,0.037538,,0.85939,0.054061,0.580959,0.545643,0.622538,0.878258,,0.04433,1.028346,,0.223655,0.690251,0.286136
1997Q2,,0.670281,0.531643,0.748078,0.742371,0.324064,,,,1.990757,1.26868,0.210342,0.718021,0.912831,0.408732,0.520588,,,0.192979,0.708672,0.654508,0.818545,0.740168,,,0.674837,0.412442,0.726468,0.788231,0.650837,,0.705443,,0.910269,,,0.379387,0.164468,0.451651,0.578422,0.392871,0.670702,0.704069,0.447392,1.142722,,,0.678115,,,0.630636,0.58694,0.424792,,0.260106,,,,,,,0.725727,0.475085,0.761791,,0.411528,0.559306,0.649121,0.195225,0.282672,0.039064,,0.868493,0.056953,0.584492,0.554504,0.626795,0.887394,,0.052304,1.039119,,0.232389,0.691618,0.292058
1997Q3,,0.637651,0.534633,0.750126,0.746522,0.449477,,,,2.019476,1.292132,0.206417,0.72,0.913679,0.408933,0.52382,,,0.198164,0.708326,0.671478,0.823402,0.746432,,,0.681811,0.426173,0.733107,0.789739,0.66525,,0.711851,,0.918614,,,0.390679,0.172894,0.455165,0.596717,0.407456,0.68153,0.709823,0.449234,1.140559,,,0.693565,,,0.638365,0.601327,0.43024,,0.27085,,,,,,,0.729022,0.479344,0.759369,,0.427856,0.582904,0.655899,0.195058,0.335856,0.040055,,0.867493,0.05898,0.585749,0.563959,0.627499,0.910621,,0.059755,1.044592,,0.240974,0.694624,0.298255
1997Q4,,0.635657,0.540911,0.751552,0.749842,0.453318,,,,2.085426,1.292429,0.218276,0.722016,0.912584,0.410562,0.523881,,,0.210407,0.712844,0.695818,0.82322,0.756158,,,0.69456,0.428571,0.737951,0.792913,0.649691,,0.724753,,0.931464,,,0.403285,0.186946,0.45813,0.610816,0.410425,0.682093,0.709316,0.446922,1.141991,,,0.719186,,,0.655287,0.580563,0.453689,,0.281251,,,,,,,0.736241,0.481605,0.761674,,0.431456,0.589536,0.660103,0.201245,0.37586,0.040937,,0.873613,0.060176,0.626066,0.578223,0.632892,0.941019,,0.073353,1.061499,,0.249484,0.696953,0.305022
1998Q1,,0.659393,0.541241,0.751237,0.753633,0.426866,,,,2.12723,1.330485,0.21757,0.720152,0.912563,0.412186,0.521263,,,0.213778,0.71088,0.714791,0.82365,0.75064,,,0.686588,0.439266,0.750403,0.795639,0.657272,,0.726999,,0.9288,,,0.424979,0.247542,0.472018,0.610241,0.426219,0.694984,0.717294,0.457851,1.141446,,,0.74415,,,0.65993,0.567707,0.443496,0.783455,0.290777,,,,,,,0.738409,0.465493,0.765147,,0.442841,0.606259,0.668567,0.210521,0.404726,0.040696,,0.876507,0.064534,0.605245,0.587201,0.631617,0.994837,,0.084605,1.072006,,0.257708,0.697944,0.308338
1998Q2,,0.653957,0.540607,0.752249,0.75745,0.470574,,,,2.152883,1.3462,0.223356,0.72023,0.913311,0.411902,0.516556,,,0.220286,0.726243,0.733571,0.826578,0.753645,,,0.69501,0.440415,0.75178,0.79716,0.658983,,0.737868,,0.930416,,,0.431122,0.282845,0.481041,0.620265,0.4168,0.703609,0.722422,0.475015,1.139559,,,0.721551,,,0.658909,0.571299,0.44955,0.780903,0.302389,,,,,,,0.741056,0.469177,0.767712,,0.45984,0.629183,0.674328,0.226098,0.441553,0.043027,,0.866374,0.069803,0.617278,0.594885,0.632375,0.984961,,0.094268,1.087289,,0.263374,0.699591,0.318749
1998Q3,,0.629673,0.539907,0.752831,0.760551,0.490583,,,,2.173605,1.348522,0.25432,0.716527,0.912545,0.414307,0.516569,,,0.22572,0.723399,0.742509,0.82743,0.757356,,,0.699698,0.447264,0.754884,0.797053,0.664078,,0.750153,,0.927747,,,0.442785,0.333617,0.494864,0.634154,0.424502,0.718735,0.722981,0.485392,1.13563,,,0.717473,,,0.660696,0.571269,0.45833,0.783245,0.314226,,,,,,,0.745522,0.479443,0.769625,,0.471183,0.646705,0.680503,0.233636,0.480844,0.046647,,0.856023,0.074147,0.637228,0.607354,0.630795,0.973358,,0.104274,1.077988,,0.270262,0.70256,0.322304
1998Q4,,0.626398,0.541704,0.753087,0.759982,0.520158,,,,2.173986,1.332888,0.259876,0.717919,0.90868,0.412332,0.515915,,,0.231785,0.725197,0.737026,0.830819,0.759221,,,0.712556,0.453927,0.752694,0.79698,0.667657,,0.760652,,0.919385,,,0.454715,0.345811,0.5048,0.647592,0.418022,0.759122,0.731219,0.488681,1.137859,,,0.708507,,,0.658674,0.594613,0.46738,0.785506,0.326292,,,,,,,0.747465,0.48099,0.770194,,0.478072,0.654637,0.686198,0.242319,0.517955,0.056423,,0.826755,0.077729,0.630898,0.617265,0.635943,0.955343,,0.119614,1.072964,,0.274145,0.704539,0.32757
1999Q1,,0.647387,0.542763,0.755732,0.759831,0.437753,,,,2.17885,1.400671,0.224395,0.721209,0.909189,0.413683,0.511589,0.666626,,0.237636,0.732938,0.743034,0.830037,0.760031,,,0.710151,0.464006,0.75434,0.79789,0.668183,,0.766871,,0.904229,,,0.456279,0.343936,0.502769,0.636571,0.431465,0.748924,0.731827,0.484623,1.132,0.419534,,0.713586,,,0.643989,0.588465,0.453289,0.787042,0.338377,,,,,,,0.747516,0.477482,0.765313,,0.48019,0.649956,0.69379,0.244667,0.577201,0.067526,,0.807466,0.0816,0.647371,0.630794,0.635453,0.95631,,0.127656,1.070881,,0.276995,0.70681,0.331595
1999Q2,,0.636926,0.543999,0.752751,0.760094,0.471001,,,,2.208974,1.439095,0.249043,0.72911,0.90823,0.419518,0.508987,0.757375,,0.243023,0.736337,0.753145,0.830965,0.763853,,,0.712159,0.474059,0.756359,0.798613,0.671562,,0.774128,,0.895843,,,0.46976,0.340141,0.506439,0.644372,0.432768,0.746496,0.733057,0.474242,1.127603,0.457598,,0.701017,,,0.65882,0.602437,0.466502,0.791138,0.350967,,,,,,,0.750599,0.492018,0.773136,,0.488402,0.664578,0.698827,0.246152,0.673053,0.076476,,0.830051,0.081974,0.665233,0.620862,0.636925,0.949566,,0.145242,1.066055,,0.278233,0.709506,0.334616
1999Q3,,0.616201,0.547815,0.754501,0.761905,0.507604,,,,2.193693,1.438466,0.265967,0.737473,0.915257,0.42415,0.508717,0.73612,,0.250991,0.739283,0.756179,0.829547,0.770821,,,0.715965,0.478898,0.76188,0.798274,0.669217,,0.77927,,0.879643,,,0.478843,0.339923,0.512541,0.667002,0.443277,0.756726,0.735289,0.47721,1.120637,0.498118,,0.7204,,,0.651739,0.605777,0.465543,0.789566,0.36172,,,,,,,0.754051,0.515226,0.775006,,0.498758,0.67894,0.699734,0.254437,0.713618,0.08514,,0.827151,0.092466,0.670406,0.647312,0.638942,0.947416,,0.16064,1.052495,,0.27773,0.712013,0.34668
1999Q4,,0.62177,0.548157,0.754504,0.767778,0.552077,,,,2.253411,1.505273,0.358322,0.741256,0.915726,0.430936,0.513469,0.715954,,0.258616,0.743643,0.764391,0.829365,0.776906,,,0.726693,0.478833,0.765007,0.798865,0.675368,,0.787199,,0.872035,,,0.492768,0.350213,0.516356,0.678029,0.436459,0.78185,0.73813,0.471043,1.118644,0.599096,,0.720044,,,0.650437,0.61789,0.46341,0.79083,0.371628,,,,,,,0.759736,0.533351,0.771351,,0.505867,0.693095,0.708755,0.264197,0.785528,0.091202,,0.835913,0.107609,0.688846,0.656411,0.643628,0.953874,,0.183972,1.038694,,0.2801,0.715968,0.351669
2000Q1,,0.648414,0.562704,0.761158,0.772078,0.502942,,0.62204,,2.273498,1.494776,0.251357,0.75005,0.91893,0.435409,0.516863,0.687216,0.459411,0.262188,0.758121,0.757953,0.826157,0.782764,0.418095,,0.731916,0.484743,0.761346,0.804717,0.678227,,0.785668,,0.872325,0.988545,0.65292,0.500323,0.352333,0.524277,0.691379,0.450588,0.770695,0.741871,0.47502,1.11529,0.527365,,0.72047,,,0.665196,0.621317,0.467459,0.790322,0.381713,0.817851,0.689866,,,,,0.768863,0.553677,0.774967,,0.514949,0.70251,0.71356,0.280125,0.870542,0.102314,,0.834012,0.122212,0.705531,0.660006,0.643411,0.94416,0.561255,0.216502,1.052257,,0.276466,0.720738,0.355285
2000Q2,,0.645309,0.564321,0.760827,0.775751,0.520918,,0.626119,,2.281234,1.505969,0.343947,0.761506,0.921923,0.437907,0.519954,0.766425,0.473636,0.267257,0.753255,0.766034,0.82382,0.787022,0.472348,,0.73586,0.486624,0.768695,0.808651,0.677768,,0.797541,,0.860147,1.005879,0.668048,0.511033,0.365205,0.525494,0.696576,0.444921,0.771562,0.746888,0.475386,1.110451,0.521985,,0.717648,,,0.660379,0.630025,0.4806,0.781254,0.389948,0.90074,0.680478,,,,,0.774376,0.574954,0.782527,,0.528036,0.71788,0.721889,0.288361,0.934044,0.107077,,0.849041,0.143361,0.718874,0.670511,0.646717,0.95453,0.564543,0.223415,1.040666,,0.288131,0.725196,0.367059
2000Q3,,0.623475,0.576739,0.76503,0.779293,0.524529,,0.629582,,2.368347,1.543443,0.318572,0.769143,0.927723,0.441606,0.521823,0.784178,0.492428,0.27573,0.758521,0.771369,0.826159,0.79147,0.513867,,0.74154,0.488993,0.774779,0.813249,0.679128,,0.792397,,0.854919,0.996381,0.679889,0.532122,0.378188,0.528036,0.708969,0.455432,0.774116,0.748535,0.468942,1.108138,0.566174,,0.719779,,,0.650907,0.641052,0.480127,0.781179,0.397387,0.8743,0.686391,,,,,0.782914,0.591891,0.790954,,0.53226,0.732975,0.72881,0.291932,1.022762,0.114345,,0.866619,0.172727,0.741292,0.685073,0.650667,0.971017,0.567012,0.235646,1.047416,,0.288846,0.729463,0.380544
2000Q4,,0.63089,0.575716,0.769627,0.783962,0.543249,,0.631522,,2.375441,1.565402,0.304507,0.775434,0.929309,0.445048,0.525555,0.690093,0.493186,0.279689,0.763532,0.777002,0.827995,0.803052,0.533826,,0.751012,0.50864,0.782707,0.816448,0.680006,,0.787473,,0.843677,1.009035,0.678085,0.532968,0.393316,0.535613,0.727575,0.462932,0.784723,0.753568,0.477117,1.104551,0.61082,,0.726768,,,0.658728,0.634381,0.486972,0.786863,0.407738,0.962095,0.692522,,,,,0.787535,0.609918,0.807241,,0.539396,0.72358,0.73263,0.298566,1.112915,0.119157,,0.877946,0.222634,0.757491,0.699286,0.651643,0.988296,0.570017,0.251169,1.048518,,0.299282,0.733352,0.386869
2001Q1,,0.645094,0.586189,0.770556,0.782465,0.545461,,0.640261,,2.373483,1.613821,0.35086,0.782954,0.933735,0.447585,0.531845,0.730601,0.49834,0.28662,0.783945,0.788067,0.83222,0.804532,0.608708,,0.759741,0.507737,0.794432,0.82063,0.684966,,0.799889,0.512719,0.848211,1.043089,0.689366,0.557922,0.401827,0.543416,0.75707,0.474399,0.782151,0.759886,0.477416,1.106057,0.577019,,0.742159,,,0.663002,0.629309,0.488054,0.79292,0.411482,0.851343,0.704001,,,,,0.805453,0.59745,0.817995,,0.547652,0.728373,0.741016,0.315148,1.227334,0.121175,,0.854069,0.269341,0.756355,0.714344,0.656088,0.977298,0.578401,0.285832,1.042991,0.104105,0.302927,0.738226,0.392422
2001Q2,,0.636717,0.587038,0.777224,0.794001,0.557441,,0.650216,,2.371912,1.625451,0.326105,0.782843,0.93234,0.457407,0.532035,0.783589,0.509951,0.295508,0.791732,0.798477,0.831469,0.80977,0.619197,,0.765423,0.527536,0.798126,0.824918,0.690924,,0.810677,0.516925,0.84316,1.074778,0.700578,0.58254,0.428618,0.544442,0.744143,0.477082,0.791633,0.767022,0.475932,1.097297,0.614503,,0.751753,,,0.663824,0.63572,0.481314,0.792551,0.417739,0.921523,0.714306,,,,,0.807631,0.610255,0.819677,,0.558085,0.744848,0.747548,0.323774,1.342652,0.126727,,0.84847,0.301774,0.769688,0.730932,0.666736,0.989838,0.583051,0.343792,1.035977,0.10875,0.304119,0.742678,0.397104
2001Q3,,0.618873,0.592537,0.779464,0.79655,0.559233,,0.662014,,2.369357,1.655525,0.308457,0.773814,0.934175,0.463889,0.532362,0.779089,0.518565,0.300474,0.782993,0.814153,0.837353,0.81131,0.627924,0.131605,0.774291,0.525902,0.798757,0.828643,0.691144,,0.810448,0.527414,0.839859,1.093699,0.696847,0.587633,0.432848,0.548151,0.763938,0.502174,0.793436,0.773946,0.480316,1.094323,0.61681,,0.753443,,,0.651694,0.634555,0.495095,0.785977,0.422072,0.96552,0.727595,,,,,0.812427,0.589517,0.818234,,0.562892,0.744291,0.753611,0.337984,1.405948,0.131693,,0.838376,0.3266,0.781847,0.748256,0.662497,0.988072,0.596694,0.374737,1.038488,0.107537,0.304164,0.745582,0.403377
2001Q4,,0.619215,0.593571,0.787767,0.799942,0.560246,,0.672278,,2.360026,1.713779,0.325741,0.767632,0.933404,0.466401,0.531874,0.705291,0.516837,0.307841,0.785902,0.821958,0.845942,0.818555,0.63796,0.13326,0.782561,0.542604,0.79863,0.834132,0.68896,,0.817326,0.539978,0.838544,1.111151,0.707044,0.578802,0.438771,0.551402,0.749392,0.517222,0.786022,0.781016,0.484877,1.091779,0.587855,,0.737877,,,0.650737,0.64701,0.497281,0.792721,0.426309,0.998926,0.722923,,,,,0.818242,0.573965,0.832834,,0.565349,0.747568,0.762286,0.34411,1.48205,0.136862,,0.827084,0.33661,0.765708,0.760963,0.670565,0.977588,0.593509,0.418551,1.044636,0.113493,0.298044,0.747909,0.41343
2002Q1,,0.694967,0.602149,0.779841,0.802041,0.575843,,0.682385,,2.393504,1.743226,0.339067,0.771083,0.93139,0.467076,0.53269,0.759802,0.521383,0.313158,0.786931,0.823188,0.84682,0.823952,0.669499,0.132649,0.790926,0.544155,0.803615,0.839105,0.69704,,0.827518,0.546686,0.824577,1.106725,0.720817,0.619433,0.438718,0.554219,0.786618,0.527603,0.805048,0.789334,0.484222,1.093047,0.602229,,0.764942,,,0.65998,0.642988,0.510236,0.802085,0.42728,0.944296,0.729253,,,,,0.832919,0.57473,0.834363,,0.574257,0.750737,0.770035,0.349327,1.525398,0.138595,,0.842179,0.347217,0.787368,0.77611,0.670699,0.995544,0.594105,0.444513,1.043439,0.110462,0.309667,0.750278,0.436424
2002Q2,,0.865802,0.60193,0.785118,0.804052,0.581183,,0.687562,,2.425584,1.80902,0.313483,0.784596,0.927583,0.470566,0.534097,0.770775,0.5313,0.324387,0.785448,0.832384,0.842808,0.826899,0.694371,0.132415,0.799188,0.551323,0.805322,0.841695,0.701509,,0.829427,0.557873,0.820257,1.124023,0.71916,0.614996,0.44666,0.560357,0.786118,0.514368,0.829115,0.793268,0.480242,1.081668,0.656649,,0.772233,,,0.662517,0.646383,0.511606,0.801042,0.440874,0.916973,0.735923,,,,,0.838779,0.582131,0.826178,,0.583902,0.741806,0.778591,0.370165,1.660715,0.145965,,0.838044,0.361855,0.795876,0.790417,0.673635,0.995906,0.597754,0.464722,1.028993,0.111819,0.311346,0.752904,0.447813
2002Q3,,0.845167,0.608801,0.789728,0.807459,0.575242,,0.691673,,2.439905,1.826205,0.333421,0.789836,0.931449,0.478595,0.535543,0.842009,0.553701,0.331142,0.783297,0.828719,0.850573,0.832833,0.709946,0.139477,0.806099,0.548706,0.804561,0.845677,0.704918,,0.832382,0.563346,0.811806,1.1478,0.727199,0.62806,0.454092,0.568755,0.806314,0.523501,0.830019,0.799677,0.482671,1.078254,0.639575,,0.764166,,,0.659317,0.651527,0.518306,0.795244,0.447453,0.944029,0.738749,,,,,0.846258,0.588672,0.832759,,0.583969,0.739767,0.786928,0.40538,1.727792,0.152971,,0.827686,0.379182,0.802885,0.799055,0.674264,0.996441,0.606661,0.504332,1.043687,0.11315,0.360994,0.756495,0.457056
2002Q4,,0.863237,0.613824,0.795691,0.811327,0.581919,,0.697699,,2.481606,1.871271,0.320487,0.799849,0.934637,0.484355,0.537916,0.715653,0.55886,0.338111,0.797927,0.826514,0.852933,0.836723,0.721043,0.141706,0.811836,0.561187,0.806589,0.850352,0.710912,,0.848259,0.565234,0.798483,1.165369,0.732933,0.631353,0.463043,0.572158,0.799438,0.522558,0.841296,0.800358,0.489851,1.07583,0.545898,,0.77418,,,0.656721,0.642604,0.521878,0.80094,0.453382,0.957161,0.743837,,,,,0.847793,0.588412,0.820082,,0.588459,0.739888,0.795298,0.433053,1.799209,0.158905,,0.83026,0.390569,0.80867,0.807295,0.678011,1.01166,0.606728,0.5354,1.029596,0.120542,0.379247,0.760896,0.466103
2003Q1,,0.911088,0.619287,0.796046,0.814304,0.580366,,0.692938,,2.552398,1.979057,0.329391,0.81101,0.938432,0.488589,0.543728,0.744057,0.569263,0.348807,0.813663,0.836688,0.857172,0.836905,0.767372,0.141383,0.819757,0.567663,0.808478,0.852285,0.713631,,0.847984,0.575306,0.782929,1.161989,0.744988,0.637431,0.475306,0.580089,0.808279,0.526477,0.837318,0.810889,0.490269,1.068736,0.669566,,0.789166,,,0.66279,0.660451,0.530124,0.806267,0.458501,0.994888,0.747243,,,,,0.853431,0.598432,0.827892,,0.595782,0.747062,0.797837,0.438131,1.900389,0.162471,,0.837955,0.400317,0.818215,0.820599,0.684094,1.018591,0.617589,0.573201,1.022376,0.119725,0.385729,0.764609,0.472008
2003Q2,,0.947939,0.622749,0.796431,0.819716,0.586916,,0.699026,,2.568181,2.042037,0.330975,0.804172,0.94352,0.493591,0.545889,0.808404,0.571571,0.355021,0.832411,0.840863,0.857199,0.840441,0.77778,0.142774,0.831732,0.571132,0.805544,0.858235,0.720045,,0.850607,0.578927,0.766963,1.192881,0.75128,0.645005,0.470934,0.58432,0.812615,0.520606,0.819166,0.818447,0.491503,1.067901,0.679592,,0.797572,,,0.653873,0.657014,0.538758,0.795201,0.456848,0.983126,0.747718,,,,,0.857061,0.592414,0.837056,,0.597658,0.746148,0.811403,0.44606,2.021359,0.166072,,0.816454,0.415851,0.832667,0.834697,0.682718,1.01378,0.61305,0.597188,1.034415,0.121361,0.391749,0.767302,0.477886
2003Q3,,0.869084,0.626541,0.797849,0.823041,0.594613,,0.700497,,2.620441,2.099823,0.336856,0.814497,0.942692,0.495982,0.549183,0.869164,0.583803,0.363734,0.830703,0.836443,0.861426,0.846276,0.77601,0.149507,0.837551,0.57294,0.803481,0.862934,0.723692,,0.865881,0.587045,0.757298,1.217754,0.762606,0.66049,0.474147,0.584611,0.82564,0.530733,0.819794,0.829011,0.49786,1.064553,0.731964,,0.793829,,,0.648864,0.66262,0.546091,0.80817,0.460591,0.941312,0.752052,,,,,0.861934,0.603014,0.843344,,0.600983,0.744104,0.810564,0.445189,2.133411,0.172568,,0.808107,0.422109,0.8524,0.840368,0.687029,1.0215,0.616205,0.613039,1.022458,0.125221,0.39198,0.771696,0.482962
2003Q4,,0.901653,0.631783,0.800922,0.827463,0.59954,,0.707422,,2.613821,2.148081,0.342861,0.818294,0.944137,0.507194,0.556164,0.754842,0.58865,0.378134,0.84649,0.839576,0.862291,0.845956,0.770699,0.153759,0.845173,0.575858,0.808762,0.866167,0.724347,,0.864284,0.591453,0.752216,1.232577,0.764693,0.683977,0.481557,0.59139,0.821895,0.520351,0.808184,0.82447,0.495839,1.057085,0.746429,,0.800989,,,0.65186,0.66007,0.549884,0.813081,0.469008,0.914465,0.755933,,,,,0.865487,0.607106,0.84908,,0.608357,0.755411,0.818095,0.46462,2.216639,0.177908,,0.814722,0.428364,0.860038,0.848049,0.68821,1.032524,0.622956,0.623773,1.008959,0.126777,0.414047,0.7764,0.490541
